feature,importance
EXT_SOURCE_3,1857.8
NEW_CREDIT_TO_ANNUITY_RATIO,1772.2
EXT_SOURCE_2,1689.8
EXT_SOURCE_1,1620.0
DAYS_BIRTH,1193.8
NEW_CREDIT_TO_GOODS_RATIO,969.6
AMT_ANNUITY,906.2
DAYS_ID_PUBLISH,791.2
DAYS_EMPLOYED,744.8
DAYS_REGISTRATION,662.0
APPROVED_DAYS_DECISION_MAX,609.0
DAYS_LAST_PHONE_CHANGE,593.4
NEW_AGE_DAYS_REGISTRATION,559.0
PREV_CNT_PAYMENT_MEAN,536.2
AMT_GOODS_PRICE,531.8
REGION_POPULATION_RELATIVE,513.2
PREV_DAYS_DECISION_MAX,494.8
AMT_CREDIT,465.2
APPROVED_AMT_ANNUITY_MEAN,451.4
OWN_CAR_AGE,451.4
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,451.0
APPROVED_DAYS_DECISION_MEAN,413.2
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,396.2
PREV_DAYS_DECISION_MEAN,385.8
PREV_AMT_ANNUITY_MEAN,374.8
NEW_INC_PER_CHLD,371.8
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,358.8
PREV_HOUR_APPR_PROCESS_START_MEAN,358.2
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,355.0
APPROVED_AMT_ANNUITY_MAX,352.8
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,338.0
AMT_INCOME_TOTAL,337.8
APPROVED_CNT_PAYMENT_MEAN,337.6
APPROVED_AMT_DOWN_PAYMENT_MAX,325.2
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,323.0
APPROVED_AMT_CREDIT_MAX,321.4
CODE_GENDER_M,321.0
APPROVED_HOUR_APPR_PROCESS_START_MEAN,312.4
PREV_NAME_YIELD_GROUP_high_MEAN,312.0
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,311.6
APPROVED_CNT_PAYMENT_SUM,308.4
PREV_DAYS_DECISION_MIN,308.4
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,295.8
APPROVED_DAYS_DECISION_MIN,288.0
APPROVED_NEW_APP_CREDIT_PERC_MEAN,286.2
LANDAREA_AVG,285.6
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,285.6
PREV_NEW_APP_CREDIT_PERC_MEAN,282.6
PREV_RATE_DOWN_PAYMENT_MEAN,271.8
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,260.0
TOTALAREA_MODE,257.8
PREV_AMT_CREDIT_MEAN,253.8
BASEMENTAREA_AVG,253.4
AMT_REQ_CREDIT_BUREAU_YEAR,249.2
HOUR_APPR_PROCESS_START,247.6
PREV_AMT_DOWN_PAYMENT_MEAN,243.0
PREV_AMT_DOWN_PAYMENT_MAX,242.0
PREV_AMT_APPLICATION_MEAN,237.8
PREV_NAME_YIELD_GROUP_middle_MEAN,234.6
PREV_AMT_ANNUITY_MAX,233.6
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,230.8
NEW_DEF/OBS_30,223.0
PREV_CNT_PAYMENT_SUM,220.2
APPROVED_RATE_DOWN_PAYMENT_MEAN,218.8
APPROVED_NEW_APP_CREDIT_PERC_MAX,213.4
APPROVED_AMT_DOWN_PAYMENT_MEAN,208.4
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,206.0
PREV_NAME_YIELD_GROUP_low_normal_MEAN,205.6
PREV_NEW_APP_CREDIT_PERC_MAX,204.4
APPROVED_AMT_CREDIT_MEAN,201.6
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,200.4
PREV_NAME_CLIENT_TYPE_New_MEAN,196.4
APPROVED_AMT_APPLICATION_MAX,193.8
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,192.2
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,192.0
PREV_CHANNEL_TYPE_Country-wide_MEAN,190.8
PREV_AMT_GOODS_PRICE_MEAN,188.4
PREV_NAME_YIELD_GROUP_XNA_MEAN,186.2
PREV_AMT_CREDIT_MAX,183.0
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,180.0
APPROVED_RATE_DOWN_PAYMENT_MAX,179.4
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,178.8
APPROVED_AMT_APPLICATION_MEAN,172.2
PREV_RATE_DOWN_PAYMENT_MAX,172.0
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,169.2
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,165.4
APPROVED_HOUR_APPR_PROCESS_START_MAX,162.6
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,160.6
PREV_NAME_YIELD_GROUP_low_action_MEAN,160.0
AMT_REQ_CREDIT_BUREAU_QRT,158.0
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,155.8
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,152.2
PREV_HOUR_APPR_PROCESS_START_MAX,151.6
PREV_CODE_REJECT_REASON_XAP_MEAN,149.8
APARTMENTS_AVG,149.8
PREV_NAME_TYPE_SUITE_Family_MEAN,149.2
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,148.2
NONLIVINGAREA_AVG,148.0
NAME_FAMILY_STATUS_Married,146.6
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,146.0
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,144.2
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,144.2
APPROVED_AMT_GOODS_PRICE_MEAN,142.0
LIVINGAREA_MEDI,141.0
PREV_CHANNEL_TYPE_Stone_MEAN,140.2
LIVINGAREA_AVG,139.8
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,139.6
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,139.4
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,139.2
NEW_NUM_DOCS,138.4
APARTMENTS_MEDI,135.8
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,135.0
PREV_CODE_REJECT_REASON_HC_MEAN,134.6
FLAG_WORK_PHONE,133.2
COMMONAREA_MEDI,131.6
PREV_AMT_APPLICATION_MAX,131.4
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,126.0
APPROVED_AMT_GOODS_PRICE_MAX,125.0
NEW_DEF/OBS_60,124.6
NAME_EDUCATION_TYPE_Higher education,121.6
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,120.6
REGION_RATING_CLIENT_W_CITY,119.8
NONLIVINGAREA_MEDI,117.6
PREV_NAME_PORTFOLIO_Cards_MEAN,115.4
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,114.8
PREV_NEW_REFUSED_CNT,114.2
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,113.6
