feature,importance
EXT_SOURCE_3,1368.4
EXT_SOURCE_2,1314.0
EXT_SOURCE_1,1243.8
NEW_CREDIT_TO_ANNUITY_RATIO,1104.8
DAYS_BIRTH,861.2
AMT_ANNUITY,700.8
NEW_CREDIT_TO_GOODS_RATIO,694.8
DAYS_ID_PUBLISH,534.0
DAYS_EMPLOYED,524.0
ACTIVE_DAYS_CREDIT_MEAN,473.6
PREV_DAYS_TERMINATION_MAX,472.2
INSTAL_DPD_MEAN,467.8
DAYS_REGISTRATION,455.0
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,433.0
INSTAL_DAYS_ENTRY_PAYMENT_MAX,417.6
INSTAL_AMT_PAYMENT_SUM,407.4
REGION_POPULATION_RELATIVE,393.8
DAYS_LAST_PHONE_CHANGE,387.2
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,373.8
INSTAL_DBD_SUM,371.6
ACTIVE_AMT_CREDIT_SUM_SUM,369.4
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,364.6
NEW_AGE_DAYS_REGISTRATION,358.4
BURO_AMT_CREDIT_SUM_MEAN,353.4
AMT_GOODS_PRICE,347.6
AMT_CREDIT,345.0
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,343.6
INSTAL_AMT_PAYMENT_MIN,338.8
BURO_DAYS_CREDIT_MEAN,337.0
CLOSED_AMT_CREDIT_SUM_MEAN,336.4
APPROVED_DAYS_DECISION_MAX,334.2
CLOSED_DAYS_CREDIT_VAR,332.8
BURO_DAYS_CREDIT_ENDDATE_MEAN,329.4
INSTAL_PAYMENT_DIFF_MEAN,325.2
INSTAL_DBD_MEAN,323.4
OWN_CAR_AGE,323.4
ACTIVE_AMT_CREDIT_SUM_MEAN,323.2
CLOSED_AMT_CREDIT_SUM_SUM,320.0
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,316.8
BURO_AMT_CREDIT_SUM_DEBT_MEAN,315.6
BURO_DAYS_CREDIT_VAR,312.0
PREV_CNT_PAYMENT_MEAN,310.8
ACTIVE_DAYS_CREDIT_VAR,303.6
BURO_AMT_CREDIT_SUM_SUM,302.4
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,301.6
INSTAL_DBD_MAX,301.0
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,298.2
POS_MONTHS_BALANCE_SIZE,292.8
CLOSED_DAYS_CREDIT_UPDATE_MEAN,286.0
PREV_DAYS_DECISION_MAX,284.8
INSTAL_PAYMENT_PERC_MEAN,280.8
CLOSED_DAYS_CREDIT_MEAN,275.2
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,271.2
INSTAL_DAYS_ENTRY_PAYMENT_SUM,265.8
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,260.0
CODE_GENDER_M,256.4
PREV_HOUR_APPR_PROCESS_START_MEAN,248.8
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,247.4
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,247.0
