feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3239.2
EXT_SOURCE_3,2750.2
EXT_SOURCE_2,2380.0
EXT_SOURCE_1,2283.0
DAYS_BIRTH,1808.8
NEW_CREDIT_TO_GOODS_RATIO,1522.2
DAYS_ID_PUBLISH,1355.0
DAYS_EMPLOYED,1351.0
DAYS_LAST_PHONE_CHANGE,1325.8
AMT_ANNUITY,1309.6
DAYS_REGISTRATION,1188.6
NEW_AGE_DAYS_REGISTRATION,1073.6
REGION_POPULATION_RELATIVE,964.0
AMT_GOODS_PRICE,945.6
AMT_CREDIT,816.2
NEW_INC_PER_CHLD,778.0
OWN_CAR_AGE,737.6
AMT_INCOME_TOTAL,685.2
AMT_REQ_CREDIT_BUREAU_YEAR,641.0
LANDAREA_AVG,590.0
BASEMENTAREA_AVG,550.0
HOUR_APPR_PROCESS_START,530.0
TOTALAREA_MODE,516.2
CODE_GENDER_M,402.4
NEW_DEF/OBS_60,322.6
NONLIVINGAREA_AVG,299.6
APARTMENTS_AVG,299.0
LIVINGAREA_MEDI,287.6
COMMONAREA_MEDI,282.0
APARTMENTS_MEDI,280.2
NONLIVINGAREA_MEDI,279.0
LIVINGAREA_AVG,256.6
COMMONAREA_AVG,250.8
YEARS_BUILD_AVG,231.8
AMT_REQ_CREDIT_BUREAU_QRT,225.0
YEARS_BUILD_MEDI,218.0
LIVINGAPARTMENTS_AVG,203.8
NAME_EDUCATION_TYPE_Higher education,196.2
NAME_FAMILY_STATUS_Married,187.2
FLAG_WORK_PHONE,186.4
OBS_30_CNT_SOCIAL_CIRCLE,185.4
REGION_RATING_CLIENT_W_CITY,182.4
LIVINGAPARTMENTS_MEDI,181.4
ENTRANCES_AVG,171.6
OBS_60_CNT_SOCIAL_CIRCLE,159.6
NEW_NUM_DOCS,156.8
FLAG_DOCUMENT_3,147.0
FLOORSMIN_AVG,139.4
DEF_30_CNT_SOCIAL_CIRCLE,137.6
NAME_INCOME_TYPE_Working,133.8
NONLIVINGAPARTMENTS_AVG,130.0
AMT_REQ_CREDIT_BUREAU_MON,129.8
FLOORSMAX_AVG,125.2
NAME_EDUCATION_TYPE_Secondary / secondary special,124.2
REG_CITY_NOT_LIVE_CITY,120.4
ORGANIZATION_TYPE_Self-employed,111.8
ENTRANCES_MEDI,102.4
NEW_60/30_OBS,102.4
NAME_CONTRACT_TYPE_Revolving loans,92.4
ELEVATORS_AVG,87.4
ORGANIZATION_TYPE_Business Entity Type 3,85.8
CNT_FAM_MEMBERS,84.8
FLAG_PHONE,76.4
FLAG_OWN_REALTY_Y,75.0
FLOORSMIN_MEDI,72.6
NEW_60/30_DEF,69.2
CNT_CHILDREN,69.0
FLOORSMAX_MEDI,66.4
OCCUPATION_TYPE_Drivers,66.2
NONLIVINGAPARTMENTS_MEDI,66.0
WEEKDAY_APPR_PROCESS_START_MONDAY,64.2
OCCUPATION_TYPE_Laborers,60.8
ORGANIZATION_TYPE_Construction,59.6
OCCUPATION_TYPE_Core staff,59.2
ORGANIZATION_TYPE_Transport: type 3,55.8
"WALLSMATERIAL_MODE_Stone, brick",55.0
NAME_HOUSING_TYPE_House / apartment,53.0
ORGANIZATION_TYPE_Military,52.2
WEEKDAY_APPR_PROCESS_START_TUESDAY,50.2
REGION_RATING_CLIENT,49.4
ELEVATORS_MEDI,47.8
ORGANIZATION_TYPE_Industry: type 9,46.8
NEW_CNT_PARENT_MEMBERS,46.6
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,45.0
AMT_REQ_CREDIT_BUREAU_WEEK,43.4
LIVE_CITY_NOT_WORK_CITY,42.6
REG_CITY_NOT_WORK_CITY,40.8
NAME_TYPE_SUITE_Unaccompanied,40.2
NAME_FAMILY_STATUS_Single / not married,39.6
WEEKDAY_APPR_PROCESS_START_SATURDAY,38.4
WALLSMATERIAL_MODE_Panel,38.2
ORGANIZATION_TYPE_School,36.8
NAME_HOUSING_TYPE_Office apartment,36.2
OCCUPATION_TYPE_High skill tech staff,34.6
OCCUPATION_TYPE_Sales staff,33.6
DEF_60_CNT_SOCIAL_CIRCLE,33.4
WEEKDAY_APPR_PROCESS_START_SUNDAY,32.2
ORGANIZATION_TYPE_Security Ministries,29.2
NAME_HOUSING_TYPE_Municipal apartment,28.6
NAME_INCOME_TYPE_State servant,27.6
NAME_EDUCATION_TYPE_Lower secondary,27.2
ORGANIZATION_TYPE_Bank,27.2
AMT_REQ_CREDIT_BUREAU_DAY,26.4
NAME_INCOME_TYPE_Commercial associate,26.0
ORGANIZATION_TYPE_Police,25.0
WEEKDAY_APPR_PROCESS_START_THURSDAY,25.0
"NAME_TYPE_SUITE_Spouse, partner",24.0
ORGANIZATION_TYPE_Kindergarten,20.0
FONDKAPREMONT_MODE_reg oper spec account,19.6
NAME_HOUSING_TYPE_With parents,18.6
FLAG_DOCUMENT_8,18.6
REG_REGION_NOT_WORK_REGION,18.4
OCCUPATION_TYPE_Private service staff,18.4
NAME_FAMILY_STATUS_Separated,18.2
FLAG_EMAIL,18.0
NAME_FAMILY_STATUS_Widow,17.4
NAME_EDUCATION_TYPE_Incomplete higher,17.2
ORGANIZATION_TYPE_Medicine,17.0
OCCUPATION_TYPE_Medicine staff,17.0
NAME_TYPE_SUITE_Family,16.6
ORGANIZATION_TYPE_Hotel,15.2
FONDKAPREMONT_MODE_org spec account,14.8
WALLSMATERIAL_MODE_Others,14.0
OCCUPATION_TYPE_Low-skill Laborers,13.8
LIVE_REGION_NOT_WORK_REGION,13.8
ORGANIZATION_TYPE_Trade: type 3,13.6
ORGANIZATION_TYPE_Government,13.4
OCCUPATION_TYPE_Security staff,13.2
FLAG_DOCUMENT_6,13.2
FLAG_DOCUMENT_5,12.8
OCCUPATION_TYPE_Managers,11.4
HOUSETYPE_MODE_specific housing,11.2
ORGANIZATION_TYPE_Trade: type 7,11.0
NAME_TYPE_SUITE_Other_B,11.0
OCCUPATION_TYPE_Cleaning staff,10.4
FONDKAPREMONT_MODE_reg oper account,10.4
NAME_HOUSING_TYPE_Rented apartment,10.0
REG_REGION_NOT_LIVE_REGION,9.6
ORGANIZATION_TYPE_Business Entity Type 1,9.6
ORGANIZATION_TYPE_Industry: type 3,9.6
ORGANIZATION_TYPE_Trade: type 2,9.2
FLAG_OWN_CAR_Y,8.4
ORGANIZATION_TYPE_Other,7.6
FLAG_DOCUMENT_11,7.6
AMT_REQ_CREDIT_BUREAU_HOUR,7.6
NAME_INCOME_TYPE_Pensioner,7.2
ORGANIZATION_TYPE_University,7.2
ORGANIZATION_TYPE_Transport: type 4,6.6
OCCUPATION_TYPE_Cooking staff,6.4
ORGANIZATION_TYPE_Postal,6.4
ORGANIZATION_TYPE_Restaurant,6.0
OCCUPATION_TYPE_Secretaries,5.8
OCCUPATION_TYPE_Waiters/barmen staff,5.6
WALLSMATERIAL_MODE_Monolithic,5.4
ORGANIZATION_TYPE_Business Entity Type 2,5.2
NAME_TYPE_SUITE_Other_A,3.6
ORGANIZATION_TYPE_Industry: type 1,3.4
FLAG_DOCUMENT_18,3.2
WALLSMATERIAL_MODE_Mixed,2.6
ORGANIZATION_TYPE_Services,2.4
EMERGENCYSTATE_MODE_Yes,2.2
ORGANIZATION_TYPE_Electricity,2.2
ORGANIZATION_TYPE_Housing,2.0
ORGANIZATION_TYPE_Security,1.6
ORGANIZATION_TYPE_Industry: type 4,1.4
ORGANIZATION_TYPE_Industry: type 7,1.2
FLAG_EMP_PHONE,1.2
WALLSMATERIAL_MODE_Wooden,1.2
ORGANIZATION_TYPE_Agriculture,1.2
HOUSETYPE_MODE_terraced house,1.0
ORGANIZATION_TYPE_Transport: type 2,0.4
ORGANIZATION_TYPE_Industry: type 11,0.2
FLAG_DOCUMENT_9,0.2
ORGANIZATION_TYPE_Cleaning,0.0
CODE_GENDER_XNA,0.0
OCCUPATION_TYPE_IT staff,0.0
OCCUPATION_TYPE_HR staff,0.0
ORGANIZATION_TYPE_Mobile,0.0
NAME_TYPE_SUITE_Group of people,0.0
NAME_INCOME_TYPE_Unemployed,0.0
ORGANIZATION_TYPE_Culture,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
NAME_FAMILY_STATUS_Unknown,0.0
FLAG_CONT_MOBILE,0.0
FLAG_MOBIL,0.0
NAME_INCOME_TYPE_Student,0.0
ORGANIZATION_TYPE_XNA,0.0
ORGANIZATION_TYPE_Emergency,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
ORGANIZATION_TYPE_Insurance,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Religion,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
ORGANIZATION_TYPE_Legal Services,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
OCCUPATION_TYPE_Realty agents,0.0
