feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3237.4
EXT_SOURCE_3,2784.0
EXT_SOURCE_2,2370.2
EXT_SOURCE_1,2301.0
DAYS_BIRTH,1810.0
NEW_CREDIT_TO_GOODS_RATIO,1479.4
DAYS_ID_PUBLISH,1388.4
DAYS_LAST_PHONE_CHANGE,1321.6
AMT_ANNUITY,1304.4
DAYS_EMPLOYED,1302.6
DAYS_REGISTRATION,1186.8
NEW_AGE_DAYS_REGISTRATION,1065.6
AMT_GOODS_PRICE,934.8
REGION_POPULATION_RELATIVE,929.2
AMT_CREDIT,812.2
NEW_INC_PER_CHLD,774.0
OWN_CAR_AGE,741.2
AMT_INCOME_TOTAL,685.2
AMT_REQ_CREDIT_BUREAU_YEAR,623.6
BASEMENTAREA_AVG,544.4
HOUR_APPR_PROCESS_START,530.2
TOTALAREA_MODE,475.0
LANDAREA_AVG,408.4
CODE_GENDER_M,401.4
LANDAREA_MODE,385.4
YEARS_BEGINEXPLUATATION_AVG,332.6
YEARS_BEGINEXPLUATATION_MODE,329.2
NEW_DEF/OBS_30,324.8
APARTMENTS_AVG,283.0
NONLIVINGAREA_AVG,264.2
APARTMENTS_MEDI,262.4
LIVINGAREA_MEDI,260.0
LIVINGAREA_AVG,259.0
NONLIVINGAREA_MODE,246.6
COMMONAREA_MODE,233.6
AMT_REQ_CREDIT_BUREAU_QRT,231.4
COMMONAREA_AVG,205.6
NEW_DEF/OBS_60,203.6
COMMONAREA_MEDI,193.6
NONLIVINGAREA_MEDI,190.8
NAME_EDUCATION_TYPE_Higher education,189.4
NAME_FAMILY_STATUS_Married,188.0
LIVINGAPARTMENTS_MODE,185.6
YEARS_BUILD_AVG,184.4
OBS_30_CNT_SOCIAL_CIRCLE,184.4
FLAG_WORK_PHONE,184.0
REGION_RATING_CLIENT_W_CITY,180.6
LIVINGAPARTMENTS_AVG,162.8
NEW_NUM_DOCS,161.8
OBS_60_CNT_SOCIAL_CIRCLE,153.8
YEARS_BUILD_MEDI,153.6
FLAG_DOCUMENT_3,148.4
ENTRANCES_AVG,140.6
NAME_INCOME_TYPE_Working,139.2
LIVINGAPARTMENTS_MEDI,129.4
NAME_EDUCATION_TYPE_Secondary / secondary special,124.8
AMT_REQ_CREDIT_BUREAU_MON,122.0
REG_CITY_NOT_LIVE_CITY,117.8
FLOORSMIN_AVG,111.2
NONLIVINGAPARTMENTS_AVG,110.8
ORGANIZATION_TYPE_Self-employed,104.0
FLOORSMAX_AVG,103.6
NEW_60/30_OBS,96.2
NAME_CONTRACT_TYPE_Revolving loans,89.2
ENTRANCES_MODE,86.8
ORGANIZATION_TYPE_Business Entity Type 3,84.8
CNT_FAM_MEMBERS,83.0
ENTRANCES_MEDI,80.6
ELEVATORS_AVG,78.2
FLAG_OWN_REALTY_Y,75.6
CNT_CHILDREN,67.4
FLAG_PHONE,66.6
FLOORSMIN_MODE,64.8
OCCUPATION_TYPE_Drivers,64.0
WEEKDAY_APPR_PROCESS_START_MONDAY,62.8
OCCUPATION_TYPE_Laborers,62.6
ORGANIZATION_TYPE_Construction,60.8
OCCUPATION_TYPE_Core staff,56.4
ORGANIZATION_TYPE_Transport: type 3,55.4
NEW_60/30_DEF,53.8
"WALLSMATERIAL_MODE_Stone, brick",53.8
NONLIVINGAPARTMENTS_MEDI,52.4
ORGANIZATION_TYPE_Military,51.6
DEF_30_CNT_SOCIAL_CIRCLE,50.4
WEEKDAY_APPR_PROCESS_START_TUESDAY,49.2
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,48.0
NAME_HOUSING_TYPE_House / apartment,47.8
REGION_RATING_CLIENT,47.6
ORGANIZATION_TYPE_Industry: type 9,46.0
LIVE_CITY_NOT_WORK_CITY,44.4
NEW_CNT_PARENT_MEMBERS,44.2
NONLIVINGAPARTMENTS_MODE,44.0
FLOORSMAX_MEDI,43.4
REG_CITY_NOT_WORK_CITY,43.4
FLOORSMIN_MEDI,42.8
AMT_REQ_CREDIT_BUREAU_WEEK,40.8
NAME_TYPE_SUITE_Unaccompanied,39.6
FLOORSMAX_MODE,39.2
NAME_FAMILY_STATUS_Single / not married,38.8
WEEKDAY_APPR_PROCESS_START_SATURDAY,38.0
ORGANIZATION_TYPE_School,36.8
OCCUPATION_TYPE_High skill tech staff,36.2
ELEVATORS_MEDI,36.2
WEEKDAY_APPR_PROCESS_START_SUNDAY,35.4
NAME_HOUSING_TYPE_Office apartment,35.2
DEF_60_CNT_SOCIAL_CIRCLE,34.4
OCCUPATION_TYPE_Sales staff,34.2
WALLSMATERIAL_MODE_Panel,32.6
NAME_HOUSING_TYPE_Municipal apartment,31.2
ORGANIZATION_TYPE_Security Ministries,29.4
ORGANIZATION_TYPE_Bank,28.4
AMT_REQ_CREDIT_BUREAU_DAY,28.2
NAME_INCOME_TYPE_State servant,28.0
NAME_EDUCATION_TYPE_Lower secondary,27.6
WEEKDAY_APPR_PROCESS_START_THURSDAY,26.8
NAME_INCOME_TYPE_Commercial associate,25.2
ORGANIZATION_TYPE_Police,24.6
"NAME_TYPE_SUITE_Spouse, partner",23.0
FLAG_DOCUMENT_8,21.8
NAME_HOUSING_TYPE_With parents,21.0
FONDKAPREMONT_MODE_reg oper spec account,19.0
ORGANIZATION_TYPE_Kindergarten,18.6
REG_REGION_NOT_WORK_REGION,18.4
NAME_FAMILY_STATUS_Widow,18.0
OCCUPATION_TYPE_Medicine staff,17.6
ORGANIZATION_TYPE_Medicine,17.2
OCCUPATION_TYPE_Private service staff,17.2
NAME_FAMILY_STATUS_Separated,16.6
FONDKAPREMONT_MODE_org spec account,16.6
WALLSMATERIAL_MODE_Others,16.2
ORGANIZATION_TYPE_Hotel,16.2
FLAG_EMAIL,16.2
NAME_EDUCATION_TYPE_Incomplete higher,15.2
OCCUPATION_TYPE_Low-skill Laborers,14.0
LIVE_REGION_NOT_WORK_REGION,13.8
NAME_TYPE_SUITE_Family,13.4
ORGANIZATION_TYPE_Government,12.8
OCCUPATION_TYPE_Security staff,12.8
FLAG_DOCUMENT_6,12.8
ORGANIZATION_TYPE_Trade: type 3,12.4
REG_REGION_NOT_LIVE_REGION,12.4
FLAG_DOCUMENT_5,12.2
ORGANIZATION_TYPE_Trade: type 7,12.0
FONDKAPREMONT_MODE_reg oper account,11.6
OCCUPATION_TYPE_Managers,11.2
NAME_TYPE_SUITE_Other_B,11.2
NAME_HOUSING_TYPE_Rented apartment,10.2
ORGANIZATION_TYPE_Business Entity Type 1,10.0
AMT_REQ_CREDIT_BUREAU_HOUR,9.8
HOUSETYPE_MODE_specific housing,9.6
ORGANIZATION_TYPE_Industry: type 3,9.4
ORGANIZATION_TYPE_Trade: type 2,9.4
FLAG_DOCUMENT_11,8.8
FLAG_OWN_CAR_Y,8.8
NAME_INCOME_TYPE_Pensioner,8.2
OCCUPATION_TYPE_Cleaning staff,8.0
ORGANIZATION_TYPE_University,7.2
OCCUPATION_TYPE_Cooking staff,7.0
ORGANIZATION_TYPE_Postal,6.6
ORGANIZATION_TYPE_Restaurant,6.4
ORGANIZATION_TYPE_Transport: type 4,6.0
ORGANIZATION_TYPE_Other,6.0
OCCUPATION_TYPE_Waiters/barmen staff,5.8
OCCUPATION_TYPE_Secretaries,5.4
ORGANIZATION_TYPE_Business Entity Type 2,5.2
ORGANIZATION_TYPE_Industry: type 1,3.2
WALLSMATERIAL_MODE_Mixed,3.0
FLAG_DOCUMENT_18,3.0
WALLSMATERIAL_MODE_Monolithic,2.8
NAME_TYPE_SUITE_Other_A,2.8
ORGANIZATION_TYPE_Services,2.8
ORGANIZATION_TYPE_Security,2.4
ORGANIZATION_TYPE_Industry: type 4,2.2
ORGANIZATION_TYPE_Electricity,2.2
ORGANIZATION_TYPE_Industry: type 7,2.0
ORGANIZATION_TYPE_Housing,1.8
FLAG_EMP_PHONE,1.8
EMERGENCYSTATE_MODE_Yes,1.4
WALLSMATERIAL_MODE_Wooden,1.2
ORGANIZATION_TYPE_Agriculture,1.0
HOUSETYPE_MODE_terraced house,0.6
FLAG_DOCUMENT_9,0.4
ORGANIZATION_TYPE_Industry: type 11,0.4
ORGANIZATION_TYPE_Culture,0.0
FLAG_DOCUMENT_7,0.0
ORGANIZATION_TYPE_Emergency,0.0
ORGANIZATION_TYPE_Cleaning,0.0
FLAG_MOBIL,0.0
OCCUPATION_TYPE_HR staff,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
