feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3232.0
EXT_SOURCE_3,2724.4
EXT_SOURCE_2,2331.2
EXT_SOURCE_1,2288.6
DAYS_BIRTH,1792.6
NEW_CREDIT_TO_GOODS_RATIO,1523.8
DAYS_ID_PUBLISH,1371.4
DAYS_EMPLOYED,1343.8
DAYS_LAST_PHONE_CHANGE,1290.6
AMT_ANNUITY,1273.0
DAYS_REGISTRATION,1174.0
NEW_AGE_DAYS_REGISTRATION,1067.4
REGION_POPULATION_RELATIVE,924.6
AMT_GOODS_PRICE,922.0
AMT_CREDIT,809.6
NEW_INC_PER_CHLD,757.2
OWN_CAR_AGE,739.6
AMT_INCOME_TOTAL,685.4
AMT_REQ_CREDIT_BUREAU_YEAR,636.0
HOUR_APPR_PROCESS_START,512.6
TOTALAREA_MODE,436.4
CODE_GENDER_M,400.2
NEW_DEF/OBS_30,336.0
NONLIVINGAREA_MEDI,320.2
LANDAREA_MODE,317.6
BASEMENTAREA_MODE,282.6
NONLIVINGAREA_MODE,272.6
LANDAREA_AVG,269.4
APARTMENTS_MODE,263.2
BASEMENTAREA_AVG,263.0
YEARS_BEGINEXPLUATATION_MODE,259.4
LIVINGAREA_MODE,258.8
AMT_REQ_CREDIT_BUREAU_QRT,227.2
LANDAREA_MEDI,225.0
COMMONAREA_MODE,222.2
APARTMENTS_AVG,217.8
LIVINGAREA_AVG,213.8
YEARS_BEGINEXPLUATATION_MEDI,211.6
YEARS_BEGINEXPLUATATION_AVG,211.6
BASEMENTAREA_MEDI,206.8
NEW_DEF/OBS_60,204.0
COMMONAREA_AVG,194.8
LIVINGAREA_MEDI,193.8
NAME_EDUCATION_TYPE_Higher education,192.8
APARTMENTS_MEDI,192.4
FLAG_WORK_PHONE,191.8
REGION_RATING_CLIENT_W_CITY,189.8
NAME_FAMILY_STATUS_Married,183.0
OBS_30_CNT_SOCIAL_CIRCLE,182.8
COMMONAREA_MEDI,182.6
FLAG_DOCUMENT_3,178.4
OBS_60_CNT_SOCIAL_CIRCLE,165.6
YEARS_BUILD_MODE,164.4
LIVINGAPARTMENTS_MODE,163.0
LIVINGAPARTMENTS_AVG,153.0
ENTRANCES_AVG,151.6
YEARS_BUILD_AVG,138.6
NAME_INCOME_TYPE_Working,138.2
AMT_REQ_CREDIT_BUREAU_MON,129.0
LIVINGAPARTMENTS_MEDI,128.2
NAME_EDUCATION_TYPE_Secondary / secondary special,119.4
NONLIVINGAPARTMENTS_AVG,109.6
REG_CITY_NOT_LIVE_CITY,109.2
ORGANIZATION_TYPE_Self-employed,109.0
FLOORSMIN_AVG,104.6
YEARS_BUILD_MEDI,103.2
NEW_60/30_OBS,95.2
CNT_FAM_MEMBERS,91.8
FLOORSMAX_AVG,91.4
ORGANIZATION_TYPE_Business Entity Type 3,90.2
ENTRANCES_MODE,87.6
ENTRANCES_MEDI,71.0
FLAG_PHONE,68.4
CNT_CHILDREN,67.6
ELEVATORS_AVG,67.0
FLAG_OWN_REALTY_Y,66.2
OCCUPATION_TYPE_Drivers,65.2
OCCUPATION_TYPE_Laborers,64.6
ORGANIZATION_TYPE_Construction,61.2
FLOORSMIN_MODE,59.2
OCCUPATION_TYPE_Core staff,56.6
"WALLSMATERIAL_MODE_Stone, brick",56.4
WEEKDAY_APPR_PROCESS_START_MONDAY,56.0
ORGANIZATION_TYPE_Transport: type 3,53.2
DEF_30_CNT_SOCIAL_CIRCLE,51.6
FLOORSMIN_MEDI,50.8
ORGANIZATION_TYPE_Military,49.6
NAME_HOUSING_TYPE_House / apartment,49.0
NONLIVINGAPARTMENTS_MEDI,46.6
WEEKDAY_APPR_PROCESS_START_TUESDAY,46.4
ORGANIZATION_TYPE_Industry: type 9,46.2
NEW_60/30_DEF,45.6
NAME_TYPE_SUITE_Unaccompanied,45.6
REGION_RATING_CLIENT,44.0
NAME_FAMILY_STATUS_Single / not married,44.0
AMT_REQ_CREDIT_BUREAU_WEEK,43.8
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,43.6
FLAG_DOCUMENT_16,42.6
NEW_CNT_PARENT_MEMBERS,41.4
REG_CITY_NOT_WORK_CITY,41.4
NONLIVINGAPARTMENTS_MODE,40.8
FLOORSMAX_MEDI,40.0
LIVE_CITY_NOT_WORK_CITY,39.8
FLAG_DOCUMENT_18,38.4
WEEKDAY_APPR_PROCESS_START_SATURDAY,38.2
ELEVATORS_MODE,37.4
ORGANIZATION_TYPE_School,37.2
FLOORSMAX_MODE,37.2
OCCUPATION_TYPE_High skill tech staff,35.8
DEF_60_CNT_SOCIAL_CIRCLE,35.4
NAME_HOUSING_TYPE_Office apartment,35.2
WEEKDAY_APPR_PROCESS_START_SUNDAY,33.2
ELEVATORS_MEDI,32.2
OCCUPATION_TYPE_Sales staff,31.4
ORGANIZATION_TYPE_Security Ministries,30.0
NAME_HOUSING_TYPE_Municipal apartment,30.0
NAME_INCOME_TYPE_State servant,29.4
WALLSMATERIAL_MODE_Panel,29.0
AMT_REQ_CREDIT_BUREAU_DAY,28.6
ORGANIZATION_TYPE_Bank,28.4
WEEKDAY_APPR_PROCESS_START_THURSDAY,27.8
NAME_EDUCATION_TYPE_Lower secondary,26.6
NAME_INCOME_TYPE_Commercial associate,23.6
ORGANIZATION_TYPE_Police,23.4
"NAME_TYPE_SUITE_Spouse, partner",21.8
FLAG_EMAIL,21.6
FLAG_DOCUMENT_5,21.4
ORGANIZATION_TYPE_Kindergarten,19.6
NAME_FAMILY_STATUS_Separated,18.6
NAME_HOUSING_TYPE_With parents,17.8
NAME_EDUCATION_TYPE_Incomplete higher,17.4
FONDKAPREMONT_MODE_reg oper spec account,17.4
REG_REGION_NOT_WORK_REGION,16.8
NAME_FAMILY_STATUS_Widow,16.0
WALLSMATERIAL_MODE_Others,15.8
OCCUPATION_TYPE_Medicine staff,15.6
ORGANIZATION_TYPE_Medicine,15.4
OCCUPATION_TYPE_Private service staff,15.4
FLAG_DOCUMENT_6,15.2
ORGANIZATION_TYPE_Hotel,15.0
OCCUPATION_TYPE_Cleaning staff,15.0
LIVE_REGION_NOT_WORK_REGION,14.8
FONDKAPREMONT_MODE_org spec account,14.6
OCCUPATION_TYPE_Managers,14.2
OCCUPATION_TYPE_Security staff,13.8
ORGANIZATION_TYPE_Trade: type 7,13.4
ORGANIZATION_TYPE_Government,13.4
ORGANIZATION_TYPE_Trade: type 3,13.2
OCCUPATION_TYPE_Low-skill Laborers,12.8
NAME_TYPE_SUITE_Family,12.6
REG_REGION_NOT_LIVE_REGION,12.2
FONDKAPREMONT_MODE_reg oper account,12.0
ORGANIZATION_TYPE_Transport: type 4,11.6
FLAG_DOCUMENT_8,11.4
ORGANIZATION_TYPE_Business Entity Type 1,11.4
FLAG_OWN_CAR_Y,10.8
NAME_TYPE_SUITE_Other_B,10.6
NAME_HOUSING_TYPE_Rented apartment,10.0
ORGANIZATION_TYPE_Other,9.4
HOUSETYPE_MODE_specific housing,9.4
ORGANIZATION_TYPE_Trade: type 2,8.2
ORGANIZATION_TYPE_Industry: type 3,8.0
ORGANIZATION_TYPE_University,7.2
AMT_REQ_CREDIT_BUREAU_HOUR,7.2
ORGANIZATION_TYPE_Restaurant,6.8
OCCUPATION_TYPE_Cooking staff,6.2
NAME_INCOME_TYPE_Pensioner,5.6
WALLSMATERIAL_MODE_Mixed,4.6
FLAG_DOCUMENT_11,4.2
ORGANIZATION_TYPE_Housing,4.2
ORGANIZATION_TYPE_Business Entity Type 2,4.2
ORGANIZATION_TYPE_Postal,4.0
ORGANIZATION_TYPE_Industry: type 7,2.8
ORGANIZATION_TYPE_Industry: type 1,2.8
OCCUPATION_TYPE_Waiters/barmen staff,2.6
NAME_TYPE_SUITE_Other_A,2.4
ORGANIZATION_TYPE_Electricity,2.4
ORGANIZATION_TYPE_Industry: type 11,2.2
OCCUPATION_TYPE_Secretaries,2.2
WALLSMATERIAL_MODE_Monolithic,2.2
ORGANIZATION_TYPE_Services,2.2
WALLSMATERIAL_MODE_Wooden,2.0
FLAG_EMP_PHONE,1.6
ORGANIZATION_TYPE_Security,1.4
ORGANIZATION_TYPE_Transport: type 2,1.0
ORGANIZATION_TYPE_Agriculture,0.6
EMERGENCYSTATE_MODE_Yes,0.6
FLAG_DOCUMENT_2,0.0
OCCUPATION_TYPE_HR staff,0.0
CODE_GENDER_XNA,0.0
FLAG_DOCUMENT_12,0.0
FLAG_DOCUMENT_13,0.0
FLAG_DOCUMENT_14,0.0
FLAG_DOCUMENT_15,0.0
FLAG_DOCUMENT_4,0.0
FLAG_DOCUMENT_17,0.0
HOUSETYPE_MODE_terraced house,0.0
FLAG_DOCUMENT_20,0.0
FLAG_DOCUMENT_7,0.0
OCCUPATION_TYPE_IT staff,0.0
FLAG_DOCUMENT_10,0.0
FLAG_DOCUMENT_9,0.0
FLAG_MOBIL,0.0
ORGANIZATION_TYPE_XNA,0.0
OCCUPATION_TYPE_Realty agents,0.0
FLAG_CONT_MOBILE,0.0
FLAG_DOCUMENT_19,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Cleaning,0.0
ORGANIZATION_TYPE_Religion,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
ORGANIZATION_TYPE_Industry: type 4,0.0
ORGANIZATION_TYPE_Insurance,0.0
NAME_INCOME_TYPE_Unemployed,0.0
ORGANIZATION_TYPE_Legal Services,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
NAME_INCOME_TYPE_Student,0.0
ORGANIZATION_TYPE_Mobile,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
NAME_TYPE_SUITE_Group of people,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
NAME_FAMILY_STATUS_Unknown,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
ORGANIZATION_TYPE_Emergency,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
ORGANIZATION_TYPE_Culture,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
FLAG_DOCUMENT_21,0.0
