feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3211.0
EXT_SOURCE_3,2707.8
EXT_SOURCE_2,2276.2
EXT_SOURCE_1,2236.4
DAYS_BIRTH,1772.0
NEW_CREDIT_TO_GOODS_RATIO,1477.0
DAYS_ID_PUBLISH,1322.6
DAYS_EMPLOYED,1293.2
DAYS_LAST_PHONE_CHANGE,1267.0
AMT_ANNUITY,1237.8
DAYS_REGISTRATION,1146.0
NEW_AGE_DAYS_REGISTRATION,1041.8
AMT_GOODS_PRICE,931.4
REGION_POPULATION_RELATIVE,909.0
AMT_CREDIT,778.8
NEW_INC_PER_CHLD,755.4
OWN_CAR_AGE,716.6
AMT_INCOME_TOTAL,658.4
AMT_REQ_CREDIT_BUREAU_YEAR,617.4
LANDAREA_AVG,564.8
BASEMENTAREA_AVG,528.8
HOUR_APPR_PROCESS_START,500.8
TOTALAREA_MODE,496.4
CODE_GENDER_M,391.4
NEW_DEF/OBS_30,310.0
NONLIVINGAREA_AVG,309.2
APARTMENTS_MEDI,276.4
LIVINGAREA_AVG,273.0
APARTMENTS_AVG,269.6
LIVINGAREA_MEDI,263.2
COMMONAREA_MEDI,259.8
NONLIVINGAREA_MEDI,256.0
COMMONAREA_AVG,251.4
AMT_REQ_CREDIT_BUREAU_QRT,231.8
YEARS_BUILD_AVG,220.8
YEARS_BUILD_MEDI,210.2
LIVINGAPARTMENTS_AVG,199.4
NEW_DEF/OBS_60,199.2
NAME_EDUCATION_TYPE_Higher education,198.0
REGION_RATING_CLIENT_W_CITY,183.4
NAME_FAMILY_STATUS_Married,182.2
FLAG_WORK_PHONE,181.6
OBS_30_CNT_SOCIAL_CIRCLE,176.8
LIVINGAPARTMENTS_MEDI,172.8
NEW_NUM_DOCS,160.8
ENTRANCES_AVG,159.0
FLAG_DOCUMENT_3,154.6
OBS_60_CNT_SOCIAL_CIRCLE,147.8
NAME_INCOME_TYPE_Working,135.2
NONLIVINGAPARTMENTS_AVG,126.2
FLOORSMIN_AVG,124.6
AMT_REQ_CREDIT_BUREAU_MON,123.6
NAME_EDUCATION_TYPE_Secondary / secondary special,122.0
FLOORSMAX_AVG,116.4
REG_CITY_NOT_LIVE_CITY,114.6
ORGANIZATION_TYPE_Self-employed,110.2
ENTRANCES_MEDI,105.2
NEW_60/30_OBS,105.2
NAME_CONTRACT_TYPE_Revolving loans,92.4
ELEVATORS_AVG,90.0
ORGANIZATION_TYPE_Business Entity Type 3,82.4
CNT_FAM_MEMBERS,76.8
FLOORSMIN_MEDI,75.4
FLAG_PHONE,72.6
FLAG_OWN_REALTY_Y,71.4
NONLIVINGAPARTMENTS_MEDI,68.2
OCCUPATION_TYPE_Drivers,67.0
FLOORSMAX_MEDI,65.8
OCCUPATION_TYPE_Laborers,62.6
CNT_CHILDREN,62.6
ORGANIZATION_TYPE_Construction,59.8
OCCUPATION_TYPE_Core staff,58.2
ORGANIZATION_TYPE_Transport: type 3,56.0
"WALLSMATERIAL_MODE_Stone, brick",54.2
NEW_60/30_DEF,52.8
ORGANIZATION_TYPE_Military,50.4
REGION_RATING_CLIENT,49.2
NAME_HOUSING_TYPE_House / apartment,48.8
DEF_30_CNT_SOCIAL_CIRCLE,48.6
ORGANIZATION_TYPE_Industry: type 9,47.6
LIVE_CITY_NOT_WORK_CITY,44.2
