feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3249.8
EXT_SOURCE_3,2709.2
EXT_SOURCE_2,2376.8
EXT_SOURCE_1,2255.4
DAYS_BIRTH,1778.8
NEW_CREDIT_TO_GOODS_RATIO,1505.8
DAYS_ID_PUBLISH,1332.8
DAYS_EMPLOYED,1314.4
DAYS_LAST_PHONE_CHANGE,1293.4
AMT_ANNUITY,1253.0
DAYS_REGISTRATION,1180.6
NEW_AGE_DAYS_REGISTRATION,1080.8
AMT_GOODS_PRICE,936.2
REGION_POPULATION_RELATIVE,931.0
AMT_CREDIT,812.4
NEW_INC_PER_CHLD,756.2
OWN_CAR_AGE,730.2
AMT_INCOME_TOTAL,680.8
AMT_REQ_CREDIT_BUREAU_YEAR,633.4
LANDAREA_AVG,594.2
BASEMENTAREA_AVG,551.8
HOUR_APPR_PROCESS_START,516.2
TOTALAREA_MODE,503.0
CODE_GENDER_M,401.6
NEW_DEF/OBS_30,327.4
NONLIVINGAREA_AVG,308.6
OBS_30_CNT_SOCIAL_CIRCLE,289.2
LIVINGAREA_MEDI,284.6
APARTMENTS_AVG,281.0
COMMONAREA_MEDI,275.0
NONLIVINGAREA_MEDI,270.2
APARTMENTS_MEDI,268.4
LIVINGAREA_AVG,263.6
COMMONAREA_AVG,243.8
AMT_REQ_CREDIT_BUREAU_QRT,235.2
YEARS_BUILD_MEDI,213.4
YEARS_BUILD_AVG,213.2
NEW_DEF/OBS_60,210.6
LIVINGAPARTMENTS_AVG,194.0
NAME_FAMILY_STATUS_Married,193.6
NAME_EDUCATION_TYPE_Higher education,193.4
FLAG_WORK_PHONE,185.8
LIVINGAPARTMENTS_MEDI,178.0
REGION_RATING_CLIENT_W_CITY,177.8
ENTRANCES_AVG,172.4
NEW_NUM_DOCS,156.8
FLAG_DOCUMENT_3,150.2
NAME_INCOME_TYPE_Working,137.8
NONLIVINGAPARTMENTS_AVG,133.0
FLOORSMAX_AVG,133.0
FLOORSMIN_AVG,129.2
AMT_REQ_CREDIT_BUREAU_MON,125.6
NAME_EDUCATION_TYPE_Secondary / secondary special,118.4
REG_CITY_NOT_LIVE_CITY,116.4
ORGANIZATION_TYPE_Self-employed,108.8
ENTRANCES_MEDI,104.4
NEW_60/30_OBS,97.8
NAME_CONTRACT_TYPE_Revolving loans,91.6
ELEVATORS_AVG,83.0
ORGANIZATION_TYPE_Business Entity Type 3,81.8
CNT_FAM_MEMBERS,79.2
FLOORSMIN_MEDI,70.6
FLAG_PHONE,70.2
OCCUPATION_TYPE_Drivers,67.6
FLAG_OWN_REALTY_Y,67.2
CNT_CHILDREN,66.8
NONLIVINGAPARTMENTS_MEDI,64.6
WEEKDAY_APPR_PROCESS_START_MONDAY,64.0
OCCUPATION_TYPE_Laborers,63.4
ORGANIZATION_TYPE_Construction,60.4
FLOORSMAX_MEDI,59.0
OCCUPATION_TYPE_Core staff,58.0
ORGANIZATION_TYPE_Transport: type 3,55.2
NEW_60/30_DEF,52.6
DEF_30_CNT_SOCIAL_CIRCLE,51.4
ORGANIZATION_TYPE_Military,51.4
"WALLSMATERIAL_MODE_Stone, brick",50.8
NAME_HOUSING_TYPE_House / apartment,49.2
WEEKDAY_APPR_PROCESS_START_TUESDAY,48.6
REGION_RATING_CLIENT,47.0
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,46.2
ORGANIZATION_TYPE_Industry: type 9,45.8
NEW_CNT_PARENT_MEMBERS,44.2
LIVE_CITY_NOT_WORK_CITY,43.0
AMT_REQ_CREDIT_BUREAU_WEEK,43.0
NAME_TYPE_SUITE_Unaccompanied,42.4
ELEVATORS_MEDI,42.0
REG_CITY_NOT_WORK_CITY,41.2
WALLSMATERIAL_MODE_Panel,39.8
WEEKDAY_APPR_PROCESS_START_SATURDAY,38.2
ORGANIZATION_TYPE_School,36.6
NAME_HOUSING_TYPE_Office apartment,35.6
NAME_FAMILY_STATUS_Single / not married,35.4
DEF_60_CNT_SOCIAL_CIRCLE,34.8
OCCUPATION_TYPE_High skill tech staff,33.6
OCCUPATION_TYPE_Sales staff,33.2
WEEKDAY_APPR_PROCESS_START_SUNDAY,31.6
NAME_HOUSING_TYPE_Municipal apartment,29.2
NAME_INCOME_TYPE_State servant,29.0
ORGANIZATION_TYPE_Security Ministries,28.0
ORGANIZATION_TYPE_Bank,27.6
AMT_REQ_CREDIT_BUREAU_DAY,26.6
NAME_EDUCATION_TYPE_Lower secondary,26.4
WEEKDAY_APPR_PROCESS_START_THURSDAY,25.0
"NAME_TYPE_SUITE_Spouse, partner",24.8
ORGANIZATION_TYPE_Police,24.6
NAME_INCOME_TYPE_Commercial associate,22.2
FLAG_DOCUMENT_8,20.0
FONDKAPREMONT_MODE_reg oper spec account,19.4
NAME_HOUSING_TYPE_With parents,18.8
REG_REGION_NOT_WORK_REGION,18.6
ORGANIZATION_TYPE_Kindergarten,18.4
NAME_FAMILY_STATUS_Widow,17.4
OCCUPATION_TYPE_Medicine staff,16.8
NAME_EDUCATION_TYPE_Incomplete higher,16.8
OCCUPATION_TYPE_Private service staff,16.4
NAME_TYPE_SUITE_Family,15.4
WALLSMATERIAL_MODE_Others,15.2
ORGANIZATION_TYPE_Hotel,14.8
NAME_FAMILY_STATUS_Separated,14.6
FLAG_EMAIL,14.4
FONDKAPREMONT_MODE_org spec account,14.4
ORGANIZATION_TYPE_Medicine,14.0
ORGANIZATION_TYPE_Trade: type 3,14.0
OCCUPATION_TYPE_Low-skill Laborers,13.8
LIVE_REGION_NOT_WORK_REGION,13.4
OCCUPATION_TYPE_Security staff,13.2
OCCUPATION_TYPE_Managers,11.8
NAME_TYPE_SUITE_Other_B,11.6
ORGANIZATION_TYPE_Trade: type 7,11.6
ORGANIZATION_TYPE_Government,11.6
