feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3154.2
EXT_SOURCE_3,2715.4
EXT_SOURCE_2,2321.4
EXT_SOURCE_1,2228.6
DAYS_BIRTH,1766.8
NEW_CREDIT_TO_GOODS_RATIO,1467.2
DAYS_ID_PUBLISH,1316.2
AMT_ANNUITY,1270.8
DAYS_EMPLOYED,1265.0
DAYS_LAST_PHONE_CHANGE,1255.0
DAYS_REGISTRATION,1138.2
NEW_AGE_DAYS_REGISTRATION,1022.8
AMT_GOODS_PRICE,907.6
REGION_POPULATION_RELATIVE,876.2
AMT_CREDIT,758.2
NEW_INC_PER_CHLD,732.8
OWN_CAR_AGE,712.2
AMT_INCOME_TOTAL,663.8
AMT_REQ_CREDIT_BUREAU_YEAR,606.6
BASEMENTAREA_AVG,521.2
HOUR_APPR_PROCESS_START,508.0
TOTALAREA_MODE,424.2
LANDAREA_AVG,400.2
CODE_GENDER_M,395.6
LANDAREA_MODE,348.8
YEARS_BEGINEXPLUATATION_AVG,328.0
NEW_DEF/OBS_30,324.0
YEARS_BEGINEXPLUATATION_MODE,305.4
LIVINGAREA_MODE,271.4
NONLIVINGAREA_AVG,255.2
APARTMENTS_AVG,252.2
APARTMENTS_MEDI,243.0
COMMONAREA_MODE,242.4
NONLIVINGAREA_MODE,240.8
AMT_REQ_CREDIT_BUREAU_QRT,228.0
LIVINGAREA_AVG,197.4
LIVINGAREA_MEDI,194.4
COMMONAREA_AVG,191.6
NEW_DEF/OBS_60,188.8
NAME_EDUCATION_TYPE_Higher education,188.4
NAME_FAMILY_STATUS_Married,181.0
REGION_RATING_CLIENT_W_CITY,180.6
NONLIVINGAREA_MEDI,179.0
COMMONAREA_MEDI,178.0
YEARS_BUILD_AVG,176.6
FLAG_WORK_PHONE,175.6
OBS_30_CNT_SOCIAL_CIRCLE,169.6
LIVINGAPARTMENTS_MODE,164.2
NEW_NUM_DOCS,160.6
OBS_60_CNT_SOCIAL_CIRCLE,151.6
LIVINGAPARTMENTS_AVG,149.4
YEARS_BUILD_MEDI,146.6
FLAG_DOCUMENT_3,146.6
ENTRANCES_AVG,142.8
NAME_INCOME_TYPE_Working,134.0
NAME_EDUCATION_TYPE_Secondary / secondary special,129.0
AMT_REQ_CREDIT_BUREAU_MON,121.0
NONLIVINGAPARTMENTS_AVG,119.2
LIVINGAPARTMENTS_MEDI,119.2
REG_CITY_NOT_LIVE_CITY,114.6
ORGANIZATION_TYPE_Self-employed,106.0
FLOORSMIN_AVG,101.2
FLOORSMAX_AVG,97.0
NEW_60/30_OBS,92.8
ENTRANCES_MODE,91.8
NAME_CONTRACT_TYPE_Revolving loans,88.6
ORGANIZATION_TYPE_Business Entity Type 3,85.0
CNT_FAM_MEMBERS,79.4
ENTRANCES_MEDI,79.0
ELEVATORS_AVG,78.0
FLAG_PHONE,71.6
FLAG_OWN_REALTY_Y,69.6
NONLIVINGAPARTMENTS_MEDI,68.8
OCCUPATION_TYPE_Drivers,63.4
CNT_CHILDREN,62.4
FLOORSMIN_MODE,61.2
WEEKDAY_APPR_PROCESS_START_MONDAY,59.6
ORGANIZATION_TYPE_Construction,59.2
OCCUPATION_TYPE_Laborers,57.8
ORGANIZATION_TYPE_Transport: type 3,55.0
"WALLSMATERIAL_MODE_Stone, brick",54.4
OCCUPATION_TYPE_Core staff,52.6
NEW_60/30_DEF,52.0
ORGANIZATION_TYPE_Military,52.0
NAME_HOUSING_TYPE_House / apartment,49.4
WEEKDAY_APPR_PROCESS_START_TUESDAY,47.2
DEF_30_CNT_SOCIAL_CIRCLE,46.0
ORGANIZATION_TYPE_Industry: type 9,46.0
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,45.2
NEW_CNT_PARENT_MEMBERS,45.2
AMT_REQ_CREDIT_BUREAU_WEEK,44.2
FLOORSMIN_MEDI,43.8
NAME_TYPE_SUITE_Unaccompanied,43.0
ELEVATORS_MEDI,42.2
REGION_RATING_CLIENT,42.0
LIVE_CITY_NOT_WORK_CITY,41.8
NAME_FAMILY_STATUS_Single / not married,38.0
WEEKDAY_APPR_PROCESS_START_SATURDAY,37.2
REG_CITY_NOT_WORK_CITY,37.2
ORGANIZATION_TYPE_School,36.4
FLOORSMAX_MEDI,36.0
DEF_60_CNT_SOCIAL_CIRCLE,35.2
NAME_HOUSING_TYPE_Office apartment,34.2
OCCUPATION_TYPE_High skill tech staff,34.0
FLOORSMAX_MODE,33.8
OCCUPATION_TYPE_Sales staff,32.6
WALLSMATERIAL_MODE_Panel,31.8
WEEKDAY_APPR_PROCESS_START_SUNDAY,31.6
NAME_HOUSING_TYPE_Municipal apartment,29.8
ORGANIZATION_TYPE_Bank,28.4
ORGANIZATION_TYPE_Security Ministries,28.4
NAME_INCOME_TYPE_State servant,27.8
NAME_EDUCATION_TYPE_Lower secondary,27.6
AMT_REQ_CREDIT_BUREAU_DAY,26.8
WEEKDAY_APPR_PROCESS_START_THURSDAY,26.2
ORGANIZATION_TYPE_Police,25.0
"NAME_TYPE_SUITE_Spouse, partner",23.0
NAME_INCOME_TYPE_Commercial associate,21.2
FLAG_DOCUMENT_8,19.8
ORGANIZATION_TYPE_Kindergarten,18.8
NAME_HOUSING_TYPE_With parents,18.4
FONDKAPREMONT_MODE_reg oper spec account,17.8
NAME_FAMILY_STATUS_Separated,17.6
OCCUPATION_TYPE_Medicine staff,17.4
OCCUPATION_TYPE_Private service staff,16.8
REG_REGION_NOT_WORK_REGION,16.6
WALLSMATERIAL_MODE_Others,15.8
NAME_FAMILY_STATUS_Widow,15.8
FONDKAPREMONT_MODE_org spec account,15.6
NAME_EDUCATION_TYPE_Incomplete higher,15.6
FLAG_EMAIL,15.4
ORGANIZATION_TYPE_Hotel,15.4
ORGANIZATION_TYPE_Medicine,15.0
NAME_TYPE_SUITE_Family,14.8
ORGANIZATION_TYPE_Trade: type 3,13.2
OCCUPATION_TYPE_Low-skill Laborers,13.0
OCCUPATION_TYPE_Security staff,12.6
LIVE_REGION_NOT_WORK_REGION,12.2
NAME_TYPE_SUITE_Other_B,11.8
FLAG_DOCUMENT_5,11.6
ORGANIZATION_TYPE_Trade: type 7,11.2
ORGANIZATION_TYPE_Government,11.0
REG_REGION_NOT_LIVE_REGION,10.8
OCCUPATION_TYPE_Managers,10.8
HOUSETYPE_MODE_specific housing,9.8
FLAG_DOCUMENT_6,9.2
FLAG_OWN_CAR_Y,9.2
ORGANIZATION_TYPE_Trade: type 2,9.2
ORGANIZATION_TYPE_Business Entity Type 1,9.0
FONDKAPREMONT_MODE_reg oper account,9.0
ORGANIZATION_TYPE_Industry: type 3,9.0
NAME_HOUSING_TYPE_Rented apartment,8.6
AMT_REQ_CREDIT_BUREAU_HOUR,8.6
OCCUPATION_TYPE_Cleaning staff,8.4
FLAG_DOCUMENT_11,7.8
NAME_INCOME_TYPE_Pensioner,7.4
ORGANIZATION_TYPE_University,7.0
ORGANIZATION_TYPE_Restaurant,6.4
ORGANIZATION_TYPE_Transport: type 4,6.2
OCCUPATION_TYPE_Cooking staff,6.2
ORGANIZATION_TYPE_Other,6.0
ORGANIZATION_TYPE_Postal,5.4
OCCUPATION_TYPE_Waiters/barmen staff,5.2
OCCUPATION_TYPE_Secretaries,5.2
ORGANIZATION_TYPE_Business Entity Type 2,4.8
ORGANIZATION_TYPE_Services,3.0
ORGANIZATION_TYPE_Industry: type 1,3.0
FLAG_DOCUMENT_18,2.8
WALLSMATERIAL_MODE_Mixed,2.8
NAME_TYPE_SUITE_Other_A,2.6
WALLSMATERIAL_MODE_Monolithic,2.2
FLAG_EMP_PHONE,2.0
ORGANIZATION_TYPE_Industry: type 4,2.0
ORGANIZATION_TYPE_Security,1.8
ORGANIZATION_TYPE_Electricity,1.6
ORGANIZATION_TYPE_Housing,1.2
ORGANIZATION_TYPE_Industry: type 7,1.2
HOUSETYPE_MODE_terraced house,1.0
EMERGENCYSTATE_MODE_Yes,1.0
WALLSMATERIAL_MODE_Wooden,0.8
ORGANIZATION_TYPE_Agriculture,0.6
FLAG_DOCUMENT_9,0.2
ORGANIZATION_TYPE_Transport: type 2,0.2
ORGANIZATION_TYPE_Industry: type 11,0.2
ORGANIZATION_TYPE_XNA,0.0
NAME_INCOME_TYPE_Unemployed,0.0
FLAG_CONT_MOBILE,0.0
FLAG_MOBIL,0.0
NAME_INCOME_TYPE_Student,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
NAME_FAMILY_STATUS_Unknown,0.0
CODE_GENDER_XNA,0.0
NAME_TYPE_SUITE_Group of people,0.0
FLAG_DOCUMENT_4,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
ORGANIZATION_TYPE_Insurance,0.0
ORGANIZATION_TYPE_Cleaning,0.0
ORGANIZATION_TYPE_Emergency,0.0
OCCUPATION_TYPE_Realty agents,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
OCCUPATION_TYPE_IT staff,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
ORGANIZATION_TYPE_Legal Services,0.0
OCCUPATION_TYPE_HR staff,0.0
ORGANIZATION_TYPE_Mobile,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Religion,0.0
FLAG_DOCUMENT_7,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Culture,0.0
