feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3331.2
EXT_SOURCE_3,2897.4
EXT_SOURCE_2,2480.0
EXT_SOURCE_1,2356.8
DAYS_BIRTH,1903.4
NEW_CREDIT_TO_GOODS_RATIO,1569.4
DAYS_ID_PUBLISH,1430.8
DAYS_EMPLOYED,1399.8
DAYS_LAST_PHONE_CHANGE,1392.8
AMT_ANNUITY,1371.8
DAYS_REGISTRATION,1272.2
NEW_AGE_DAYS_REGISTRATION,1146.8
REGION_POPULATION_RELATIVE,977.4
AMT_GOODS_PRICE,971.4
AMT_CREDIT,844.8
NEW_INC_PER_CHLD,834.2
OWN_CAR_AGE,762.8
AMT_INCOME_TOTAL,720.4
AMT_REQ_CREDIT_BUREAU_YEAR,662.0
BASEMENTAREA_AVG,587.2
HOUR_APPR_PROCESS_START,562.4
TOTALAREA_MODE,487.8
LANDAREA_AVG,443.8
CODE_GENDER_M,405.4
LANDAREA_MODE,400.2
YEARS_BEGINEXPLUATATION_AVG,371.2
YEARS_BEGINEXPLUATATION_MODE,341.4
NEW_DEF/OBS_30,340.4
NONLIVINGAREA_AVG,301.0
LIVINGAREA_MODE,300.2
APARTMENTS_AVG,296.4
APARTMENTS_MEDI,288.4
COMMONAREA_MODE,261.0
NONLIVINGAREA_MODE,257.8
AMT_REQ_CREDIT_BUREAU_QRT,245.8
LIVINGAREA_AVG,227.6
LIVINGAREA_MEDI,221.4
NEW_DEF/OBS_60,210.0
COMMONAREA_MEDI,204.8
YEARS_BUILD_AVG,204.2
NONLIVINGAREA_MEDI,204.2
LIVINGAPARTMENTS_MODE,198.6
NAME_FAMILY_STATUS_Married,196.2
COMMONAREA_AVG,193.8
NAME_EDUCATION_TYPE_Higher education,193.4
REGION_RATING_CLIENT_W_CITY,189.0
FLAG_WORK_PHONE,187.8
OBS_30_CNT_SOCIAL_CIRCLE,185.0
OBS_60_CNT_SOCIAL_CIRCLE,169.4
LIVINGAPARTMENTS_AVG,168.4
NEW_NUM_DOCS,167.2
YEARS_BUILD_MEDI,165.6
ENTRANCES_AVG,162.6
FLAG_DOCUMENT_3,155.6
NAME_INCOME_TYPE_Working,143.2
LIVINGAPARTMENTS_MEDI,136.6
AMT_REQ_CREDIT_BUREAU_MON,133.4
NAME_EDUCATION_TYPE_Secondary / secondary special,126.2
FLOORSMAX_AVG,123.2
REG_CITY_NOT_LIVE_CITY,119.2
