feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3316.0
EXT_SOURCE_3,2792.6
EXT_SOURCE_2,2426.0
EXT_SOURCE_1,2296.6
DAYS_BIRTH,1843.2
NEW_CREDIT_TO_GOODS_RATIO,1540.0
DAYS_EMPLOYED,1391.6
DAYS_ID_PUBLISH,1387.6
DAYS_LAST_PHONE_CHANGE,1342.2
AMT_ANNUITY,1318.4
DAYS_REGISTRATION,1239.0
NEW_AGE_DAYS_REGISTRATION,1150.4
AMT_GOODS_PRICE,982.4
REGION_POPULATION_RELATIVE,964.0
AMT_CREDIT,842.4
NEW_INC_PER_CHLD,800.4
OWN_CAR_AGE,769.0
AMT_INCOME_TOTAL,693.8
AMT_REQ_CREDIT_BUREAU_YEAR,673.6
LANDAREA_AVG,627.4
BASEMENTAREA_AVG,565.2
HOUR_APPR_PROCESS_START,543.0
TOTALAREA_MODE,524.2
CODE_GENDER_M,404.6
NEW_DEF/OBS_30,335.4
NONLIVINGAREA_AVG,331.0
APARTMENTS_AVG,303.0
COMMONAREA_MEDI,302.6
LIVINGAREA_MEDI,285.4
APARTMENTS_MEDI,284.0
NONLIVINGAREA_MEDI,282.6
LIVINGAREA_AVG,270.8
COMMONAREA_AVG,257.4
AMT_REQ_CREDIT_BUREAU_QRT,239.6
YEARS_BUILD_AVG,236.4
YEARS_BUILD_MEDI,223.0
LIVINGAPARTMENTS_AVG,209.2
NEW_DEF/OBS_60,208.8
LIVINGAPARTMENTS_MEDI,197.6
NAME_EDUCATION_TYPE_Higher education,195.0
NAME_FAMILY_STATUS_Married,187.6
OBS_30_CNT_SOCIAL_CIRCLE,182.6
REGION_RATING_CLIENT_W_CITY,182.2
FLAG_WORK_PHONE,182.2
ENTRANCES_AVG,181.2
NEW_NUM_DOCS,163.8
OBS_60_CNT_SOCIAL_CIRCLE,158.6
FLAG_DOCUMENT_3,153.6
FLOORSMAX_AVG,139.8
NAME_INCOME_TYPE_Working,135.4
FLOORSMIN_AVG,133.0
NONLIVINGAPARTMENTS_AVG,130.0
AMT_REQ_CREDIT_BUREAU_MON,124.0
REG_CITY_NOT_LIVE_CITY,120.6
NAME_EDUCATION_TYPE_Secondary / secondary special,120.4
ENTRANCES_MEDI,114.4
ORGANIZATION_TYPE_Self-employed,112.0
NEW_60/30_OBS,97.8
ORGANIZATION_TYPE_Business Entity Type 3,92.0
CNT_FAM_MEMBERS,91.2
NAME_CONTRACT_TYPE_Revolving loans,89.6
ELEVATORS_AVG,88.2
FLOORSMIN_MEDI,77.8
NONLIVINGAPARTMENTS_MEDI,75.6
FLAG_OWN_REALTY_Y,73.8
FLAG_PHONE,69.8
CNT_CHILDREN,69.0
OCCUPATION_TYPE_Drivers,68.2
FLOORSMAX_MEDI,65.6
OCCUPATION_TYPE_Laborers,65.4
WEEKDAY_APPR_PROCESS_START_MONDAY,62.2
ORGANIZATION_TYPE_Construction,60.0
OCCUPATION_TYPE_Core staff,57.6
"WALLSMATERIAL_MODE_Stone, brick",57.0
ORGANIZATION_TYPE_Transport: type 3,56.6
NEW_60/30_DEF,56.2
NAME_HOUSING_TYPE_House / apartment,55.2
ORGANIZATION_TYPE_Military,53.0
WEEKDAY_APPR_PROCESS_START_TUESDAY,52.4
DEF_30_CNT_SOCIAL_CIRCLE,51.0
REGION_RATING_CLIENT,50.4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,50.2
ORGANIZATION_TYPE_Industry: type 9,48.0
LIVE_CITY_NOT_WORK_CITY,45.8
NEW_CNT_PARENT_MEMBERS,45.6
AMT_REQ_CREDIT_BUREAU_WEEK,45.2
NAME_TYPE_SUITE_Unaccompanied,44.6
WEEKDAY_APPR_PROCESS_START_SATURDAY,41.4
ELEVATORS_MEDI,40.6
NAME_FAMILY_STATUS_Single / not married,40.0
REG_CITY_NOT_WORK_CITY,38.4
WALLSMATERIAL_MODE_Panel,38.2
ORGANIZATION_TYPE_School,37.4
NAME_HOUSING_TYPE_Office apartment,36.4
DEF_60_CNT_SOCIAL_CIRCLE,35.6
OCCUPATION_TYPE_High skill tech staff,35.4
OCCUPATION_TYPE_Sales staff,35.0
WEEKDAY_APPR_PROCESS_START_SUNDAY,31.6
ORGANIZATION_TYPE_Security Ministries,29.8
NAME_HOUSING_TYPE_Municipal apartment,28.8
AMT_REQ_CREDIT_BUREAU_DAY,28.6
WEEKDAY_APPR_PROCESS_START_THURSDAY,28.2
NAME_INCOME_TYPE_State servant,28.0
ORGANIZATION_TYPE_Bank,27.6
NAME_EDUCATION_TYPE_Lower secondary,27.0
NAME_INCOME_TYPE_Commercial associate,25.6
ORGANIZATION_TYPE_Police,25.4
"NAME_TYPE_SUITE_Spouse, partner",24.6
FLAG_DOCUMENT_8,23.4
ORGANIZATION_TYPE_Kindergarten,20.2
FONDKAPREMONT_MODE_reg oper spec account,20.2
REG_REGION_NOT_WORK_REGION,19.8
NAME_HOUSING_TYPE_With parents,19.4
NAME_FAMILY_STATUS_Separated,19.2
NAME_TYPE_SUITE_Family,19.0
OCCUPATION_TYPE_Private service staff,18.8
NAME_FAMILY_STATUS_Widow,18.4
OCCUPATION_TYPE_Medicine staff,17.6
ORGANIZATION_TYPE_Medicine,16.4
WALLSMATERIAL_MODE_Others,15.8
NAME_EDUCATION_TYPE_Incomplete higher,15.6
FONDKAPREMONT_MODE_org spec account,15.4
OCCUPATION_TYPE_Low-skill Laborers,14.8
ORGANIZATION_TYPE_Hotel,14.8
ORGANIZATION_TYPE_Trade: type 3,14.4
FONDKAPREMONT_MODE_reg oper account,14.4
ORGANIZATION_TYPE_Government,14.0
OCCUPATION_TYPE_Security staff,13.4
LIVE_REGION_NOT_WORK_REGION,12.6
OCCUPATION_TYPE_Managers,12.4
FLAG_DOCUMENT_6,12.4
ORGANIZATION_TYPE_Trade: type 7,12.2
FLAG_OWN_CAR_Y,12.0
OCCUPATION_TYPE_Cleaning staff,12.0
NAME_TYPE_SUITE_Other_B,12.0
FLAG_DOCUMENT_5,11.4
ORGANIZATION_TYPE_Business Entity Type 1,11.0
REG_REGION_NOT_LIVE_REGION,10.6
HOUSETYPE_MODE_specific housing,10.6
NAME_HOUSING_TYPE_Rented apartment,10.4
ORGANIZATION_TYPE_Trade: type 2,9.0
ORGANIZATION_TYPE_Industry: type 3,9.0
ORGANIZATION_TYPE_Transport: type 4,8.2
FLAG_DOCUMENT_11,8.2
NAME_INCOME_TYPE_Pensioner,7.8
OCCUPATION_TYPE_Cooking staff,7.6
AMT_REQ_CREDIT_BUREAU_HOUR,7.6
OCCUPATION_TYPE_Waiters/barmen staff,7.2
ORGANIZATION_TYPE_University,6.8
ORGANIZATION_TYPE_Postal,6.8
ORGANIZATION_TYPE_Restaurant,6.6
OCCUPATION_TYPE_Secretaries,5.8
ORGANIZATION_TYPE_Other,5.6
ORGANIZATION_TYPE_Business Entity Type 2,4.8
WALLSMATERIAL_MODE_Monolithic,4.8
FLAG_DOCUMENT_18,3.6
ORGANIZATION_TYPE_Industry: type 1,3.4
NAME_TYPE_SUITE_Other_A,3.0
ORGANIZATION_TYPE_Services,3.0
ORGANIZATION_TYPE_Industry: type 4,2.8
ORGANIZATION_TYPE_Electricity,2.8
ORGANIZATION_TYPE_Security,2.4
WALLSMATERIAL_MODE_Mixed,2.0
ORGANIZATION_TYPE_Industry: type 7,1.6
ORGANIZATION_TYPE_Housing,1.4
FLAG_EMP_PHONE,1.4
EMERGENCYSTATE_MODE_Yes,1.2
WALLSMATERIAL_MODE_Wooden,1.0
ORGANIZATION_TYPE_Agriculture,0.8
HOUSETYPE_MODE_terraced house,0.4
FLAG_DOCUMENT_9,0.4
ORGANIZATION_TYPE_Transport: type 2,0.2
CODE_GENDER_XNA,0.0
OCCUPATION_TYPE_IT staff,0.0
ORGANIZATION_TYPE_Cleaning,0.0
OCCUPATION_TYPE_HR staff,0.0
NAME_INCOME_TYPE_Student,0.0
NAME_TYPE_SUITE_Group of people,0.0
NAME_INCOME_TYPE_Unemployed,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
NAME_FAMILY_STATUS_Unknown,0.0
FLAG_CONT_MOBILE,0.0
FLAG_MOBIL,0.0
ORGANIZATION_TYPE_Culture,0.0
ORGANIZATION_TYPE_Legal Services,0.0
ORGANIZATION_TYPE_Emergency,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
ORGANIZATION_TYPE_Insurance,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Religion,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_XNA,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
ORGANIZATION_TYPE_Industry: type 11,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
ORGANIZATION_TYPE_Mobile,0.0
OCCUPATION_TYPE_Realty agents,0.0
