feature,importance
EXT_SOURCE_3,1775.0
NEW_CREDIT_TO_ANNUITY_RATIO,1541.0
EXT_SOURCE_2,1523.8
EXT_SOURCE_1,1510.6
DAYS_BIRTH,1092.2
NEW_CREDIT_TO_GOODS_RATIO,890.8
AMT_ANNUITY,842.8
DAYS_ID_PUBLISH,719.0
DAYS_EMPLOYED,679.0
PREV_DAYS_TERMINATION_MAX,640.6
DAYS_REGISTRATION,588.0
DAYS_LAST_PHONE_CHANGE,521.8
NEW_AGE_DAYS_REGISTRATION,502.8
REGION_POPULATION_RELATIVE,492.4
APPROVED_DAYS_DECISION_MAX,478.2
POS_MONTHS_BALANCE_MEAN,463.8
AMT_GOODS_PRICE,459.0
AMT_CREDIT,430.8
OWN_CAR_AGE,426.4
PREV_CNT_PAYMENT_MEAN,420.2
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,410.6
PREV_DAYS_DECISION_MAX,400.4
POS_SK_DPD_DEF_MEAN,398.2
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,394.0
POS_NAME_CONTRACT_STATUS_Active_MEAN,389.4
APPROVED_AMT_ANNUITY_MEAN,381.6
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,346.2
PREV_HOUR_APPR_PROCESS_START_MEAN,342.8
PREV_DAYS_DECISION_MEAN,342.4
NEW_INC_PER_CHLD,322.8
APPROVED_AMT_ANNUITY_MAX,320.6
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,319.0
CODE_GENDER_M,317.2
PREV_DAYS_TERMINATION_MIN,315.6
POS_NAME_CONTRACT_STATUS_Completed_MEAN,311.6
PREV_AMT_ANNUITY_MEAN,310.2
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,308.0
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,306.6
PREV_DAYS_TERMINATION_MEAN,305.4
AMT_INCOME_TOTAL,299.6
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MAX,298.0
APPROVED_DAYS_DECISION_MEAN,290.4
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,289.4
APPROVED_AMT_DOWN_PAYMENT_MAX,284.2
PREV_NAME_YIELD_GROUP_high_MEAN,280.8
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,280.0
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,276.8
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,257.0
PREV_NEW_DAYS_LAST_DUE_DIFF_MIN,257.0
APPROVED_NEW_APP_CREDIT_PERC_MEAN,252.2
APPROVED_HOUR_APPR_PROCESS_START_MEAN,251.6
TOTALAREA_MODE,248.0
LANDAREA_AVG,247.2
APPROVED_SELLERPLACE_AREA_MAX,244.0
PREV_NEW_APP_CREDIT_PERC_MEAN,243.2
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,238.0
APPROVED_SELLERPLACE_AREA_MEAN,235.6
PREV_NEW_CREDIT_SELLERPLACE_RATE_MEAN,234.0
PREV_SELLERPLACE_AREA_MEAN,234.0
POS_SK_DPD_MEAN,233.8
APPROVED_AMT_CREDIT_MAX,230.0
PREV_RATE_DOWN_PAYMENT_MEAN,228.6
PREV_AMT_CREDIT_MEAN,228.4
PREV_DAYS_DECISION_MIN,227.8
BASEMENTAREA_AVG,226.4
HOUR_APPR_PROCESS_START,224.6
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MIN,224.0
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,221.2
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MEAN,221.0
APPROVED_CNT_PAYMENT_MEAN,219.4
PREV_AMT_DOWN_PAYMENT_MAX,219.2
PREV_AMT_DOWN_PAYMENT_MEAN,213.0
AMT_REQ_CREDIT_BUREAU_YEAR,212.6
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,210.8
PREV_NAME_YIELD_GROUP_middle_MEAN,209.6
PREV_AMT_ANNUITY_MAX,207.6
NEW_DEF/OBS_30,202.0
