feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3179.2
EXT_SOURCE_3,2697.6
EXT_SOURCE_2,2296.8
EXT_SOURCE_1,2254.8
DAYS_BIRTH,1822.0
NEW_CREDIT_TO_GOODS_RATIO,1480.4
DAYS_ID_PUBLISH,1337.4
DAYS_EMPLOYED,1325.0
DAYS_LAST_PHONE_CHANGE,1323.6
AMT_ANNUITY,1305.6
DAYS_REGISTRATION,1206.4
NEW_AGE_DAYS_REGISTRATION,1055.6
AMT_GOODS_PRICE,925.0
REGION_POPULATION_RELATIVE,895.6
AMT_CREDIT,801.0
NEW_INC_PER_CHLD,746.4
OWN_CAR_AGE,724.0
AMT_INCOME_TOTAL,693.4
AMT_REQ_CREDIT_BUREAU_YEAR,599.6
HOUR_APPR_PROCESS_START,508.2
TOTALAREA_MODE,435.8
LANDAREA_AVG,416.2
CODE_GENDER_M,406.2
BASEMENTAREA_AVG,356.2
LANDAREA_MODE,352.0
YEARS_BEGINEXPLUATATION_AVG,337.0
BASEMENTAREA_MODE,322.8
NEW_DEF/OBS_30,317.4
YEARS_BEGINEXPLUATATION_MODE,299.2
NONLIVINGAREA_AVG,277.4
APARTMENTS_AVG,276.4
LIVINGAREA_MODE,270.0
APARTMENTS_MEDI,270.0
NONLIVINGAREA_MODE,245.4
COMMONAREA_MODE,240.6
AMT_REQ_CREDIT_BUREAU_QRT,234.2
NEW_DEF/OBS_60,214.4
LIVINGAREA_AVG,210.6
LIVINGAREA_MEDI,203.6
NAME_EDUCATION_TYPE_Higher education,193.6
COMMONAREA_AVG,190.0
FLAG_WORK_PHONE,185.6
COMMONAREA_MEDI,185.4
NONLIVINGAREA_MEDI,185.2
NAME_FAMILY_STATUS_Married,184.0
REGION_RATING_CLIENT_W_CITY,182.0
LIVINGAPARTMENTS_MODE,168.8
OBS_30_CNT_SOCIAL_CIRCLE,168.4
LIVINGAPARTMENTS_AVG,164.2
YEARS_BUILD_MODE,157.0
OBS_60_CNT_SOCIAL_CIRCLE,155.0
NEW_NUM_DOCS,154.8
FLAG_DOCUMENT_3,152.8
ENTRANCES_AVG,141.8
YEARS_BUILD_AVG,138.2
NAME_INCOME_TYPE_Working,132.0
LIVINGAPARTMENTS_MEDI,126.6
