feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3235.6
EXT_SOURCE_3,2755.8
EXT_SOURCE_2,2382.6
EXT_SOURCE_1,2281.4
DAYS_BIRTH,1840.2
NEW_CREDIT_TO_GOODS_RATIO,1512.4
DAYS_ID_PUBLISH,1411.0
DAYS_EMPLOYED,1375.0
DAYS_LAST_PHONE_CHANGE,1338.4
AMT_ANNUITY,1294.8
DAYS_REGISTRATION,1225.8
NEW_AGE_DAYS_REGISTRATION,1095.2
REGION_POPULATION_RELATIVE,947.6
AMT_GOODS_PRICE,939.2
AMT_CREDIT,821.0
NEW_INC_PER_CHLD,764.2
OWN_CAR_AGE,742.0
AMT_INCOME_TOTAL,707.8
AMT_REQ_CREDIT_BUREAU_YEAR,640.0
BASEMENTAREA_AVG,548.8
HOUR_APPR_PROCESS_START,527.0
TOTALAREA_MODE,453.4
LANDAREA_AVG,425.0
CODE_GENDER_M,398.6
LANDAREA_MODE,381.0
NEW_DEF/OBS_30,343.6
YEARS_BEGINEXPLUATATION_AVG,342.0
YEARS_BEGINEXPLUATATION_MODE,310.4
LIVINGAREA_MODE,281.8
APARTMENTS_MEDI,278.8
APARTMENTS_AVG,273.0
NONLIVINGAREA_AVG,269.6
NONLIVINGAREA_MODE,242.6
COMMONAREA_MODE,239.8
AMT_REQ_CREDIT_BUREAU_QRT,234.6
LIVINGAREA_AVG,221.4
LIVINGAREA_MEDI,207.6
NEW_DEF/OBS_60,200.0
COMMONAREA_MEDI,197.0
NAME_EDUCATION_TYPE_Higher education,196.2
NAME_FAMILY_STATUS_Married,193.2
NONLIVINGAREA_MEDI,191.4
LIVINGAPARTMENTS_MODE,186.8
OBS_30_CNT_SOCIAL_CIRCLE,186.6
FLAG_WORK_PHONE,184.2
REGION_RATING_CLIENT_W_CITY,183.8
COMMONAREA_AVG,182.2
YEARS_BUILD_MODE,166.8
LIVINGAPARTMENTS_AVG,163.8
OBS_60_CNT_SOCIAL_CIRCLE,156.8
NEW_NUM_DOCS,155.8
FLAG_DOCUMENT_3,152.2
ENTRANCES_AVG,151.8
YEARS_BUILD_AVG,142.8
NAME_INCOME_TYPE_Working,135.8
LIVINGAPARTMENTS_MEDI,132.4
AMT_REQ_CREDIT_BUREAU_MON,124.4
NAME_EDUCATION_TYPE_Secondary / secondary special,124.4
