feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3273.0
EXT_SOURCE_3,2760.6
EXT_SOURCE_2,2336.6
EXT_SOURCE_1,2299.2
DAYS_BIRTH,1816.8
NEW_CREDIT_TO_GOODS_RATIO,1516.0
DAYS_ID_PUBLISH,1360.8
DAYS_LAST_PHONE_CHANGE,1357.6
DAYS_EMPLOYED,1336.6
AMT_ANNUITY,1306.0
DAYS_REGISTRATION,1199.2
NEW_AGE_DAYS_REGISTRATION,1078.6
AMT_GOODS_PRICE,958.6
REGION_POPULATION_RELATIVE,934.6
AMT_CREDIT,801.8
NEW_INC_PER_CHLD,774.6
OWN_CAR_AGE,743.4
AMT_INCOME_TOTAL,715.8
AMT_REQ_CREDIT_BUREAU_YEAR,648.0
LANDAREA_AVG,595.8
BASEMENTAREA_AVG,562.6
HOUR_APPR_PROCESS_START,519.8
TOTALAREA_MODE,505.6
CODE_GENDER_M,402.6
NEW_DEF/OBS_30,342.0
NONLIVINGAREA_AVG,308.4
APARTMENTS_MEDI,290.6
APARTMENTS_AVG,290.0
LIVINGAREA_MEDI,289.8
LIVINGAREA_AVG,280.0
OBS_60_CNT_SOCIAL_CIRCLE,277.6
COMMONAREA_MEDI,269.8
NONLIVINGAREA_MEDI,267.4
COMMONAREA_AVG,257.4
AMT_REQ_CREDIT_BUREAU_QRT,237.8
YEARS_BUILD_AVG,230.0
YEARS_BUILD_MEDI,209.4
NEW_DEF/OBS_60,207.0
LIVINGAPARTMENTS_AVG,205.2
NAME_FAMILY_STATUS_Married,194.6
NAME_EDUCATION_TYPE_Higher education,194.6
LIVINGAPARTMENTS_MEDI,187.2
ENTRANCES_AVG,184.6
FLAG_WORK_PHONE,184.0
REGION_RATING_CLIENT_W_CITY,178.6
FLAG_DOCUMENT_3,154.6
NEW_NUM_DOCS,154.4
FLOORSMIN_AVG,137.2
FLOORSMAX_AVG,134.0
NAME_INCOME_TYPE_Working,132.8
NONLIVINGAPARTMENTS_AVG,127.8
AMT_REQ_CREDIT_BUREAU_MON,127.6
NAME_EDUCATION_TYPE_Secondary / secondary special,116.2
ORGANIZATION_TYPE_Self-employed,115.8
REG_CITY_NOT_LIVE_CITY,114.8
NEW_60/30_OBS,105.4
ENTRANCES_MEDI,103.0
NAME_CONTRACT_TYPE_Revolving loans,93.8
ELEVATORS_AVG,87.2
ORGANIZATION_TYPE_Business Entity Type 3,85.4
CNT_FAM_MEMBERS,84.2
FLAG_OWN_REALTY_Y,80.4
FLOORSMIN_MEDI,73.8
FLAG_PHONE,69.8
OCCUPATION_TYPE_Drivers,67.0
CNT_CHILDREN,66.6
NONLIVINGAPARTMENTS_MEDI,65.6
OCCUPATION_TYPE_Laborers,63.2
WEEKDAY_APPR_PROCESS_START_MONDAY,62.2
FLOORSMAX_MEDI,61.2
ORGANIZATION_TYPE_Construction,60.4
OCCUPATION_TYPE_Core staff,59.2
ORGANIZATION_TYPE_Transport: type 3,55.6
DEF_30_CNT_SOCIAL_CIRCLE,53.8
ORGANIZATION_TYPE_Military,53.4
NEW_60/30_DEF,52.4
REGION_RATING_CLIENT,50.6
"WALLSMATERIAL_MODE_Stone, brick",49.8
NAME_HOUSING_TYPE_House / apartment,49.0
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,48.4
WEEKDAY_APPR_PROCESS_START_TUESDAY,47.8
ORGANIZATION_TYPE_Industry: type 9,46.8
NEW_CNT_PARENT_MEMBERS,45.4
