feature,importance
EXT_SOURCE_3,1509.4
EXT_SOURCE_2,1332.6
EXT_SOURCE_1,1288.2
NEW_CREDIT_TO_ANNUITY_RATIO,1164.6
DAYS_BIRTH,862.4
NEW_CREDIT_TO_GOODS_RATIO,707.4
AMT_ANNUITY,699.6
DAYS_ID_PUBLISH,553.4
DAYS_EMPLOYED,540.0
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,536.0
DAYS_REGISTRATION,450.0
PREV_DAYS_TERMINATION_MAX,442.0
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,400.8
REGION_POPULATION_RELATIVE,390.8
DAYS_LAST_PHONE_CHANGE,389.6
NEW_AGE_DAYS_REGISTRATION,373.0
AMT_GOODS_PRICE,360.8
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MEAN_MEAN,350.4
AMT_CREDIT,341.6
OWN_CAR_AGE,332.4
PREV_CNT_PAYMENT_MEAN,329.6
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MAX,326.0
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MIN,317.6
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,304.0
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MIN,301.6
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MAX,277.6
CODE_GENDER_M,277.4
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,273.6
POS_MONTHS_BALANCE_MEAN,273.4
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,266.6
PREV_DAYS_DECISION_MAX,255.8
CCCNT_DRAWINGS_ATM_CURRENT_MEAN,251.6
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,250.4
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MEAN,248.6
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MAX,243.4
AMT_INCOME_TOTAL,238.2
APPROVED_AMT_ANNUITY_MEAN,237.0
PREV_DAYS_DECISION_MEAN,235.2
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MEAN,234.2
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MAX,233.2
NEW_INC_PER_CHLD,232.0
PREV_HOUR_APPR_PROCESS_START_MEAN,229.4
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MEAN,224.8
APPROVED_DAYS_DECISION_MAX,224.2
POS_NAME_CONTRACT_STATUS_Active_MEAN,223.2
PREV_DAYS_TERMINATION_MEAN,221.2
PREV_AMT_ANNUITY_MEAN,219.2
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MAX,215.6
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,213.0
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MAX,210.6
PREV_NAME_YIELD_GROUP_high_MEAN,202.2
APPROVED_AMT_DOWN_PAYMENT_MAX,198.8
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MAX,198.6
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,195.8
APPROVED_HOUR_APPR_PROCESS_START_MEAN,192.6
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,187.8
POS_NAME_CONTRACT_STATUS_Completed_MEAN,185.8
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,184.6
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,178.6
PREV_SELLERPLACE_AREA_MEAN,178.0
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,177.8
APPROVED_DAYS_DECISION_MEAN,176.0
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MAX,176.0
TOTALAREA_MODE,174.2
APPROVED_AMT_ANNUITY_MAX,173.0
PREV_RATE_DOWN_PAYMENT_MEAN,172.6
APPROVED_SELLERPLACE_AREA_MAX,171.6
PREV_NEW_APP_CREDIT_PERC_MEAN,170.4
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MIN,168.6
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MEAN,168.2
CCCNT_DRAWINGS_CURRENT_VAR,168.2
NEW_DEF/OBS_30,168.0
HOUR_APPR_PROCESS_START,167.6
PREV_AMT_DOWN_PAYMENT_MEAN,166.4
APPROVED_SELLERPLACE_AREA_MEAN,166.2
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MEAN,165.2
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,164.4
LANDAREA_AVG,164.0
PREV_NEW_CREDIT_SELLERPLACE_RATE_MEAN,162.2
PREV_DAYS_DECISION_MIN,160.4
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,159.6
APPROVED_AMT_CREDIT_MAX,159.0
PREV_AMT_CREDIT_MEAN,157.6
PREV_NEW_DAYS_LAST_DUE_DIFF_MIN,156.0
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MEAN,155.8
APPROVED_NEW_APP_CREDIT_PERC_MEAN,154.8
PREV_AMT_DOWN_PAYMENT_MAX,152.4
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_VAR_MEAN,150.6
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MEAN,150.0
PREV_POS_PREV_MONTHS_BALANCE_MIN_MAX,148.8
CCCNT_DRAWINGS_ATM_CURRENT_VAR,148.0
AMT_REQ_CREDIT_BUREAU_YEAR,147.0
PREV_NAME_YIELD_GROUP_middle_MEAN,145.8
PREV_POS_PREV_MONTHS_BALANCE_MAX_MAX,144.4
BASEMENTAREA_AVG,144.4
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,144.0
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MIN,143.0
PREV_NAME_CLIENT_TYPE_New_MEAN,142.6
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,142.2
PREV_DAYS_TERMINATION_MIN,141.2
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_VAR_MEAN,140.6
APPROVED_DAYS_DECISION_MIN,140.0
CCNEW_AMT_RECEIVABLE_DIFF_W_PRINCIPAL_MEAN,140.0
PREV_SELLERPLACE_AREA_MAX,139.0
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MIN,138.2
APPROVED_RATE_DOWN_PAYMENT_MEAN,137.8
PREV_NEW_CREDIT_SELLERPLACE_RATE_MIN,136.4
PREV_AMT_ANNUITY_MAX,134.0
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MEAN,133.4
NAME_FAMILY_STATUS_Married,133.4
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,132.4
PREV_AMT_APPLICATION_MEAN,131.8
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MAX,129.8
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,129.6
APPROVED_AMT_DOWN_PAYMENT_MEAN,129.2
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MAX_MAX,127.8
PREV_RATE_DOWN_PAYMENT_MAX,127.4
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,124.6
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MEAN,122.8
PREV_NEW_APP_CREDIT_PERC_MAX,122.8
APPROVED_AMT_APPLICATION_MAX,122.2
APPROVED_CNT_PAYMENT_MEAN,121.6
APPROVED_RATE_DOWN_PAYMENT_MAX,121.0
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MEAN,119.0
PREV_CODE_REJECT_REASON_XAP_MEAN,118.4
CCNEW_AMT_RECEIVABLE_DIFF_W_PRINCIPAL_MAX,117.6
PREV_NAME_YIELD_GROUP_low_normal_MEAN,115.4
AMT_REQ_CREDIT_BUREAU_QRT,114.4
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,114.0
NEW_NUM_DOCS,112.8
PREV_AMT_GOODS_PRICE_MEAN,112.6
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,111.8
PREV_CODE_REJECT_REASON_HC_MEAN,111.4
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,111.0
APPROVED_NEW_APP_CREDIT_PERC_MAX,110.2
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MAX,110.2
REGION_RATING_CLIENT_W_CITY,109.8
FLAG_WORK_PHONE,108.8
CCCNT_DRAWINGS_CURRENT_MEAN,107.4
PREV_AMT_CREDIT_MAX,107.0
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MAX,107.0
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_SUM,105.2
APPROVED_AMT_CREDIT_MEAN,104.4
PREV_CHANNEL_TYPE_Country-wide_MEAN,104.0
APPROVED_SELLERPLACE_AREA_MIN,103.4
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,102.4
PREV_POS_PREV_MONTHS_BALANCE_MAX_MEAN,101.8
NONLIVINGAREA_AVG,101.8
APARTMENTS_MEDI,101.2
APPROVED_HOUR_APPR_PROCESS_START_MAX,101.0
APPROVED_AMT_APPLICATION_MEAN,100.4
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,99.6
PREV_NAME_YIELD_GROUP_low_action_MEAN,99.4
PREV_HOUR_APPR_PROCESS_START_MAX,99.2
NAME_EDUCATION_TYPE_Higher education,98.0
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,98.0
APARTMENTS_AVG,97.6
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,97.2
LIVINGAREA_MEDI,97.2
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,96.4
CCNEW_AMT_RECEIVABLE_RATIO_W_PRINCIPAL_MAX,96.4
LIVINGAREA_AVG,95.8
PREV_NAME_TYPE_SUITE_Family_MEAN,95.4
APPROVED_AMT_GOODS_PRICE_MEAN,95.0
PREV_POS_PREV_SK_DPD_DEF_MAX_MEAN,94.2
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,93.8
PREV_NAME_YIELD_GROUP_XNA_MEAN,92.2
CCNEW_AMT_DRAWINGS_RATIO_W_PAYMENT_CURRENT_MAX,92.0
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,91.8
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MIN,91.6
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MEAN,91.2
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,90.2
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,89.8
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,89.8
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MAX,87.8
PREV_AMT_APPLICATION_MAX,83.0
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,80.6
CCNEW_AMT_DRAWINGS_RATIO_W_PAYMENT_CURRENT_MEAN,80.2
PREV_CHANNEL_TYPE_Stone_MEAN,79.8
PREV_POS_PREV_MONTHS_BALANCE_MIN_MIN,79.6
FLAG_DOCUMENT_3,78.4
NEW_DEF/OBS_60,78.2
POS_NAME_CONTRACT_STATUS_Signed_MEAN,77.6
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,77.6
NAME_INCOME_TYPE_Working,77.2
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,77.2
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,75.6
CCNEW_AMT_RECEIVABLE_RATIO_W_TOTAL_MEAN,75.6
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,75.2
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MEAN,74.8
NONLIVINGAREA_MEDI,74.2
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MIN,74.0
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,73.6
PREV_NAME_PORTFOLIO_Cash_MEAN,73.6
PREV_POS_PREV_CNT_INSTALMENT_NUNIQUE_MEAN,73.4
YEARS_BUILD_MEDI,73.2
APPROVED_AMT_GOODS_PRICE_MAX,73.0
REG_CITY_NOT_LIVE_CITY,72.2
PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,71.8
COMMONAREA_AVG,71.6
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,71.0
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MIN,70.6
COMMONAREA_MEDI,70.4
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MIN,70.0
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,69.4
CCNEW_AMT_RECEIVABLE_RATIO_W_PRINCIPAL_MEAN,68.6
YEARS_BUILD_AVG,68.6
CCNEW_AMT_RECEIVABLE_RATIO_W_TOTAL_MAX,67.8
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MIN,66.4
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MAX,66.0
PREV_CHANNEL_TYPE_Contact center_MEAN,65.8
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,65.0
PREV_POS_PREV_SK_DPD_DEF_MEAN_MEAN,64.2
ENTRANCES_AVG,63.6
NAME_EDUCATION_TYPE_Secondary / secondary special,63.4
ORGANIZATION_TYPE_Self-employed,62.4
PREV_NEW_APPROVED_RATIO,62.4
PREV_NAME_PORTFOLIO_XNA_MEAN,62.2
PREV_POS_PREV_SK_DPD_DEF_MEAN_MAX,62.0
PREV_SELLERPLACE_AREA_MIN,60.6
PREV_CODE_REJECT_REASON_SCO_MEAN,58.6
OBS_30_CNT_SOCIAL_CIRCLE,58.0
LIVINGAPARTMENTS_AVG,57.8
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,57.4
PREV_PRODUCT_COMBINATION_Cash_MEAN,57.0
POS_SK_DPD_DEF_MEAN,57.0
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,56.8
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,56.8
CCNEW_AMT_DRAWINGS_RATIO_W_PAYMENT_CURRENT_MIN,55.8
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,55.2
OBS_60_CNT_SOCIAL_CIRCLE,54.0
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,53.8
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,53.6
AMT_REQ_CREDIT_BUREAU_MON,53.6
PREV_NEW_APPROVED_CNT,52.4
PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,52.2
POS_SK_DPD_MEAN,52.0
PREV_CODE_REJECT_REASON_LIMIT_MEAN,51.8
CCCNT_DRAWINGS_POS_CURRENT_VAR,51.4
PREV_NEW_CNT,51.2
CCCNT_DRAWINGS_POS_CURRENT_MEAN,50.4
CCCNT_DRAWINGS_CURRENT_MAX,49.6
FLOORSMAX_AVG,48.8
ORGANIZATION_TYPE_Business Entity Type 3,48.8
LIVINGAPARTMENTS_MEDI,47.2
PREV_NAME_PORTFOLIO_POS_MEAN,47.0
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,47.0
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,46.4
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,45.6
CCNEW_AMT_RECEIVABLE_RATIO_W_TOTAL_MIN,45.6
ENTRANCES_MEDI,45.2
NONLIVINGAPARTMENTS_AVG,44.8
CCNEW_AMT_RECEIVABLE_RATIO_W_PRINCIPAL_MIN,44.6
