feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3170.8
EXT_SOURCE_3,2663.6
EXT_SOURCE_2,2304.6
EXT_SOURCE_1,2215.6
DAYS_BIRTH,1753.0
NEW_CREDIT_TO_GOODS_RATIO,1487.4
DAYS_ID_PUBLISH,1315.0
DAYS_EMPLOYED,1298.4
DAYS_LAST_PHONE_CHANGE,1271.8
AMT_ANNUITY,1235.8
DAYS_REGISTRATION,1161.8
NEW_AGE_DAYS_REGISTRATION,1045.2
REGION_POPULATION_RELATIVE,916.0
AMT_GOODS_PRICE,904.4
AMT_CREDIT,773.0
NEW_INC_PER_CHLD,737.0
OWN_CAR_AGE,730.4
AMT_INCOME_TOTAL,664.4
AMT_REQ_CREDIT_BUREAU_YEAR,637.8
LANDAREA_AVG,594.6
BASEMENTAREA_AVG,530.2
HOUR_APPR_PROCESS_START,492.6
TOTALAREA_MODE,488.8
CODE_GENDER_M,402.0
NEW_DEF/OBS_30,317.4
NONLIVINGAREA_AVG,292.4
APARTMENTS_AVG,279.2
LIVINGAREA_MEDI,278.2
APARTMENTS_MEDI,273.4
COMMONAREA_MEDI,272.4
LIVINGAREA_AVG,271.4
NONLIVINGAREA_MEDI,258.2
COMMONAREA_AVG,233.4
AMT_REQ_CREDIT_BUREAU_QRT,223.2
YEARS_BUILD_AVG,220.4
YEARS_BUILD_MEDI,199.4
NEW_DEF/OBS_60,197.4
NAME_EDUCATION_TYPE_Higher education,192.4
LIVINGAPARTMENTS_AVG,185.2
NAME_FAMILY_STATUS_Married,183.8
LIVINGAPARTMENTS_MEDI,182.4
FLAG_WORK_PHONE,181.0
REGION_RATING_CLIENT_W_CITY,175.4
OBS_30_CNT_SOCIAL_CIRCLE,169.6
ENTRANCES_AVG,160.4
OBS_60_CNT_SOCIAL_CIRCLE,157.2
NEW_NUM_DOCS,153.6
FLAG_DOCUMENT_3,145.4
FLOORSMAX_AVG,133.2
FLOORSMIN_AVG,128.4
NAME_INCOME_TYPE_Working,128.0
NONLIVINGAPARTMENTS_AVG,123.4
AMT_REQ_CREDIT_BUREAU_MON,119.8
REG_CITY_NOT_LIVE_CITY,118.6
NAME_EDUCATION_TYPE_Secondary / secondary special,117.4
ORGANIZATION_TYPE_Self-employed,110.8
ENTRANCES_MEDI,107.4
NEW_60/30_OBS,97.0
NAME_CONTRACT_TYPE_Revolving loans,91.8
ELEVATORS_AVG,80.0
CNT_FAM_MEMBERS,78.0
ORGANIZATION_TYPE_Business Entity Type 3,77.4
FLAG_PHONE,70.4
FLAG_OWN_REALTY_Y,67.2
FLOORSMIN_MEDI,67.0
OCCUPATION_TYPE_Drivers,66.4
NONLIVINGAPARTMENTS_MEDI,64.4
CNT_CHILDREN,63.6
WEEKDAY_APPR_PROCESS_START_MONDAY,60.4
OCCUPATION_TYPE_Laborers,59.4
ORGANIZATION_TYPE_Construction,58.4
FLOORSMAX_MEDI,58.2
OCCUPATION_TYPE_Core staff,57.0
NEW_60/30_DEF,55.8
ORGANIZATION_TYPE_Transport: type 3,54.4
DEF_30_CNT_SOCIAL_CIRCLE,52.0
ORGANIZATION_TYPE_Military,51.4
WEEKDAY_APPR_PROCESS_START_TUESDAY,50.8
"WALLSMATERIAL_MODE_Stone, brick",49.6
NAME_HOUSING_TYPE_House / apartment,47.8
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,47.0
ORGANIZATION_TYPE_Industry: type 9,46.4
NEW_CNT_PARENT_MEMBERS,46.0
REGION_RATING_CLIENT,44.0
AMT_REQ_CREDIT_BUREAU_WEEK,43.4
LIVE_CITY_NOT_WORK_CITY,42.4
ELEVATORS_MEDI,40.8
NAME_TYPE_SUITE_Unaccompanied,40.8
WEEKDAY_APPR_PROCESS_START_SATURDAY,37.8
NAME_FAMILY_STATUS_Single / not married,37.2
REG_CITY_NOT_WORK_CITY,36.8
WALLSMATERIAL_MODE_Panel,36.6
ORGANIZATION_TYPE_School,34.8
NAME_HOUSING_TYPE_Office apartment,34.8
OCCUPATION_TYPE_High skill tech staff,33.8
DEF_60_CNT_SOCIAL_CIRCLE,32.8
OCCUPATION_TYPE_Sales staff,32.2
WEEKDAY_APPR_PROCESS_START_SUNDAY,30.2
ORGANIZATION_TYPE_Security Ministries,29.0
ORGANIZATION_TYPE_Bank,28.0
WEEKDAY_APPR_PROCESS_START_THURSDAY,27.4
NAME_INCOME_TYPE_State servant,26.8
NAME_HOUSING_TYPE_Municipal apartment,26.8
NAME_EDUCATION_TYPE_Lower secondary,25.8
NAME_INCOME_TYPE_Commercial associate,24.4
AMT_REQ_CREDIT_BUREAU_DAY,24.4
ORGANIZATION_TYPE_Police,24.0
"NAME_TYPE_SUITE_Spouse, partner",21.2
FLAG_DOCUMENT_8,20.4
REG_REGION_NOT_WORK_REGION,19.0
FONDKAPREMONT_MODE_reg oper spec account,18.8
OCCUPATION_TYPE_Medicine staff,18.0
ORGANIZATION_TYPE_Kindergarten,17.6
OCCUPATION_TYPE_Private service staff,17.0
NAME_HOUSING_TYPE_With parents,16.8
NAME_TYPE_SUITE_Family,16.6
NAME_EDUCATION_TYPE_Incomplete higher,16.6
FLAG_EMAIL,16.4
WALLSMATERIAL_MODE_Others,15.8
NAME_FAMILY_STATUS_Widow,15.6
NAME_FAMILY_STATUS_Separated,15.2
ORGANIZATION_TYPE_Hotel,15.2
ORGANIZATION_TYPE_Medicine,14.8
OCCUPATION_TYPE_Low-skill Laborers,14.0
