feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,2823.2
EXT_SOURCE_3,2688.8
EXT_SOURCE_2,2327.4
EXT_SOURCE_1,2256.0
DAYS_BIRTH,1962.0
NEW_CREDIT_TO_GOODS_RATIO,1379.6
DAYS_ID_PUBLISH,1349.4
DAYS_EMPLOYED,1340.4
NEW_GOODS_TO_ANNUITY_RATIO,1301.6
DAYS_LAST_PHONE_CHANGE,1287.6
DAYS_REGISTRATION,1231.2
AMT_ANNUITY,1216.4
REGION_POPULATION_RELATIVE,908.6
AMT_GOODS_PRICE,855.4
AMT_INCOME_TOTAL,853.2
AMT_CREDIT,781.4
OWN_CAR_AGE,723.2
AMT_REQ_CREDIT_BUREAU_YEAR,627.6
HOUR_APPR_PROCESS_START,491.8
TOTALAREA_MODE,427.6
CODE_GENDER_M,398.0
LANDAREA_MODE,297.0
BASEMENTAREA_MODE,294.8
BASEMENTAREA_AVG,267.2
LANDAREA_AVG,259.8
NONLIVINGAREA_AVG,258.6
APARTMENTS_MODE,257.8
NONLIVINGAREA_MODE,253.0
LIVINGAREA_MODE,252.6
YEARS_BEGINEXPLUATATION_MODE,247.2
OBS_30_CNT_SOCIAL_CIRCLE,242.0
OBS_60_CNT_SOCIAL_CIRCLE,233.6
AMT_REQ_CREDIT_BUREAU_QRT,230.4
COMMONAREA_MODE,226.6
LANDAREA_MEDI,218.4
APARTMENTS_AVG,215.8
YEARS_BEGINEXPLUATATION_AVG,213.6
LIVINGAREA_AVG,211.2
YEARS_BEGINEXPLUATATION_MEDI,210.0
BASEMENTAREA_MEDI,209.6
APARTMENTS_MEDI,199.4
NAME_EDUCATION_TYPE_Higher education,194.0
NAME_FAMILY_STATUS_Married,192.4
COMMONAREA_MEDI,191.2
COMMONAREA_AVG,187.6
FLAG_WORK_PHONE,187.2
REGION_RATING_CLIENT_W_CITY,184.8
LIVINGAREA_MEDI,182.6
NONLIVINGAREA_MEDI,182.0
DEF_30_CNT_SOCIAL_CIRCLE,161.6
LIVINGAPARTMENTS_AVG,160.6
FLAG_DOCUMENT_3,159.8
YEARS_BUILD_MODE,158.0
LIVINGAPARTMENTS_MODE,156.6
ENTRANCES_AVG,143.2
YEARS_BUILD_AVG,139.2
NAME_INCOME_TYPE_Working,135.0
LIVINGAPARTMENTS_MEDI,130.4
AMT_REQ_CREDIT_BUREAU_MON,124.0
NAME_EDUCATION_TYPE_Secondary / secondary special,119.4
DEF_60_CNT_SOCIAL_CIRCLE,113.6
NONLIVINGAPARTMENTS_AVG,111.4
REG_CITY_NOT_LIVE_CITY,109.8
ORGANIZATION_TYPE_Self-employed,108.6
CNT_FAM_MEMBERS,108.0
FLOORSMIN_AVG,105.4
YEARS_BUILD_MEDI,100.8
CNT_CHILDREN,92.8
ORGANIZATION_TYPE_Business Entity Type 3,91.6
FLOORSMAX_AVG,91.2
ENTRANCES_MODE,88.0
ENTRANCES_MEDI,76.8
FLAG_PHONE,72.6
OCCUPATION_TYPE_Drivers,64.4
FLAG_OWN_REALTY_Y,62.8
ELEVATORS_AVG,61.2
ORGANIZATION_TYPE_Construction,61.0
OCCUPATION_TYPE_Laborers,59.2
FLOORSMIN_MODE,57.4
ORGANIZATION_TYPE_Transport: type 3,56.0
OCCUPATION_TYPE_Core staff,55.6
WEEKDAY_APPR_PROCESS_START_MONDAY,55.6
FLOORSMIN_MEDI,53.4
"WALLSMATERIAL_MODE_Stone, brick",52.2
NAME_HOUSING_TYPE_House / apartment,51.8
ORGANIZATION_TYPE_Military,50.6
NAME_FAMILY_STATUS_Single / not married,50.4
NONLIVINGAPARTMENTS_MEDI,50.0
ORGANIZATION_TYPE_Industry: type 9,49.2
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,47.8
NAME_TYPE_SUITE_Unaccompanied,44.0
WEEKDAY_APPR_PROCESS_START_TUESDAY,43.8
