feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,2961.0
EXT_SOURCE_3,2456.2
EXT_SOURCE_1,2098.6
EXT_SOURCE_2,2073.2
DAYS_BIRTH,1612.6
NEW_CREDIT_TO_GOODS_RATIO,1391.6
DAYS_EMPLOYED,1153.2
DAYS_ID_PUBLISH,1146.6
AMT_ANNUITY,1116.4
DAYS_LAST_PHONE_CHANGE,1076.4
DAYS_REGISTRATION,996.4
NEW_AGE_DAYS_REGISTRATION,884.0
AMT_GOODS_PRICE,806.6
AMT_CREDIT,671.8
OWN_CAR_AGE,637.0
NEW_INC_PER_CHLD,604.8
REGION_POPULATION_RELATIVE,591.8
AMT_INCOME_TOTAL,567.6
AMT_REQ_CREDIT_BUREAU_YEAR,534.2
HOUR_APPR_PROCESS_START,419.6
CODE_GENDER_M,378.8
NEW_DEF/OBS_30,301.2
TOTALAREA_MODE,296.2
NEWBASEMENTAREA_MODE_POPRAT,273.0
NEWTOTALAREA_MODE_POPRAT,268.8
LANDAREA_MODE,241.0
LANDAREA_AVG,219.6
NEWENTRANCES_MODE_POPRAT,207.2
AMT_REQ_CREDIT_BUREAU_QRT,203.8
NONLIVINGAREA_AVG,188.6
NAME_EDUCATION_TYPE_Higher education,185.6
LIVINGAREA_MODE,184.4
BASEMENTAREA_MODE,183.8
NEWNONLIVINGAREA_MODE_POPRAT,183.2
NEW_DEF/OBS_60,182.8
LANDAREA_MEDI,180.6
NEWAPARTMENTS_MODE_POPRAT,178.6
BASEMENTAREA_AVG,177.4
COMMONAREA_MODE,177.2
FLAG_WORK_PHONE,177.0
YEARS_BEGINEXPLUATATION_MODE,176.0
NEWLIVINGAREA_MODE_POPRAT,175.4
REGION_RATING_CLIENT_W_CITY,173.0
FLAG_DOCUMENT_3,171.8
NEWNONLIVINGAPARTMENTS_MODE_POPRAT,171.6
YEARS_BEGINEXPLUATATION_MEDI,167.4
NEWYEARS_BEGINEXPLUATATION_AVG_POPRAT,166.4
NAME_FAMILY_STATUS_Married,166.0
NEWFLOORSMAX_AVG_POPRAT,162.6
NEWENTRANCES_AVG_POPRAT,162.2
BASEMENTAREA_MEDI,158.2
YEARS_BEGINEXPLUATATION_AVG,158.0
NEWYEARS_BUILD_MODE_POPRAT,158.0
APARTMENTS_MODE,157.6
OBS_30_CNT_SOCIAL_CIRCLE,151.2
NEWYEARS_BUILD_AVG_POPRAT,150.4
NEWFLOORSMAX_MODE_POPRAT,148.4
NEWELEVATORS_AVG_POPRAT,148.0
NONLIVINGAREA_MODE,147.4
APARTMENTS_AVG,146.8
COMMONAREA_MEDI,145.6
NEWYEARS_BEGINEXPLUATATION_MODE_POPRAT,145.2
COMMONAREA_AVG,144.0
NEWENTRANCES_MEDI_POPRAT,143.0
NEWAPARTMENTS_MEDI_POPRAT,141.2
LIVINGAREA_AVG,140.4
OBS_60_CNT_SOCIAL_CIRCLE,137.0
NONLIVINGAREA_MEDI,133.8
NEWFLOORSMIN_MODE_POPRAT,132.4
NEWAPARTMENTS_AVG_POPRAT,129.6
APARTMENTS_MEDI,129.2
LIVINGAREA_MEDI,128.6
NEWLIVINGAREA_AVG_POPRAT,127.6
NAME_INCOME_TYPE_Working,122.4
NAME_EDUCATION_TYPE_Secondary / secondary special,120.0
NEWFLOORSMAX_MEDI_POPRAT,116.2
YEARS_BUILD_MODE,113.4
NEWFLOORSMIN_AVG_POPRAT,113.2
NEWLIVINGAREA_MEDI_POPRAT,110.0
AMT_REQ_CREDIT_BUREAU_MON,108.8
LIVINGAPARTMENTS_AVG,106.4
NEWLIVINGAPARTMENTS_MODE_POPRAT,105.2
LIVINGAPARTMENTS_MODE,104.6
REG_CITY_NOT_LIVE_CITY,101.0
NEWLIVINGAPARTMENTS_AVG_POPRAT,100.2
NEWLIVINGAPARTMENTS_MEDI_POPRAT,97.6
ORGANIZATION_TYPE_Self-employed,95.2
YEARS_BUILD_AVG,95.0
NEWYEARS_BEGINEXPLUATATION_MEDI_POPRAT,94.6
NEWFLOORSMIN_MEDI_POPRAT,94.4
LIVINGAPARTMENTS_MEDI,88.0
ENTRANCES_AVG,87.4
NEW_60/30_OBS,80.2
YEARS_BUILD_MEDI,79.4
ORGANIZATION_TYPE_Business Entity Type 3,76.6
CNT_FAM_MEMBERS,67.2
OCCUPATION_TYPE_Drivers,64.6
FLOORSMAX_AVG,61.4
ENTRANCES_MODE,59.6
NONLIVINGAPARTMENTS_AVG,59.0
CNT_CHILDREN,58.0
FLAG_OWN_REALTY_Y,57.8
OCCUPATION_TYPE_Laborers,57.2
FLOORSMIN_AVG,55.6
ORGANIZATION_TYPE_Construction,55.6
OCCUPATION_TYPE_Core staff,55.4
FLAG_PHONE,51.8
ORGANIZATION_TYPE_Transport: type 3,51.8
WEEKDAY_APPR_PROCESS_START_MONDAY,50.6
DEF_30_CNT_SOCIAL_CIRCLE,50.0
ORGANIZATION_TYPE_Military,47.6
ORGANIZATION_TYPE_Industry: type 9,44.4
"WALLSMATERIAL_MODE_Stone, brick",44.2
ENTRANCES_MEDI,44.0
NAME_HOUSING_TYPE_House / apartment,43.8
NEW_60/30_DEF,41.6
AMT_REQ_CREDIT_BUREAU_WEEK,40.2
FLAG_DOCUMENT_16,39.8
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,39.4
WEEKDAY_APPR_PROCESS_START_TUESDAY,39.0
NEW_CNT_PARENT_MEMBERS,39.0
NAME_TYPE_SUITE_Unaccompanied,37.6
ELEVATORS_AVG,37.2
REG_CITY_NOT_WORK_CITY,35.6
FLAG_DOCUMENT_18,35.4
NAME_FAMILY_STATUS_Single / not married,35.4
ORGANIZATION_TYPE_School,35.4
WEEKDAY_APPR_PROCESS_START_SATURDAY,34.2
DEF_60_CNT_SOCIAL_CIRCLE,33.4
LIVE_CITY_NOT_WORK_CITY,33.0
REGION_RATING_CLIENT,32.8
NAME_HOUSING_TYPE_Office apartment,32.4
FLOORSMIN_MODE,32.0
NONLIVINGAPARTMENTS_MEDI,31.2
OCCUPATION_TYPE_High skill tech staff,31.2
OCCUPATION_TYPE_Sales staff,29.4
WEEKDAY_APPR_PROCESS_START_SUNDAY,29.0
NAME_INCOME_TYPE_State servant,28.4
ORGANIZATION_TYPE_Security Ministries,27.6
ORGANIZATION_TYPE_Bank,26.8
NAME_EDUCATION_TYPE_Lower secondary,26.6
NAME_HOUSING_TYPE_Municipal apartment,25.8
FLOORSMIN_MEDI,25.4
AMT_REQ_CREDIT_BUREAU_DAY,24.6
FLOORSMAX_MODE,24.2
ELEVATORS_MODE,23.6
ORGANIZATION_TYPE_Police,23.0
FLOORSMAX_MEDI,22.2
WALLSMATERIAL_MODE_Panel,21.4
NAME_INCOME_TYPE_Commercial associate,19.2
"NAME_TYPE_SUITE_Spouse, partner",18.8
ELEVATORS_MEDI,18.6
WEEKDAY_APPR_PROCESS_START_THURSDAY,18.6
FLAG_DOCUMENT_5,18.6
ORGANIZATION_TYPE_Kindergarten,17.6
NAME_HOUSING_TYPE_With parents,16.4
NAME_FAMILY_STATUS_Widow,16.2
NAME_FAMILY_STATUS_Separated,15.4
FLAG_EMAIL,15.2
WALLSMATERIAL_MODE_Others,15.0
REG_REGION_NOT_WORK_REGION,15.0
FONDKAPREMONT_MODE_org spec account,14.4
ORGANIZATION_TYPE_Medicine,14.4
NAME_TYPE_SUITE_Family,14.2
NAME_EDUCATION_TYPE_Incomplete higher,13.8
OCCUPATION_TYPE_Private service staff,13.8
ORGANIZATION_TYPE_Government,13.4
OCCUPATION_TYPE_Low-skill Laborers,13.0
FONDKAPREMONT_MODE_reg oper spec account,13.0
LIVE_REGION_NOT_WORK_REGION,13.0
OCCUPATION_TYPE_Medicine staff,12.8
ORGANIZATION_TYPE_Hotel,12.8
NONLIVINGAPARTMENTS_MODE,11.8
FLAG_DOCUMENT_6,11.2
FLAG_OWN_CAR_Y,11.2
ORGANIZATION_TYPE_Trade: type 3,11.0
REG_REGION_NOT_LIVE_REGION,10.8
FLAG_DOCUMENT_8,10.6
OCCUPATION_TYPE_Cleaning staff,10.6
OCCUPATION_TYPE_Security staff,10.0
ORGANIZATION_TYPE_Transport: type 4,9.6
ORGANIZATION_TYPE_Trade: type 7,9.4
NAME_TYPE_SUITE_Other_B,9.4
ORGANIZATION_TYPE_Business Entity Type 1,8.8
FONDKAPREMONT_MODE_reg oper account,8.6
OCCUPATION_TYPE_Managers,8.4
NAME_HOUSING_TYPE_Rented apartment,8.2
ORGANIZATION_TYPE_Trade: type 2,7.4
HOUSETYPE_MODE_specific housing,7.0
ORGANIZATION_TYPE_Industry: type 3,6.8
ORGANIZATION_TYPE_Other,6.4
NAME_INCOME_TYPE_Pensioner,6.2
ORGANIZATION_TYPE_University,5.8
ORGANIZATION_TYPE_Restaurant,5.4
AMT_REQ_CREDIT_BUREAU_HOUR,4.6
ORGANIZATION_TYPE_Business Entity Type 2,3.8
OCCUPATION_TYPE_Cooking staff,3.6
ORGANIZATION_TYPE_Housing,3.4
FLAG_DOCUMENT_11,3.2
OCCUPATION_TYPE_Waiters/barmen staff,3.2
ORGANIZATION_TYPE_Industry: type 7,3.0
ORGANIZATION_TYPE_Postal,3.0
WALLSMATERIAL_MODE_Mixed,2.6
ORGANIZATION_TYPE_Services,2.4
ORGANIZATION_TYPE_Industry: type 11,2.4
WALLSMATERIAL_MODE_Monolithic,2.4
FLAG_EMP_PHONE,2.4
ORGANIZATION_TYPE_Industry: type 1,2.0
ORGANIZATION_TYPE_Electricity,2.0
OCCUPATION_TYPE_Secretaries,1.8
WALLSMATERIAL_MODE_Wooden,1.6
ORGANIZATION_TYPE_Security,1.4
NAME_TYPE_SUITE_Other_A,0.8
ORGANIZATION_TYPE_Agriculture,0.6
ORGANIZATION_TYPE_Transport: type 2,0.2
EMERGENCYSTATE_MODE_Yes,0.2
FLAG_DOCUMENT_20,0.0
FLAG_DOCUMENT_2,0.0
NAME_FAMILY_STATUS_Unknown,0.0
FLAG_DOCUMENT_19,0.0
FLAG_DOCUMENT_17,0.0
FLAG_DOCUMENT_15,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
FLAG_DOCUMENT_7,0.0
FLAG_DOCUMENT_21,0.0
FLAG_DOCUMENT_4,0.0
FLAG_DOCUMENT_13,0.0
FLAG_DOCUMENT_9,0.0
FLAG_MOBIL,0.0
NAME_TYPE_SUITE_Group of people,0.0
NAME_INCOME_TYPE_Unemployed,0.0
NAME_INCOME_TYPE_Student,0.0
ORGANIZATION_TYPE_Cleaning,0.0
ORGANIZATION_TYPE_Emergency,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
HOUSETYPE_MODE_terraced house,0.0
FLAG_DOCUMENT_14,0.0
FLAG_DOCUMENT_10,0.0
CODE_GENDER_XNA,0.0
ORGANIZATION_TYPE_XNA,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
ORGANIZATION_TYPE_Industry: type 4,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
ORGANIZATION_TYPE_Insurance,0.0
ORGANIZATION_TYPE_Legal Services,0.0
OCCUPATION_TYPE_Realty agents,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
ORGANIZATION_TYPE_Mobile,0.0
OCCUPATION_TYPE_IT staff,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Religion,0.0
OCCUPATION_TYPE_HR staff,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
FLAG_CONT_MOBILE,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
FLAG_DOCUMENT_12,0.0
ORGANIZATION_TYPE_Culture,0.0
