feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3234.8
EXT_SOURCE_3,2709.4
EXT_SOURCE_2,2293.0
EXT_SOURCE_1,2265.0
DAYS_BIRTH,1783.6
NEW_CREDIT_TO_GOODS_RATIO,1485.4
DAYS_ID_PUBLISH,1329.6
DAYS_EMPLOYED,1313.8
AMT_ANNUITY,1274.8
DAYS_LAST_PHONE_CHANGE,1270.0
DAYS_REGISTRATION,1148.6
NEW_AGE_DAYS_REGISTRATION,1071.8
REGION_POPULATION_RELATIVE,916.8
AMT_GOODS_PRICE,906.8
AMT_CREDIT,771.8
NEW_INC_PER_CHLD,760.4
OWN_CAR_AGE,712.4
AMT_INCOME_TOTAL,674.8
AMT_REQ_CREDIT_BUREAU_YEAR,633.2
LANDAREA_AVG,588.4
BASEMENTAREA_AVG,527.6
HOUR_APPR_PROCESS_START,524.6
TOTALAREA_MODE,494.4
CODE_GENDER_M,398.6
NEW_DEF/OBS_30,316.4
NONLIVINGAREA_AVG,293.4
APARTMENTS_AVG,287.6
LIVINGAREA_MEDI,280.0
COMMONAREA_MEDI,263.4
APARTMENTS_MEDI,263.2
LIVINGAREA_AVG,262.4
NONLIVINGAREA_MEDI,261.4
COMMONAREA_AVG,250.8
AMT_REQ_CREDIT_BUREAU_QRT,233.4
YEARS_BUILD_AVG,213.6
LIVINGAPARTMENTS_AVG,203.0
YEARS_BUILD_MEDI,202.6
NEW_DEF/OBS_60,194.4
FLAG_WORK_PHONE,189.2
NAME_EDUCATION_TYPE_Higher education,188.4
NAME_FAMILY_STATUS_Married,187.6
REGION_RATING_CLIENT_W_CITY,182.0
LIVINGAPARTMENTS_MEDI,178.4
OBS_30_CNT_SOCIAL_CIRCLE,173.0
ENTRANCES_AVG,170.8
NEW_NUM_DOCS,160.2
OBS_60_CNT_SOCIAL_CIRCLE,149.2
FLAG_DOCUMENT_3,147.2
NAME_INCOME_TYPE_Working,135.2
FLOORSMAX_AVG,133.2
NAME_EDUCATION_TYPE_Secondary / secondary special,126.2
NONLIVINGAPARTMENTS_AVG,125.2
FLOORSMIN_AVG,125.2
AMT_REQ_CREDIT_BUREAU_MON,121.8
REG_CITY_NOT_LIVE_CITY,117.6
ORGANIZATION_TYPE_Self-employed,110.4
CNT_FAM_MEMBERS,108.8
ENTRANCES_MEDI,101.2
NEW_60/30_OBS,98.0
NAME_CONTRACT_TYPE_Revolving loans,90.6
ORGANIZATION_TYPE_Business Entity Type 3,87.6
ELEVATORS_AVG,85.0
FLOORSMIN_MEDI,71.6
FLAG_OWN_REALTY_Y,71.0
OCCUPATION_TYPE_Drivers,69.2
NONLIVINGAPARTMENTS_MEDI,66.2
FLAG_PHONE,65.0
ORGANIZATION_TYPE_Construction,60.2
WEEKDAY_APPR_PROCESS_START_MONDAY,59.6
OCCUPATION_TYPE_Laborers,59.4
FLOORSMAX_MEDI,58.0
NAME_HOUSING_TYPE_House / apartment,57.6
OCCUPATION_TYPE_Core staff,57.0
ORGANIZATION_TYPE_Transport: type 3,56.2
NEW_60/30_DEF,53.2
WEEKDAY_APPR_PROCESS_START_TUESDAY,52.6
REGION_RATING_CLIENT,52.2
ORGANIZATION_TYPE_Military,52.0
DEF_30_CNT_SOCIAL_CIRCLE,51.6
"WALLSMATERIAL_MODE_Stone, brick",50.4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,47.6
ORGANIZATION_TYPE_Industry: type 9,46.0
AMT_REQ_CREDIT_BUREAU_WEEK,45.6
LIVE_CITY_NOT_WORK_CITY,45.2
NAME_TYPE_SUITE_Unaccompanied,42.2
ELEVATORS_MEDI,41.6
NEW_CNT_PARENT_MEMBERS,41.2
NAME_FAMILY_STATUS_Single / not married,39.4
