feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3342.2
EXT_SOURCE_3,2799.0
EXT_SOURCE_2,2427.4
EXT_SOURCE_1,2312.2
DAYS_BIRTH,1862.2
NEW_CREDIT_TO_GOODS_RATIO,1543.0
DAYS_EMPLOYED,1407.6
DAYS_ID_PUBLISH,1398.4
DAYS_LAST_PHONE_CHANGE,1374.0
AMT_ANNUITY,1323.2
DAYS_REGISTRATION,1243.4
NEW_AGE_DAYS_REGISTRATION,1162.4
REGION_POPULATION_RELATIVE,992.6
AMT_GOODS_PRICE,973.0
AMT_CREDIT,808.4
NEW_INC_PER_CHLD,788.4
OWN_CAR_AGE,767.4
AMT_INCOME_TOTAL,715.2
AMT_REQ_CREDIT_BUREAU_YEAR,662.6
LANDAREA_AVG,632.2
BASEMENTAREA_AVG,569.8
TOTALAREA_MODE,551.8
HOUR_APPR_PROCESS_START,550.2
CODE_GENDER_M,411.4
NEW_DEF/OBS_30,340.4
NONLIVINGAREA_AVG,331.4
APARTMENTS_AVG,305.6
LIVINGAREA_MEDI,305.6
COMMONAREA_MEDI,291.0
APARTMENTS_MEDI,286.6
NONLIVINGAREA_MEDI,279.2
LIVINGAREA_AVG,272.2
COMMONAREA_AVG,259.4
AMT_REQ_CREDIT_BUREAU_QRT,246.6
YEARS_BUILD_AVG,227.2
YEARS_BUILD_MEDI,217.4
NEW_DEF/OBS_60,213.0
LIVINGAPARTMENTS_AVG,212.8
NAME_EDUCATION_TYPE_Higher education,194.8
OBS_30_CNT_SOCIAL_CIRCLE,191.0
LIVINGAPARTMENTS_MEDI,187.4
FLAG_WORK_PHONE,186.8
ENTRANCES_AVG,186.0
NAME_FAMILY_STATUS_Married,184.0
REGION_RATING_CLIENT_W_CITY,181.8
OBS_60_CNT_SOCIAL_CIRCLE,163.4
NEW_NUM_DOCS,162.2
FLAG_DOCUMENT_3,151.2
FLOORSMIN_AVG,143.2
NAME_INCOME_TYPE_Working,141.2
FLOORSMAX_AVG,137.8
AMT_REQ_CREDIT_BUREAU_MON,129.4
NONLIVINGAPARTMENTS_AVG,124.4
NAME_EDUCATION_TYPE_Secondary / secondary special,122.2
REG_CITY_NOT_LIVE_CITY,120.0
ENTRANCES_MEDI,114.2
ORGANIZATION_TYPE_Self-employed,109.8
NEW_60/30_OBS,95.4
ELEVATORS_AVG,93.4
NAME_CONTRACT_TYPE_Revolving loans,92.6
ORGANIZATION_TYPE_Business Entity Type 3,87.6
CNT_FAM_MEMBERS,87.4
FLAG_OWN_REALTY_Y,76.2
CNT_CHILDREN,74.6
FLOORSMIN_MEDI,74.0
NONLIVINGAPARTMENTS_MEDI,73.0
FLAG_PHONE,72.0
OCCUPATION_TYPE_Drivers,66.4
WEEKDAY_APPR_PROCESS_START_MONDAY,65.6
FLOORSMAX_MEDI,61.2
OCCUPATION_TYPE_Laborers,60.6
NEW_60/30_DEF,59.8
ORGANIZATION_TYPE_Construction,59.8
WEEKDAY_APPR_PROCESS_START_TUESDAY,56.4
ORGANIZATION_TYPE_Transport: type 3,56.2
NAME_HOUSING_TYPE_House / apartment,55.6
OCCUPATION_TYPE_Core staff,55.4
"WALLSMATERIAL_MODE_Stone, brick",54.0
ORGANIZATION_TYPE_Military,52.4
REGION_RATING_CLIENT,52.0
DEF_30_CNT_SOCIAL_CIRCLE,51.8
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,49.2
ORGANIZATION_TYPE_Industry: type 9,47.6
LIVE_CITY_NOT_WORK_CITY,47.6
NEW_CNT_PARENT_MEMBERS,44.8
ELEVATORS_MEDI,44.0
AMT_REQ_CREDIT_BUREAU_WEEK,42.0
NAME_TYPE_SUITE_Unaccompanied,41.6
NAME_FAMILY_STATUS_Single / not married,41.4
WEEKDAY_APPR_PROCESS_START_SATURDAY,41.2
REG_CITY_NOT_WORK_CITY,38.4
ORGANIZATION_TYPE_School,37.0
WALLSMATERIAL_MODE_Panel,36.8
NAME_HOUSING_TYPE_Office apartment,36.4
OCCUPATION_TYPE_High skill tech staff,34.6
WEEKDAY_APPR_PROCESS_START_SUNDAY,33.8
OCCUPATION_TYPE_Sales staff,33.2
DEF_60_CNT_SOCIAL_CIRCLE,32.8
ORGANIZATION_TYPE_Security Ministries,29.4
WEEKDAY_APPR_PROCESS_START_THURSDAY,29.2
NAME_HOUSING_TYPE_Municipal apartment,29.0
AMT_REQ_CREDIT_BUREAU_DAY,29.0
NAME_INCOME_TYPE_State servant,28.2
ORGANIZATION_TYPE_Bank,27.8
NAME_EDUCATION_TYPE_Lower secondary,27.4
ORGANIZATION_TYPE_Police,25.6
NAME_INCOME_TYPE_Commercial associate,25.2
"NAME_TYPE_SUITE_Spouse, partner",23.6
FLAG_DOCUMENT_8,21.0
ORGANIZATION_TYPE_Kindergarten,20.8
FONDKAPREMONT_MODE_reg oper spec account,20.2
NAME_FAMILY_STATUS_Widow,19.2
REG_REGION_NOT_WORK_REGION,18.8
OCCUPATION_TYPE_Private service staff,18.8
NAME_HOUSING_TYPE_With parents,18.6
NAME_FAMILY_STATUS_Separated,18.4
NAME_EDUCATION_TYPE_Incomplete higher,18.4
OCCUPATION_TYPE_Medicine staff,18.4
NAME_TYPE_SUITE_Family,18.0
ORGANIZATION_TYPE_Hotel,16.6
ORGANIZATION_TYPE_Medicine,16.4
FLAG_EMAIL,16.2
WALLSMATERIAL_MODE_Others,16.2
FONDKAPREMONT_MODE_org spec account,15.0
OCCUPATION_TYPE_Low-skill Laborers,14.4
OCCUPATION_TYPE_Security staff,14.2
ORGANIZATION_TYPE_Trade: type 3,13.2
OCCUPATION_TYPE_Managers,13.2
LIVE_REGION_NOT_WORK_REGION,13.0
FLAG_DOCUMENT_6,12.8
NAME_TYPE_SUITE_Other_B,12.4
FLAG_DOCUMENT_5,12.2
ORGANIZATION_TYPE_Government,12.0
FONDKAPREMONT_MODE_reg oper account,11.8
FLAG_OWN_CAR_Y,11.8
REG_REGION_NOT_LIVE_REGION,11.6
OCCUPATION_TYPE_Cleaning staff,11.4
HOUSETYPE_MODE_specific housing,11.0
ORGANIZATION_TYPE_Trade: type 7,10.2
NAME_HOUSING_TYPE_Rented apartment,10.0
ORGANIZATION_TYPE_Business Entity Type 1,10.0
ORGANIZATION_TYPE_Industry: type 3,9.6
ORGANIZATION_TYPE_Trade: type 2,9.4
AMT_REQ_CREDIT_BUREAU_HOUR,8.8
FLAG_DOCUMENT_11,8.6
ORGANIZATION_TYPE_University,8.0
NAME_INCOME_TYPE_Pensioner,7.6
OCCUPATION_TYPE_Cooking staff,7.6
ORGANIZATION_TYPE_Transport: type 4,7.6
OCCUPATION_TYPE_Secretaries,7.0
OCCUPATION_TYPE_Waiters/barmen staff,6.6
ORGANIZATION_TYPE_Postal,6.2
ORGANIZATION_TYPE_Restaurant,5.2
ORGANIZATION_TYPE_Business Entity Type 2,5.0
ORGANIZATION_TYPE_Other,4.6
WALLSMATERIAL_MODE_Monolithic,4.6
FLAG_DOCUMENT_18,4.2
ORGANIZATION_TYPE_Industry: type 1,3.8
ORGANIZATION_TYPE_Services,3.4
EMERGENCYSTATE_MODE_Yes,2.8
ORGANIZATION_TYPE_Security,2.8
ORGANIZATION_TYPE_Industry: type 4,2.6
NAME_TYPE_SUITE_Other_A,2.2
ORGANIZATION_TYPE_Electricity,2.2
ORGANIZATION_TYPE_Housing,2.0
ORGANIZATION_TYPE_Industry: type 7,1.6
WALLSMATERIAL_MODE_Mixed,1.6
FLAG_DOCUMENT_9,1.4
WALLSMATERIAL_MODE_Wooden,1.2
FLAG_EMP_PHONE,1.0
HOUSETYPE_MODE_terraced house,0.6
ORGANIZATION_TYPE_Agriculture,0.4
ORGANIZATION_TYPE_Transport: type 2,0.2
NAME_FAMILY_STATUS_Unknown,0.0
FLAG_MOBIL,0.0
ORGANIZATION_TYPE_Culture,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
NAME_INCOME_TYPE_Student,0.0
CODE_GENDER_XNA,0.0
NAME_TYPE_SUITE_Group of people,0.0
OCCUPATION_TYPE_HR staff,0.0
OCCUPATION_TYPE_IT staff,0.0
ORGANIZATION_TYPE_Cleaning,0.0
NAME_INCOME_TYPE_Unemployed,0.0
ORGANIZATION_TYPE_Legal Services,0.0
ORGANIZATION_TYPE_XNA,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
ORGANIZATION_TYPE_Mobile,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Religion,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
