feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3314.4
EXT_SOURCE_3,2842.0
EXT_SOURCE_2,2404.4
EXT_SOURCE_1,2327.0
DAYS_BIRTH,1869.0
NEW_CREDIT_TO_GOODS_RATIO,1531.6
DAYS_ID_PUBLISH,1410.2
DAYS_LAST_PHONE_CHANGE,1378.4
AMT_ANNUITY,1373.6
DAYS_EMPLOYED,1364.0
DAYS_REGISTRATION,1236.4
NEW_AGE_DAYS_REGISTRATION,1124.6
REGION_POPULATION_RELATIVE,990.2
AMT_GOODS_PRICE,972.4
AMT_CREDIT,811.0
NEW_INC_PER_CHLD,800.2
OWN_CAR_AGE,754.8
AMT_INCOME_TOTAL,714.2
AMT_REQ_CREDIT_BUREAU_YEAR,661.8
LANDAREA_AVG,618.0
BASEMENTAREA_AVG,559.2
TOTALAREA_MODE,550.2
HOUR_APPR_PROCESS_START,531.8
CODE_GENDER_M,392.4
NEW_DEF/OBS_30,342.8
NONLIVINGAREA_AVG,323.8
APARTMENTS_AVG,292.8
LIVINGAREA_AVG,292.0
NONLIVINGAREA_MEDI,285.4
APARTMENTS_MEDI,283.8
LIVINGAREA_MEDI,283.6
COMMONAREA_MEDI,280.4
COMMONAREA_AVG,259.8
AMT_REQ_CREDIT_BUREAU_QRT,243.0
YEARS_BUILD_AVG,232.8
YEARS_BUILD_MEDI,216.0
NEW_DEF/OBS_60,210.8
LIVINGAPARTMENTS_AVG,205.0
ENTRANCES_AVG,200.4
NAME_EDUCATION_TYPE_Higher education,193.8
NAME_FAMILY_STATUS_Married,187.2
LIVINGAPARTMENTS_MEDI,186.4
OBS_30_CNT_SOCIAL_CIRCLE,186.0
REGION_RATING_CLIENT_W_CITY,182.6
FLAG_WORK_PHONE,179.6
OBS_60_CNT_SOCIAL_CIRCLE,167.6
NEW_NUM_DOCS,160.2
FLAG_DOCUMENT_3,157.0
FLOORSMAX_AVG,141.6
FLOORSMIN_AVG,139.6
AMT_REQ_CREDIT_BUREAU_MON,135.6
NONLIVINGAPARTMENTS_AVG,134.8
NAME_INCOME_TYPE_Working,132.8
NAME_EDUCATION_TYPE_Secondary / secondary special,130.8
REG_CITY_NOT_LIVE_CITY,118.6
ORGANIZATION_TYPE_Self-employed,112.6
ENTRANCES_MEDI,110.4
NEW_60/30_OBS,107.2
ELEVATORS_AVG,94.2
NAME_CONTRACT_TYPE_Revolving loans,87.8
ORGANIZATION_TYPE_Business Entity Type 3,85.6
FLAG_OWN_REALTY_Y,83.8
CNT_FAM_MEMBERS,82.6
FLOORSMIN_MEDI,79.8
FLAG_PHONE,76.6
CNT_CHILDREN,75.6
NONLIVINGAPARTMENTS_MEDI,71.0
OCCUPATION_TYPE_Drivers,67.6
OCCUPATION_TYPE_Laborers,65.2
FLOORSMAX_MEDI,64.0
ORGANIZATION_TYPE_Construction,60.8
WEEKDAY_APPR_PROCESS_START_MONDAY,59.0
OCCUPATION_TYPE_Core staff,57.0
NEW_60/30_DEF,56.6
ORGANIZATION_TYPE_Transport: type 3,56.0
DEF_30_CNT_SOCIAL_CIRCLE,54.8
NAME_HOUSING_TYPE_House / apartment,54.0
"WALLSMATERIAL_MODE_Stone, brick",53.6
WEEKDAY_APPR_PROCESS_START_TUESDAY,52.0
ORGANIZATION_TYPE_Military,51.0
REGION_RATING_CLIENT,49.8
ELEVATORS_MEDI,49.0
ORGANIZATION_TYPE_Industry: type 9,48.2
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,46.8
LIVE_CITY_NOT_WORK_CITY,45.6
NEW_CNT_PARENT_MEMBERS,45.0
AMT_REQ_CREDIT_BUREAU_WEEK,44.6
NAME_TYPE_SUITE_Unaccompanied,44.2
REG_CITY_NOT_WORK_CITY,41.2
NAME_FAMILY_STATUS_Single / not married,40.4
WEEKDAY_APPR_PROCESS_START_SATURDAY,38.8
ORGANIZATION_TYPE_School,37.0
WALLSMATERIAL_MODE_Panel,36.8
NAME_HOUSING_TYPE_Office apartment,36.2
OCCUPATION_TYPE_Sales staff,35.4
OCCUPATION_TYPE_High skill tech staff,35.4
WEEKDAY_APPR_PROCESS_START_SUNDAY,35.0
DEF_60_CNT_SOCIAL_CIRCLE,32.2
NAME_HOUSING_TYPE_Municipal apartment,30.0
WEEKDAY_APPR_PROCESS_START_THURSDAY,29.8
ORGANIZATION_TYPE_Security Ministries,29.8
ORGANIZATION_TYPE_Bank,29.4
AMT_REQ_CREDIT_BUREAU_DAY,28.8
NAME_INCOME_TYPE_Commercial associate,28.6
NAME_INCOME_TYPE_State servant,27.2
NAME_EDUCATION_TYPE_Lower secondary,26.4
ORGANIZATION_TYPE_Police,25.6
"NAME_TYPE_SUITE_Spouse, partner",23.2
FLAG_DOCUMENT_8,22.2
ORGANIZATION_TYPE_Kindergarten,21.4
NAME_HOUSING_TYPE_With parents,20.6
NAME_FAMILY_STATUS_Widow,20.4
FONDKAPREMONT_MODE_reg oper spec account,20.2
NAME_TYPE_SUITE_Family,20.0
REG_REGION_NOT_WORK_REGION,19.2
OCCUPATION_TYPE_Private service staff,19.0
NAME_EDUCATION_TYPE_Incomplete higher,18.4
OCCUPATION_TYPE_Medicine staff,18.2
NAME_FAMILY_STATUS_Separated,17.6
FLAG_EMAIL,16.6
ORGANIZATION_TYPE_Hotel,15.8
FONDKAPREMONT_MODE_org spec account,14.6
WALLSMATERIAL_MODE_Others,14.6
ORGANIZATION_TYPE_Medicine,14.4
FONDKAPREMONT_MODE_reg oper account,14.4
ORGANIZATION_TYPE_Trade: type 3,14.4
LIVE_REGION_NOT_WORK_REGION,14.2
FLAG_DOCUMENT_6,13.8
OCCUPATION_TYPE_Low-skill Laborers,13.8
ORGANIZATION_TYPE_Government,13.2
OCCUPATION_TYPE_Security staff,13.2
FLAG_DOCUMENT_5,13.0
ORGANIZATION_TYPE_Trade: type 7,12.8
OCCUPATION_TYPE_Managers,12.2
NAME_TYPE_SUITE_Other_B,12.2
FLAG_OWN_CAR_Y,11.8
REG_REGION_NOT_LIVE_REGION,10.6
NAME_HOUSING_TYPE_Rented apartment,10.4
OCCUPATION_TYPE_Cleaning staff,10.0
ORGANIZATION_TYPE_Industry: type 3,9.8
ORGANIZATION_TYPE_Business Entity Type 1,9.4
ORGANIZATION_TYPE_Trade: type 2,9.2
AMT_REQ_CREDIT_BUREAU_HOUR,9.2
FLAG_DOCUMENT_11,8.6
ORGANIZATION_TYPE_University,8.0
ORGANIZATION_TYPE_Transport: type 4,7.6
NAME_INCOME_TYPE_Pensioner,7.2
OCCUPATION_TYPE_Cooking staff,7.0
OCCUPATION_TYPE_Secretaries,6.8
OCCUPATION_TYPE_Waiters/barmen staff,6.2
ORGANIZATION_TYPE_Business Entity Type 2,6.0
ORGANIZATION_TYPE_Postal,6.0
ORGANIZATION_TYPE_Restaurant,5.8
ORGANIZATION_TYPE_Other,5.6
WALLSMATERIAL_MODE_Monolithic,5.0
ORGANIZATION_TYPE_Industry: type 1,3.6
FLAG_DOCUMENT_18,3.4
NAME_TYPE_SUITE_Other_A,3.2
ORGANIZATION_TYPE_Services,3.0
ORGANIZATION_TYPE_Housing,2.8
WALLSMATERIAL_MODE_Mixed,2.8
ORGANIZATION_TYPE_Security,2.6
EMERGENCYSTATE_MODE_Yes,2.4
ORGANIZATION_TYPE_Electricity,2.2
ORGANIZATION_TYPE_Industry: type 4,1.8
WALLSMATERIAL_MODE_Wooden,1.4
FLAG_EMP_PHONE,1.2
FLAG_DOCUMENT_9,1.0
ORGANIZATION_TYPE_Industry: type 7,1.0
ORGANIZATION_TYPE_Agriculture,0.8
ORGANIZATION_TYPE_Culture,0.0
ORGANIZATION_TYPE_Cleaning,0.0
OCCUPATION_TYPE_IT staff,0.0
OCCUPATION_TYPE_HR staff,0.0
CODE_GENDER_XNA,0.0
NAME_FAMILY_STATUS_Unknown,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
FLAG_MOBIL,0.0
NAME_TYPE_SUITE_Group of people,0.0
NAME_INCOME_TYPE_Unemployed,0.0
FLAG_CONT_MOBILE,0.0
NAME_INCOME_TYPE_Student,0.0
ORGANIZATION_TYPE_Mobile,0.0
ORGANIZATION_TYPE_XNA,0.0
ORGANIZATION_TYPE_Emergency,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
ORGANIZATION_TYPE_Insurance,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Religion,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
ORGANIZATION_TYPE_Legal Services,0.0
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
ORGANIZATION_TYPE_Transport: type 2,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
ORGANIZATION_TYPE_Industry: type 11,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
OCCUPATION_TYPE_Realty agents,0.0
