feature,importance
EXT_SOURCE_3,1653.8
NEW_CREDIT_TO_ANNUITY_RATIO,1496.8
EXT_SOURCE_1,1434.0
EXT_SOURCE_2,1364.0
DAYS_BIRTH,995.6
NEW_CREDIT_TO_GOODS_RATIO,812.2
AMT_ANNUITY,737.2
DAYS_ID_PUBLISH,614.0
DAYS_EMPLOYED,582.2
DAYS_REGISTRATION,464.8
APPROVED_DAYS_DECISION_MAX,450.0
DAYS_LAST_PHONE_CHANGE,436.0
AMT_GOODS_PRICE,425.2
NEW_AGE_DAYS_REGISTRATION,412.4
REGION_POPULATION_RELATIVE,384.2
OWN_CAR_AGE,380.0
PREV_CNT_PAYMENT_MEAN,370.8
AMT_CREDIT,368.2
APPROVED_DAYS_DECISION_MEAN,344.4
APPROVED_AMT_ANNUITY_MEAN,342.0
PREV_HOUR_APPR_PROCESS_START_VAR,329.2
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,328.6
PREV_DAYS_DECISION_MAX,327.0
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_VAR,324.4
PREV_DAYS_DECISION_MEAN,324.2
CODE_GENDER_M,303.0
PREV_AMT_ANNUITY_MEAN,277.4
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_VAR,271.0
APPROVED_CNT_PAYMENT_MEAN,267.2
APPROVED_AMT_CREDIT_VAR,265.0
APPROVED_AMT_CREDIT_SUM,261.8
PREV_NEW_CREDIT_TO_GOODS_RATIO_VAR,261.6
APPROVED_HOUR_APPR_PROCESS_START_VAR,258.2
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,257.4
APPROVED_AMT_DOWN_PAYMENT_MAX,257.2
NEW_INC_PER_CHLD,255.6
APPROVED_AMT_ANNUITY_MAX,247.8
AMT_INCOME_TOTAL,245.8
PREV_NAME_YIELD_GROUP_high_MEAN,241.2
PREV_HOUR_APPR_PROCESS_START_MEAN,240.2
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,229.0
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_VAR,225.6
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,225.4
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,224.8
APPROVED_HOUR_APPR_PROCESS_START_MEAN,215.2
PREV_NEW_APP_CREDIT_PERC_VAR,211.8
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,208.2
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MIN,207.8
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,206.6
PREV_AMT_CREDIT_VAR,206.4
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MIN,205.6
PREV_AMT_GOODS_PRICE_VAR,204.8
REFUSED_DAYS_DECISION_MAX,204.0
APPROVED_NEW_APP_CREDIT_PERC_VAR,204.0
APPROVED_AMT_GOODS_PRICE_VAR,202.2
APPROVED_CNT_PAYMENT_SUM,193.4
LANDAREA_AVG,192.8
TOTALAREA_MODE,183.6
AMT_REQ_CREDIT_BUREAU_YEAR,183.6
NEW_DEF/OBS_30,183.4
HOUR_APPR_PROCESS_START,179.6
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,177.4
PREV_AMT_DOWN_PAYMENT_MAX,174.4
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,173.2
PREV_NEW_APP_CREDIT_PERC_MEAN,171.4
REFUSED_DAYS_DECISION_MEAN,169.2
PREV_AMT_ANNUITY_MAX,168.4
APPROVED_NEW_APP_CREDIT_PERC_MEAN,167.0
PREV_AMT_DOWN_PAYMENT_MEAN,165.2
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,164.2
PREV_AMT_CREDIT_MEAN,163.8
PREV_NAME_CLIENT_TYPE_New_MEAN,162.4
PREV_RATE_DOWN_PAYMENT_MEAN,160.2
PREV_NAME_YIELD_GROUP_middle_MEAN,158.0
BASEMENTAREA_AVG,157.2
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,157.0
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,153.4
PREV_AMT_APPLICATION_MEAN,148.4
PREV_NAME_YIELD_GROUP_XNA_MEAN,147.4
PREV_NAME_YIELD_GROUP_low_normal_MEAN,147.2
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,146.4
APPROVED_AMT_DOWN_PAYMENT_MEAN,141.4
APPROVED_AMT_CREDIT_MAX,137.6
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,136.0
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,135.8
PREV_NAME_YIELD_GROUP_low_action_MEAN,135.4
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,134.4
AMT_REQ_CREDIT_BUREAU_QRT,134.0
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,132.6
PREV_CHANNEL_TYPE_Country-wide_MEAN,130.6
REFUSED_AMT_CREDIT_VAR,130.2
REFUSED_HOUR_APPR_PROCESS_START_MEAN,129.0
APPROVED_NEW_APP_CREDIT_PERC_MIN,127.2
NAME_FAMILY_STATUS_Married,126.2
APPROVED_AMT_CREDIT_MEAN,124.4
NAME_EDUCATION_TYPE_Higher education,123.4
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,122.8
NEW_NUM_DOCS,122.6
PREV_AMT_CREDIT_SUM,122.6
PREV_AMT_GOODS_PRICE_MEAN,122.4
FLAG_WORK_PHONE,122.2
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,122.2
REFUSED_CNT_PAYMENT_MEAN,118.0
APPROVED_RATE_DOWN_PAYMENT_MEAN,117.6
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,117.6
REFUSED_HOUR_APPR_PROCESS_START_VAR,113.2
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,113.2
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,112.2
APPROVED_RATE_DOWN_PAYMENT_MAX,112.2
APPROVED_RATE_DOWN_PAYMENT_MIN,112.2
REFUSED_NEW_CREDIT_TO_ANNUITY_RATIO_MIN,111.4
APPROVED_AMT_APPLICATION_MEAN,110.4
PREV_NEW_APP_CREDIT_PERC_MIN,109.4
PREV_RATE_DOWN_PAYMENT_MAX,109.2
REGION_RATING_CLIENT_W_CITY,107.0
APARTMENTS_AVG,106.4
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,106.4
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,106.2
PREV_CNT_PAYMENT_SUM,106.0
APPROVED_AMT_APPLICATION_MAX,106.0
PREV_RATE_DOWN_PAYMENT_MIN,105.2
PREV_NAME_TYPE_SUITE_Family_MEAN,103.6
APPROVED_HOUR_APPR_PROCESS_START_MAX,103.4
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,101.8
PREV_CHANNEL_TYPE_Stone_MEAN,101.4
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,101.0
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MIN,100.0
LIVINGAREA_AVG,100.0
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,99.6
NONLIVINGAREA_AVG,99.4
APARTMENTS_MEDI,99.0
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,97.6
PREV_HOUR_APPR_PROCESS_START_MAX,97.0
REFUSED_AMT_ANNUITY_MEAN,95.0
LIVINGAREA_MEDI,93.6
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,93.2
REFUSED_AMT_CREDIT_SUM,92.6
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,92.2
PREV_NEW_CREDIT_TO_GOODS_RATIO_MIN,91.8
REFUSED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,90.8
APPROVED_AMT_GOODS_PRICE_MEAN,90.8
REFUSED_AMT_ANNUITY_MAX,89.8
REFUSED_AMT_GOODS_PRICE_VAR,89.4
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,89.2
NEW_DEF/OBS_60,88.8
COMMONAREA_MEDI,88.8
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,88.8
NONLIVINGAREA_MEDI,85.8
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,85.4
PREV_AMT_CREDIT_MAX,85.0
FLAG_DOCUMENT_3,84.6
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,84.0
NAME_INCOME_TYPE_Working,81.8
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,81.6
REFUSED_NEW_CREDIT_TO_ANNUITY_RATIO_VAR,81.2
PREV_CODE_REJECT_REASON_XAP_MEAN,80.2
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,79.2
REG_CITY_NOT_LIVE_CITY,78.6
PREV_NAME_PORTFOLIO_Cards_MEAN,77.8
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,77.6
PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,77.6
YEARS_BUILD_MEDI,77.4
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,76.4
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,76.2
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,75.4
COMMONAREA_AVG,75.4
APPROVED_NEW_APP_CREDIT_PERC_MAX,74.2
APPROVED_AMT_GOODS_PRICE_MAX,73.0
PREV_CODE_REJECT_REASON_HC_MEAN,72.2
REFUSED_NEW_CREDIT_TO_GOODS_RATIO_MAX,72.0
REFUSED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,72.0
REFUSED_NEW_APP_CREDIT_PERC_MEAN,72.0
OBS_30_CNT_SOCIAL_CIRCLE,71.8
REFUSED_NEW_APP_CREDIT_PERC_MIN,70.4
PREV_NAME_PORTFOLIO_Cash_MEAN,70.4
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,70.2
OBS_60_CNT_SOCIAL_CIRCLE,69.8
NAME_EDUCATION_TYPE_Secondary / secondary special,69.6
YEARS_BUILD_AVG,69.4
ENTRANCES_AVG,69.0
REFUSED_AMT_CREDIT_MEAN,68.6
PREV_NEW_APP_CREDIT_PERC_MAX,67.0
REFUSED_NEW_APP_CREDIT_PERC_VAR,66.6
PREV_AMT_APPLICATION_MAX,66.0
ORGANIZATION_TYPE_Self-employed,65.6
PREV_NAME_PORTFOLIO_POS_MEAN,64.4
PREV_CHANNEL_TYPE_Contact center_MEAN,64.2
PREV_NEW_APPROVED_RATIO,64.2
REFUSED_AMT_GOODS_PRICE_MEAN,63.2
REFUSED_NEW_CREDIT_TO_GOODS_RATIO_VAR,62.4
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,62.0
REFUSED_CNT_PAYMENT_SUM,62.0
LIVINGAPARTMENTS_AVG,62.0
PREV_NAME_PORTFOLIO_XNA_MEAN,61.6
PREV_NEW_APPROVED_CNT,61.0
AMT_REQ_CREDIT_BUREAU_MON,57.0
