feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3172.2
EXT_SOURCE_3,2653.4
EXT_SOURCE_2,2340.8
EXT_SOURCE_1,2268.2
DAYS_BIRTH,1753.2
NEW_CREDIT_TO_GOODS_RATIO,1491.2
DAYS_ID_PUBLISH,1349.2
DAYS_EMPLOYED,1318.8
AMT_ANNUITY,1277.0
DAYS_LAST_PHONE_CHANGE,1267.6
DAYS_REGISTRATION,1185.2
NEW_AGE_DAYS_REGISTRATION,1047.6
REGION_POPULATION_RELATIVE,907.6
AMT_GOODS_PRICE,904.4
AMT_CREDIT,784.2
OWN_CAR_AGE,731.0
NEW_INC_PER_CHLD,730.0
AMT_INCOME_TOTAL,699.6
AMT_REQ_CREDIT_BUREAU_YEAR,614.4
HOUR_APPR_PROCESS_START,493.8
TOTALAREA_MODE,434.0
CODE_GENDER_M,388.6
NEW_DEF/OBS_30,328.0
LANDAREA_MODE,294.4
BASEMENTAREA_MODE,291.2
APARTMENTS_MODE,270.4
LANDAREA_AVG,268.4
NONLIVINGAREA_AVG,264.4
LIVINGAREA_MODE,258.2
BASEMENTAREA_AVG,257.6
YEARS_BEGINEXPLUATATION_MODE,244.4
NONLIVINGAREA_MODE,236.4
AMT_REQ_CREDIT_BUREAU_QRT,232.6
LANDAREA_MEDI,231.8
COMMONAREA_MODE,225.8
YEARS_BEGINEXPLUATATION_MEDI,213.4
LIVINGAREA_AVG,209.0
APARTMENTS_AVG,207.4
NEW_DEF/OBS_60,202.8
APARTMENTS_MEDI,201.6
COMMONAREA_AVG,200.0
BASEMENTAREA_MEDI,198.2
YEARS_BEGINEXPLUATATION_AVG,194.0
NAME_EDUCATION_TYPE_Higher education,190.0
LIVINGAREA_MEDI,190.0
FLAG_WORK_PHONE,187.4
NEW_NUM_DOCS,186.0
OBS_30_CNT_SOCIAL_CIRCLE,182.8
NONLIVINGAREA_MEDI,179.6
COMMONAREA_MEDI,179.2
NAME_FAMILY_STATUS_Married,178.8
REGION_RATING_CLIENT_W_CITY,177.6
OBS_60_CNT_SOCIAL_CIRCLE,156.8
FLAG_DOCUMENT_3,156.2
YEARS_BUILD_MODE,155.6
LIVINGAPARTMENTS_AVG,152.8
LIVINGAPARTMENTS_MODE,148.4
YEARS_BUILD_AVG,143.4
LIVINGAPARTMENTS_MEDI,135.4
ENTRANCES_AVG,132.8
NAME_INCOME_TYPE_Working,129.8
AMT_REQ_CREDIT_BUREAU_MON,124.2
NAME_EDUCATION_TYPE_Secondary / secondary special,116.6
REG_CITY_NOT_LIVE_CITY,112.8
NONLIVINGAPARTMENTS_AVG,106.6
ORGANIZATION_TYPE_Self-employed,106.4
YEARS_BUILD_MEDI,99.0
FLOORSMIN_AVG,96.8
NEW_60/30_OBS,91.4
FLOORSMAX_AVG,90.4
ORGANIZATION_TYPE_Business Entity Type 3,88.8
CNT_FAM_MEMBERS,86.4
ENTRANCES_MODE,86.4
ENTRANCES_MEDI,69.2
FLAG_PHONE,68.4
OCCUPATION_TYPE_Drivers,67.0
FLAG_OWN_REALTY_Y,65.4
OCCUPATION_TYPE_Laborers,64.6
ELEVATORS_AVG,64.0
CNT_CHILDREN,63.2
WEEKDAY_APPR_PROCESS_START_MONDAY,60.4
ORGANIZATION_TYPE_Construction,60.4
FLOORSMIN_MODE,58.8
ORGANIZATION_TYPE_Transport: type 3,54.8
"WALLSMATERIAL_MODE_Stone, brick",52.8
DEF_30_CNT_SOCIAL_CIRCLE,51.2
OCCUPATION_TYPE_Core staff,50.4
NAME_HOUSING_TYPE_House / apartment,49.4
FLOORSMIN_MEDI,49.4
ORGANIZATION_TYPE_Military,49.2
ORGANIZATION_TYPE_Industry: type 9,49.0
REGION_RATING_CLIENT,47.4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,47.0
NONLIVINGAPARTMENTS_MEDI,46.6
NEW_60/30_DEF,44.0
WEEKDAY_APPR_PROCESS_START_TUESDAY,44.0
AMT_REQ_CREDIT_BUREAU_WEEK,42.8
NEW_CNT_PARENT_MEMBERS,42.4
NAME_TYPE_SUITE_Unaccompanied,42.2
REG_CITY_NOT_WORK_CITY,41.6
LIVE_CITY_NOT_WORK_CITY,41.4
WEEKDAY_APPR_PROCESS_START_SATURDAY,41.2
NONLIVINGAPARTMENTS_MODE,39.4
NAME_FAMILY_STATUS_Single / not married,38.4
FLOORSMAX_MODE,37.8
ORGANIZATION_TYPE_School,36.4
NAME_HOUSING_TYPE_Office apartment,35.6
OCCUPATION_TYPE_High skill tech staff,35.6
FLOORSMAX_MEDI,35.4
DEF_60_CNT_SOCIAL_CIRCLE,35.0
ELEVATORS_MODE,33.0
WEEKDAY_APPR_PROCESS_START_SUNDAY,32.8
ELEVATORS_MEDI,32.4
OCCUPATION_TYPE_Sales staff,32.2
NAME_INCOME_TYPE_State servant,30.6
WALLSMATERIAL_MODE_Panel,30.4
ORGANIZATION_TYPE_Security Ministries,29.6
ORGANIZATION_TYPE_Bank,27.2
WEEKDAY_APPR_PROCESS_START_THURSDAY,27.2
NAME_HOUSING_TYPE_Municipal apartment,27.0
NAME_EDUCATION_TYPE_Lower secondary,26.8
ORGANIZATION_TYPE_Police,25.0
NAME_INCOME_TYPE_Commercial associate,22.2
NAME_HOUSING_TYPE_With parents,20.4
"NAME_TYPE_SUITE_Spouse, partner",20.4
FLAG_EMAIL,19.2
NAME_EDUCATION_TYPE_Incomplete higher,18.8
ORGANIZATION_TYPE_Kindergarten,18.6
REG_REGION_NOT_WORK_REGION,18.0
NAME_FAMILY_STATUS_Separated,17.2
FLAG_DOCUMENT_8,17.0
WALLSMATERIAL_MODE_Others,15.8
NAME_FAMILY_STATUS_Widow,15.8
NAME_TYPE_SUITE_Family,15.6
OCCUPATION_TYPE_Private service staff,15.4
FONDKAPREMONT_MODE_org spec account,15.2
FONDKAPREMONT_MODE_reg oper spec account,15.2
OCCUPATION_TYPE_Medicine staff,15.0
ORGANIZATION_TYPE_Government,14.8
ORGANIZATION_TYPE_Hotel,14.6
ORGANIZATION_TYPE_Medicine,14.4
OCCUPATION_TYPE_Managers,14.2
LIVE_REGION_NOT_WORK_REGION,14.0
ORGANIZATION_TYPE_Trade: type 3,13.4
OCCUPATION_TYPE_Cleaning staff,12.4
FLAG_DOCUMENT_5,12.2
OCCUPATION_TYPE_Low-skill Laborers,12.2
OCCUPATION_TYPE_Security staff,12.2
REG_REGION_NOT_LIVE_REGION,11.8
ORGANIZATION_TYPE_Transport: type 4,11.4
ORGANIZATION_TYPE_Trade: type 7,11.2
FONDKAPREMONT_MODE_reg oper account,10.6
FLAG_OWN_CAR_Y,10.2
NAME_HOUSING_TYPE_Rented apartment,10.2
FLAG_DOCUMENT_6,9.8
ORGANIZATION_TYPE_Business Entity Type 1,9.8
HOUSETYPE_MODE_specific housing,9.6
NAME_TYPE_SUITE_Other_B,9.0
ORGANIZATION_TYPE_Industry: type 3,8.4
ORGANIZATION_TYPE_University,7.8
ORGANIZATION_TYPE_Other,7.4
NAME_INCOME_TYPE_Pensioner,7.2
AMT_REQ_CREDIT_BUREAU_HOUR,6.8
ORGANIZATION_TYPE_Restaurant,6.4
ORGANIZATION_TYPE_Trade: type 2,6.0
FLAG_DOCUMENT_11,5.8
FLAG_DOCUMENT_18,5.6
ORGANIZATION_TYPE_Housing,4.8
ORGANIZATION_TYPE_Postal,4.6
WALLSMATERIAL_MODE_Mixed,3.8
ORGANIZATION_TYPE_Business Entity Type 2,3.4
OCCUPATION_TYPE_Waiters/barmen staff,3.2
ORGANIZATION_TYPE_Industry: type 7,3.0
WALLSMATERIAL_MODE_Wooden,2.8
OCCUPATION_TYPE_Cooking staff,2.8
ORGANIZATION_TYPE_Industry: type 11,2.4
NAME_TYPE_SUITE_Other_A,2.4
ORGANIZATION_TYPE_Services,2.4
FLAG_EMP_PHONE,1.8
ORGANIZATION_TYPE_Electricity,1.8
WALLSMATERIAL_MODE_Monolithic,1.6
ORGANIZATION_TYPE_Security,1.6
ORGANIZATION_TYPE_Industry: type 1,1.6
OCCUPATION_TYPE_Secretaries,1.4
ORGANIZATION_TYPE_Transport: type 2,1.0
ORGANIZATION_TYPE_Agriculture,0.8
EMERGENCYSTATE_MODE_Yes,0.6
FLAG_DOCUMENT_16,0.6
ORGANIZATION_TYPE_XNA,0.2
HOUSETYPE_MODE_terraced house,0.2
CODE_GENDER_XNA,0.0
FLAG_DOCUMENT_14,0.0
FLAG_DOCUMENT_15,0.0
FLAG_DOCUMENT_17,0.0
ORGANIZATION_TYPE_Cleaning,0.0
FLAG_DOCUMENT_12,0.0
OCCUPATION_TYPE_IT staff,0.0
FLAG_DOCUMENT_19,0.0
FLAG_DOCUMENT_9,0.0
FLAG_DOCUMENT_2,0.0
NAME_FAMILY_STATUS_Unknown,0.0
FLAG_DOCUMENT_20,0.0
FLAG_DOCUMENT_10,0.0
OCCUPATION_TYPE_Realty agents,0.0
FLAG_DOCUMENT_21,0.0
FLAG_CONT_MOBILE,0.0
FLAG_DOCUMENT_4,0.0
FLAG_MOBIL,0.0
FLAG_DOCUMENT_7,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
FLAG_DOCUMENT_13,0.0
ORGANIZATION_TYPE_Culture,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Insurance,0.0
ORGANIZATION_TYPE_Legal Services,0.0
ORGANIZATION_TYPE_Industry: type 4,0.0
NAME_TYPE_SUITE_Group of people,0.0
ORGANIZATION_TYPE_Mobile,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
NAME_INCOME_TYPE_Unemployed,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
OCCUPATION_TYPE_HR staff,0.0
ORGANIZATION_TYPE_Religion,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
NAME_INCOME_TYPE_Student,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
ORGANIZATION_TYPE_Emergency,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
ORGANIZATION_TYPE_Realtor,0.0
