feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3144.2
EXT_SOURCE_3,2636.8
EXT_SOURCE_2,2283.0
EXT_SOURCE_1,2217.2
DAYS_BIRTH,1726.2
NEW_CREDIT_TO_GOODS_RATIO,1450.2
DAYS_ID_PUBLISH,1280.0
DAYS_EMPLOYED,1263.2
DAYS_LAST_PHONE_CHANGE,1204.2
AMT_ANNUITY,1201.6
DAYS_REGISTRATION,1128.4
NEW_AGE_DAYS_REGISTRATION,982.2
AMT_GOODS_PRICE,894.6
REGION_POPULATION_RELATIVE,856.8
AMT_CREDIT,740.4
NEW_INC_PER_CHLD,723.0
OWN_CAR_AGE,710.2
AMT_INCOME_TOTAL,655.2
AMT_REQ_CREDIT_BUREAU_YEAR,601.6
LANDAREA_AVG,554.8
BASEMENTAREA_AVG,520.4
HOUR_APPR_PROCESS_START,480.2
TOTALAREA_MODE,479.2
CODE_GENDER_M,392.2
NEW_DEF/OBS_30,317.6
NONLIVINGAREA_AVG,277.8
APARTMENTS_MEDI,265.8
LIVINGAREA_MEDI,264.8
LIVINGAREA_AVG,264.8
APARTMENTS_AVG,262.8
COMMONAREA_MEDI,254.0
NONLIVINGAREA_MEDI,241.4
COMMONAREA_AVG,240.2
AMT_REQ_CREDIT_BUREAU_QRT,225.4
YEARS_BUILD_AVG,219.4
YEARS_BUILD_MEDI,198.6
LIVINGAPARTMENTS_AVG,193.6
NEW_DEF/OBS_60,193.0
NAME_FAMILY_STATUS_Married,185.6
NAME_EDUCATION_TYPE_Higher education,184.2
FLAG_WORK_PHONE,178.8
REGION_RATING_CLIENT_W_CITY,176.2
OBS_30_CNT_SOCIAL_CIRCLE,168.6
ENTRANCES_AVG,164.8
LIVINGAPARTMENTS_MEDI,163.2
NEW_NUM_DOCS,155.6
FLAG_DOCUMENT_3,151.6
OBS_60_CNT_SOCIAL_CIRCLE,145.4
NAME_INCOME_TYPE_Working,132.4
FLOORSMIN_AVG,127.8
FLOORSMAX_AVG,127.4
NAME_EDUCATION_TYPE_Secondary / secondary special,125.6
NONLIVINGAPARTMENTS_AVG,119.2
AMT_REQ_CREDIT_BUREAU_MON,118.0
REG_CITY_NOT_LIVE_CITY,111.6
ORGANIZATION_TYPE_Self-employed,105.6
ENTRANCES_MEDI,96.4
NEW_60/30_OBS,96.2
NAME_CONTRACT_TYPE_Revolving loans,92.8
ELEVATORS_MEDI,90.2
ORGANIZATION_TYPE_Business Entity Type 3,81.8
CNT_FAM_MEMBERS,78.2
FLAG_PHONE,68.2
FLAG_OWN_REALTY_Y,67.4
OCCUPATION_TYPE_Drivers,65.8
FLOORSMIN_MEDI,63.2
NONLIVINGAPARTMENTS_MEDI,62.0
CNT_CHILDREN,61.2
OCCUPATION_TYPE_Laborers,59.4
WEEKDAY_APPR_PROCESS_START_MONDAY,58.8
ORGANIZATION_TYPE_Construction,58.0
FLOORSMAX_MEDI,58.0
ORGANIZATION_TYPE_Transport: type 3,55.4
OCCUPATION_TYPE_Core staff,55.2
DEF_30_CNT_SOCIAL_CIRCLE,53.6
"WALLSMATERIAL_MODE_Stone, brick",52.4
ORGANIZATION_TYPE_Military,51.8
NEW_60/30_DEF,51.8
WEEKDAY_APPR_PROCESS_START_TUESDAY,49.4
NAME_HOUSING_TYPE_House / apartment,46.2
REGION_RATING_CLIENT,46.0
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,45.6
ORGANIZATION_TYPE_Industry: type 9,45.6
NEW_CNT_PARENT_MEMBERS,41.8
AMT_REQ_CREDIT_BUREAU_WEEK,41.0
NAME_TYPE_SUITE_Unaccompanied,40.4
REG_CITY_NOT_WORK_CITY,38.0
LIVE_CITY_NOT_WORK_CITY,37.8
WALLSMATERIAL_MODE_Panel,36.0
ORGANIZATION_TYPE_School,35.8
WEEKDAY_APPR_PROCESS_START_SATURDAY,35.4
NAME_HOUSING_TYPE_Office apartment,34.4
NAME_FAMILY_STATUS_Single / not married,34.0
OCCUPATION_TYPE_Sales staff,33.0
OCCUPATION_TYPE_High skill tech staff,32.6
DEF_60_CNT_SOCIAL_CIRCLE,31.2
WEEKDAY_APPR_PROCESS_START_SUNDAY,29.4
NAME_INCOME_TYPE_State servant,28.6
NAME_HOUSING_TYPE_Municipal apartment,28.0
ORGANIZATION_TYPE_Security Ministries,27.2
ORGANIZATION_TYPE_Bank,26.2
AMT_REQ_CREDIT_BUREAU_DAY,25.8
NAME_EDUCATION_TYPE_Lower secondary,25.6
NAME_INCOME_TYPE_Commercial associate,25.2
WEEKDAY_APPR_PROCESS_START_THURSDAY,24.8
ORGANIZATION_TYPE_Police,24.4
"NAME_TYPE_SUITE_Spouse, partner",21.8
FLAG_DOCUMENT_8,18.8
NAME_HOUSING_TYPE_With parents,18.6
OCCUPATION_TYPE_Medicine staff,17.8
ORGANIZATION_TYPE_Kindergarten,17.6
REG_REGION_NOT_WORK_REGION,17.0
NAME_FAMILY_STATUS_Widow,16.4
FONDKAPREMONT_MODE_reg oper spec account,16.2
NAME_FAMILY_STATUS_Separated,15.4
WALLSMATERIAL_MODE_Others,15.0
OCCUPATION_TYPE_Private service staff,15.0
FLAG_EMAIL,14.8
ORGANIZATION_TYPE_Hotel,14.8
FLAG_OWN_CAR_Y,13.8
NAME_TYPE_SUITE_Family,13.8
FONDKAPREMONT_MODE_org spec account,13.6
ORGANIZATION_TYPE_Medicine,13.6
OCCUPATION_TYPE_Managers,13.2
OCCUPATION_TYPE_Low-skill Laborers,13.2
NAME_EDUCATION_TYPE_Incomplete higher,13.0
LIVE_REGION_NOT_WORK_REGION,12.6
FONDKAPREMONT_MODE_reg oper account,12.4
OCCUPATION_TYPE_Security staff,12.4
ORGANIZATION_TYPE_Trade: type 3,12.2
FLAG_DOCUMENT_5,11.8
OCCUPATION_TYPE_Cleaning staff,11.2
NAME_TYPE_SUITE_Other_B,10.8
HOUSETYPE_MODE_specific housing,10.4
ORGANIZATION_TYPE_Government,10.4
ORGANIZATION_TYPE_Trade: type 7,9.8
REG_REGION_NOT_LIVE_REGION,9.8
NAME_HOUSING_TYPE_Rented apartment,9.4
NAME_INCOME_TYPE_Pensioner,9.4
ORGANIZATION_TYPE_Industry: type 3,9.2
ORGANIZATION_TYPE_Business Entity Type 1,8.6
FLAG_DOCUMENT_6,8.6
ORGANIZATION_TYPE_Transport: type 4,6.6
ORGANIZATION_TYPE_University,6.4
FLAG_DOCUMENT_11,6.2
ORGANIZATION_TYPE_Trade: type 2,6.2
OCCUPATION_TYPE_Cooking staff,6.2
ORGANIZATION_TYPE_Other,6.2
ORGANIZATION_TYPE_Business Entity Type 2,5.6
ORGANIZATION_TYPE_Restaurant,5.6
AMT_REQ_CREDIT_BUREAU_HOUR,5.4
ORGANIZATION_TYPE_Postal,5.4
OCCUPATION_TYPE_Waiters/barmen staff,4.8
OCCUPATION_TYPE_Secretaries,4.6
WALLSMATERIAL_MODE_Monolithic,3.6
FLAG_DOCUMENT_18,3.0
ORGANIZATION_TYPE_Industry: type 1,3.0
ORGANIZATION_TYPE_Services,2.8
NAME_TYPE_SUITE_Other_A,2.6
ORGANIZATION_TYPE_Electricity,2.2
ORGANIZATION_TYPE_Housing,2.0
ORGANIZATION_TYPE_Industry: type 7,2.0
ORGANIZATION_TYPE_Security,2.0
ORGANIZATION_TYPE_Industry: type 4,1.8
EMERGENCYSTATE_MODE_Yes,1.6
WALLSMATERIAL_MODE_Wooden,1.6
WALLSMATERIAL_MODE_Mixed,1.4
FLAG_EMP_PHONE,0.8
ORGANIZATION_TYPE_Agriculture,0.8
ORGANIZATION_TYPE_Transport: type 2,0.4
FLAG_DOCUMENT_9,0.4
ORGANIZATION_TYPE_Emergency,0.0
NAME_FAMILY_STATUS_Unknown,0.0
ORGANIZATION_TYPE_Culture,0.0
FLAG_MOBIL,0.0
FLAG_CONT_MOBILE,0.0
ORGANIZATION_TYPE_Cleaning,0.0
FLAG_DOCUMENT_7,0.0
CODE_GENDER_XNA,0.0
HOUSETYPE_MODE_terraced house,0.0
OCCUPATION_TYPE_Realty agents,0.0
FLAG_DOCUMENT_4,0.0
ORGANIZATION_TYPE_XNA,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
ORGANIZATION_TYPE_Legal Services,0.0
NAME_TYPE_SUITE_Group of people,0.0
