feature,importance
EXT_SOURCE_2,1381.2
EXT_SOURCE_3,1360.8
EXT_SOURCE_1,1277.0
NEW_CREDIT_TO_ANNUITY_RATIO,1167.2
DAYS_BIRTH,874.8
NEW_CREDIT_TO_GOODS_RATIO,717.0
AMT_ANNUITY,698.2
DAYS_ID_PUBLISH,559.4
DAYS_EMPLOYED,547.2
ACTIVE_DAYS_CREDIT_MEAN,506.0
INSTAL_DAYS_ENTRY_PAYMENT_MAX,501.8
INSTAL_DPD_MEAN,485.2
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,474.6
PREV_CNT_PAYMENT_MEAN,466.8
DAYS_REGISTRATION,466.0
APPROVED_CNT_PAYMENT_MEAN,453.0
INSTAL_DBD_SUM,439.4
REGION_POPULATION_RELATIVE,409.0
INSTAL_AMT_PAYMENT_SUM,404.4
DAYS_LAST_PHONE_CHANGE,401.4
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,390.2
ACTIVE_AMT_CREDIT_SUM_SUM,381.6
APPROVED_DAYS_DECISION_MAX,380.4
INSTAL_AMT_PAYMENT_MIN,371.8
NEW_AGE_DAYS_REGISTRATION,368.8
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,367.8
BURO_DAYS_CREDIT_MEAN,365.8
BURO_AMT_CREDIT_SUM_MEAN,365.8
CLOSED_DAYS_CREDIT_VAR,364.2
CLOSED_AMT_CREDIT_SUM_MEAN,363.8
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,360.8
OWN_CAR_AGE,358.6
AMT_CREDIT,349.0
AMT_GOODS_PRICE,347.6
INSTAL_DBD_MEAN,346.2
BURO_DAYS_CREDIT_ENDDATE_MEAN,337.2
POS_MONTHS_BALANCE_SIZE,331.4
PREV_APP_CREDIT_PERC_MEAN,331.2
INSTAL_PAYMENT_DIFF_MEAN,330.6
BURO_AMT_CREDIT_SUM_DEBT_MEAN,328.4
BURO_DAYS_CREDIT_VAR,326.0
CLOSED_AMT_CREDIT_SUM_SUM,325.8
INSTAL_DBD_MAX,324.4
BURO_AMT_CREDIT_SUM_SUM,321.8
ACTIVE_DAYS_CREDIT_VAR,318.2
POS_MONTHS_BALANCE_MEAN,318.0
ACTIVE_AMT_CREDIT_SUM_MEAN,317.4
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,307.2
PREV_DAYS_DECISION_MAX,306.8
CLOSED_DAYS_CREDIT_UPDATE_MEAN,305.8
INSTAL_DAYS_ENTRY_PAYMENT_SUM,303.2
APPROVED_AMT_ANNUITY_MEAN,297.8
PREV_AMT_ANNUITY_MEAN,294.2
INSTAL_PAYMENT_PERC_MEAN,281.6
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,281.2
APPROVED_CNT_PAYMENT_SUM,276.4
CLOSED_DAYS_CREDIT_MEAN,274.0
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,271.2
CODE_GENDER_M,267.8
PREV_HOUR_APPR_PROCESS_START_MEAN,258.8
INSTAL_AMT_PAYMENT_MEAN,253.8
INSTAL_AMT_INSTALMENT_MAX,253.8
AMT_INCOME_TOTAL,248.4
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,246.0
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,243.0
BURO_DAYS_CREDIT_UPDATE_MEAN,240.6
APPROVED_AMT_DOWN_PAYMENT_MAX,238.8
NEW_INC_PER_CHLD,236.8
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,233.8
PREV_DAYS_DECISION_MEAN,232.6
PREV_NAME_YIELD_GROUP_high_MEAN,231.0
APPROVED_APP_CREDIT_PERC_MEAN,226.8
BURO_AMT_CREDIT_SUM_DEBT_SUM,221.6
INSTAL_AMT_PAYMENT_MAX,219.8
APPROVED_DAYS_DECISION_MEAN,214.2
APPROVED_HOUR_APPR_PROCESS_START_MEAN,211.6
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,211.0
POS_MONTHS_BALANCE_MAX,203.2
POS_SK_DPD_DEF_MEAN,201.0
