feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3200.8
EXT_SOURCE_3,2713.6
EXT_SOURCE_2,2381.4
EXT_SOURCE_1,2298.8
DAYS_BIRTH,1804.2
NEW_CREDIT_TO_GOODS_RATIO,1532.6
DAYS_ID_PUBLISH,1379.0
DAYS_EMPLOYED,1345.0
DAYS_LAST_PHONE_CHANGE,1327.8
AMT_ANNUITY,1305.0
DAYS_REGISTRATION,1188.4
NEW_AGE_DAYS_REGISTRATION,1074.4
AMT_GOODS_PRICE,919.6
REGION_POPULATION_RELATIVE,912.6
AMT_CREDIT,809.2
NEW_INC_PER_CHLD,746.4
OWN_CAR_AGE,725.2
AMT_INCOME_TOTAL,696.6
AMT_REQ_CREDIT_BUREAU_YEAR,633.4
HOUR_APPR_PROCESS_START,515.8
TOTALAREA_MODE,446.6
CODE_GENDER_M,386.4
LANDAREA_MODE,310.8
BASEMENTAREA_MODE,291.6
LANDAREA_AVG,283.0
BASEMENTAREA_AVG,275.4
NONLIVINGAREA_AVG,270.2
LIVINGAREA_MODE,265.8
APARTMENTS_MODE,260.8
NONLIVINGAREA_MODE,245.6
YEARS_BEGINEXPLUATATION_MODE,245.4
OBS_30_CNT_SOCIAL_CIRCLE,241.0
OBS_60_CNT_SOCIAL_CIRCLE,233.8
AMT_REQ_CREDIT_BUREAU_QRT,233.0
COMMONAREA_MODE,231.8
YEARS_BEGINEXPLUATATION_MEDI,231.8
LANDAREA_MEDI,231.2
YEARS_BEGINEXPLUATATION_AVG,225.2
BASEMENTAREA_MEDI,220.8
LIVINGAREA_AVG,219.8
APARTMENTS_AVG,205.8
COMMONAREA_AVG,203.4
APARTMENTS_MEDI,197.0
LIVINGAREA_MEDI,194.8
NAME_FAMILY_STATUS_Married,193.6
FLAG_WORK_PHONE,192.2
NAME_EDUCATION_TYPE_Higher education,189.6
FLAG_DOCUMENT_3,185.4
COMMONAREA_MEDI,184.4
REGION_RATING_CLIENT_W_CITY,184.2
NONLIVINGAREA_MEDI,181.0
DEF_30_CNT_SOCIAL_CIRCLE,170.0
YEARS_BUILD_MODE,168.8
LIVINGAPARTMENTS_AVG,161.6
LIVINGAPARTMENTS_MODE,155.2
ENTRANCES_AVG,143.4
AMT_REQ_CREDIT_BUREAU_MON,135.4
YEARS_BUILD_AVG,134.2
NAME_INCOME_TYPE_Working,131.6
LIVINGAPARTMENTS_MEDI,130.0
