feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3280.2
EXT_SOURCE_3,2748.8
EXT_SOURCE_2,2336.2
EXT_SOURCE_1,2306.2
DAYS_BIRTH,1742.4
NEW_CREDIT_TO_GOODS_RATIO,1492.2
DAYS_ID_PUBLISH,1381.0
DAYS_LAST_PHONE_CHANGE,1341.4
AMT_ANNUITY,1291.8
DAYS_EMPLOYED,1276.4
DAYS_REGISTRATION,1224.2
NEW_AGE_DAYS_REGISTRATION,1087.6
AMT_GOODS_PRICE,951.0
REGION_POPULATION_RELATIVE,935.6
AMT_CREDIT,822.4
NEW_INC_PER_CHLD,764.2
OWN_CAR_AGE,734.8
AMT_INCOME_TOTAL,706.2
AMT_REQ_CREDIT_BUREAU_YEAR,624.4
LANDAREA_AVG,614.0
NEW_EXT_SOURCE_1_BY_ORG,547.8
HOUR_APPR_PROCESS_START,542.0
BASEMENTAREA_AVG,539.6
TOTALAREA_MODE,521.4
NEW_EXT_SOURCE_2_BY_ORG,492.8
NEW_EXT_SOURCE_3_BY_ORG,474.4
CODE_GENDER_M,378.6
NEW_DEF/OBS_30,332.8
NONLIVINGAREA_AVG,310.2
LIVINGAREA_MEDI,303.4
APARTMENTS_AVG,291.6
APARTMENTS_MEDI,289.0
NONLIVINGAREA_MEDI,271.6
COMMONAREA_MEDI,269.2
COMMONAREA_AVG,267.0
LIVINGAREA_AVG,265.8
AMT_REQ_CREDIT_BUREAU_QRT,243.6
YEARS_BUILD_AVG,229.6
YEARS_BUILD_MEDI,213.4
LIVINGAPARTMENTS_AVG,207.4
NEW_DEF/OBS_60,193.2
ENTRANCES_AVG,188.8
NAME_EDUCATION_TYPE_Higher education,188.0
FLAG_WORK_PHONE,185.0
REGION_RATING_CLIENT_W_CITY,181.6
OBS_30_CNT_SOCIAL_CIRCLE,180.6
NAME_FAMILY_STATUS_Married,177.0
LIVINGAPARTMENTS_MEDI,173.0
NEW_NUM_DOCS,166.2
FLAG_DOCUMENT_3,154.2
OBS_60_CNT_SOCIAL_CIRCLE,152.6
FLOORSMAX_AVG,136.6
NONLIVINGAPARTMENTS_AVG,133.8
FLOORSMIN_AVG,130.6
AMT_REQ_CREDIT_BUREAU_MON,127.4
NAME_EDUCATION_TYPE_Secondary / secondary special,119.8
NAME_INCOME_TYPE_Working,118.2
REG_CITY_NOT_LIVE_CITY,116.6
ENTRANCES_MEDI,104.0
NEW_60/30_OBS,102.4
NAME_CONTRACT_TYPE_Revolving loans,92.8
CNT_FAM_MEMBERS,88.2
ELEVATORS_AVG,86.2
FLAG_OWN_REALTY_Y,74.8
FLOORSMIN_MEDI,71.6
FLOORSMAX_MEDI,66.2
CNT_CHILDREN,65.6
NONLIVINGAPARTMENTS_MEDI,65.0
FLAG_PHONE,64.8
WEEKDAY_APPR_PROCESS_START_MONDAY,62.6
OCCUPATION_TYPE_Drivers,61.6
OCCUPATION_TYPE_Laborers,58.4
"WALLSMATERIAL_MODE_Stone, brick",57.0
NEW_60/30_DEF,54.8
NAME_HOUSING_TYPE_House / apartment,52.6
OCCUPATION_TYPE_Core staff,51.8
DEF_30_CNT_SOCIAL_CIRCLE,50.0
ELEVATORS_MEDI,49.4
WEEKDAY_APPR_PROCESS_START_TUESDAY,48.0
ORGANIZATION_TYPE_Self-employed,47.0
NAME_TYPE_SUITE_Unaccompanied,46.0
REGION_RATING_CLIENT,46.0
ORGANIZATION_TYPE_Transport: type 3,45.8
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,45.0
AMT_REQ_CREDIT_BUREAU_WEEK,44.4
ORGANIZATION_TYPE_Military,43.8
NEW_CNT_PARENT_MEMBERS,43.4
ORGANIZATION_TYPE_Construction,42.4
REG_CITY_NOT_WORK_CITY,41.4
LIVE_CITY_NOT_WORK_CITY,41.2
NAME_FAMILY_STATUS_Single / not married,37.6
WEEKDAY_APPR_PROCESS_START_SATURDAY,36.4
NAME_HOUSING_TYPE_Office apartment,35.2
WALLSMATERIAL_MODE_Panel,35.0
OCCUPATION_TYPE_High skill tech staff,34.8
DEF_60_CNT_SOCIAL_CIRCLE,34.4
ORGANIZATION_TYPE_Industry: type 9,33.8
NAME_INCOME_TYPE_Commercial associate,32.6
NAME_HOUSING_TYPE_Municipal apartment,32.4
