feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3181.4
EXT_SOURCE_3,2727.6
EXT_SOURCE_2,2308.0
EXT_SOURCE_1,2253.6
DAYS_BIRTH,1798.0
NEW_CREDIT_TO_GOODS_RATIO,1469.4
DAYS_ID_PUBLISH,1327.4
DAYS_LAST_PHONE_CHANGE,1286.2
DAYS_EMPLOYED,1277.8
AMT_ANNUITY,1243.6
DAYS_REGISTRATION,1184.6
NEW_AGE_DAYS_REGISTRATION,1054.2
AMT_GOODS_PRICE,945.8
REGION_POPULATION_RELATIVE,901.4
AMT_CREDIT,781.0
NEW_INC_PER_CHLD,740.2
OWN_CAR_AGE,709.0
AMT_INCOME_TOTAL,672.2
AMT_REQ_CREDIT_BUREAU_YEAR,626.2
BASEMENTAREA_AVG,532.0
HOUR_APPR_PROCESS_START,494.2
TOTALAREA_MODE,443.2
LANDAREA_AVG,398.2
CODE_GENDER_M,393.6
LANDAREA_MODE,348.2
YEARS_BEGINEXPLUATATION_AVG,329.4
NEW_DEF/OBS_30,323.8
YEARS_BEGINEXPLUATATION_MODE,312.8
LIVINGAREA_MODE,268.4
APARTMENTS_AVG,263.8
APARTMENTS_MEDI,263.2
NONLIVINGAREA_AVG,262.0
COMMONAREA_MEDI,254.0
COMMONAREA_AVG,243.8
NONLIVINGAREA_MODE,234.2
AMT_REQ_CREDIT_BUREAU_QRT,231.2
LIVINGAREA_MEDI,208.6
LIVINGAREA_AVG,205.4
NEW_DEF/OBS_60,202.0
NAME_EDUCATION_TYPE_Higher education,193.4
FLAG_WORK_PHONE,188.4
OBS_30_CNT_SOCIAL_CIRCLE,183.8
NAME_FAMILY_STATUS_Married,183.8
REGION_RATING_CLIENT_W_CITY,181.8
NONLIVINGAREA_MEDI,178.6
LIVINGAPARTMENTS_MODE,177.2
YEARS_BUILD_AVG,168.4
NEW_NUM_DOCS,160.4
LIVINGAPARTMENTS_AVG,156.6
OBS_60_CNT_SOCIAL_CIRCLE,154.4
FLAG_DOCUMENT_3,149.0
ENTRANCES_AVG,146.4
YEARS_BUILD_MEDI,143.4
NAME_INCOME_TYPE_Working,134.6
LIVINGAPARTMENTS_MEDI,128.8
NAME_EDUCATION_TYPE_Secondary / secondary special,118.0
AMT_REQ_CREDIT_BUREAU_MON,117.8
REG_CITY_NOT_LIVE_CITY,117.2
ORGANIZATION_TYPE_Self-employed,108.0
NONLIVINGAPARTMENTS_AVG,105.6
NEW_60/30_OBS,102.2
FLOORSMAX_AVG,101.6
FLOORSMIN_AVG,94.8
ENTRANCES_MODE,91.4
NAME_CONTRACT_TYPE_Revolving loans,90.2
ORGANIZATION_TYPE_Business Entity Type 3,80.6
ENTRANCES_MEDI,73.8
FLAG_OWN_REALTY_Y,73.6
CNT_FAM_MEMBERS,72.6
FLAG_PHONE,72.4
ELEVATORS_AVG,69.8
CNT_CHILDREN,66.4
OCCUPATION_TYPE_Drivers,63.8
WEEKDAY_APPR_PROCESS_START_MONDAY,60.0
ORGANIZATION_TYPE_Construction,59.8
FLOORSMIN_MODE,59.6
OCCUPATION_TYPE_Laborers,57.4
ORGANIZATION_TYPE_Transport: type 3,57.2
OCCUPATION_TYPE_Core staff,54.0
NEW_60/30_DEF,54.0
FLOORSMIN_MEDI,54.0
"WALLSMATERIAL_MODE_Stone, brick",53.8
ORGANIZATION_TYPE_Military,52.4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,49.2
DEF_30_CNT_SOCIAL_CIRCLE,48.6
NONLIVINGAPARTMENTS_MEDI,48.4
NAME_HOUSING_TYPE_House / apartment,48.0
WEEKDAY_APPR_PROCESS_START_TUESDAY,47.4
NEW_CNT_PARENT_MEMBERS,46.2
ORGANIZATION_TYPE_Industry: type 9,46.0
REGION_RATING_CLIENT,44.4
NONLIVINGAPARTMENTS_MODE,43.2
REG_CITY_NOT_WORK_CITY,42.6
WEEKDAY_APPR_PROCESS_START_SATURDAY,41.0
AMT_REQ_CREDIT_BUREAU_WEEK,40.2
NAME_TYPE_SUITE_Unaccompanied,39.8
FLOORSMAX_MEDI,39.8
FLOORSMAX_MODE,38.6
LIVE_CITY_NOT_WORK_CITY,38.6
