feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3057.2
EXT_SOURCE_3,2584.4
EXT_SOURCE_1,2192.2
EXT_SOURCE_2,2188.4
DAYS_BIRTH,1686.2
NEW_CREDIT_TO_GOODS_RATIO,1429.6
DAYS_ID_PUBLISH,1267.6
DAYS_EMPLOYED,1236.4
AMT_ANNUITY,1200.6
DAYS_LAST_PHONE_CHANGE,1190.0
DAYS_REGISTRATION,1092.4
NEW_AGE_DAYS_REGISTRATION,948.4
AMT_GOODS_PRICE,877.6
REGION_POPULATION_RELATIVE,842.2
AMT_CREDIT,738.2
OWN_CAR_AGE,690.4
NEW_INC_PER_CHLD,673.2
AMT_INCOME_TOTAL,637.8
AMT_REQ_CREDIT_BUREAU_YEAR,570.6
HOUR_APPR_PROCESS_START,465.8
TOTALAREA_MODE,385.8
CODE_GENDER_M,371.6
NEW_DEF/OBS_30,309.4
LANDAREA_MODE,261.8
BASEMENTAREA_MODE,260.2
LIVINGAREA_MODE,244.0
LANDAREA_AVG,241.0
NONLIVINGAREA_AVG,237.6
APARTMENTS_MODE,234.8
BASEMENTAREA_AVG,230.4
AMT_REQ_CREDIT_BUREAU_QRT,219.8
NONLIVINGAREA_MODE,217.2
YEARS_BEGINEXPLUATATION_MODE,215.6
COMMONAREA_MODE,201.6
APARTMENTS_AVG,199.0
NEW_DEF/OBS_60,198.2
YEARS_BEGINEXPLUATATION_MEDI,195.6
LANDAREA_MEDI,192.6
LIVINGAREA_AVG,192.2
BASEMENTAREA_MEDI,191.6
NAME_EDUCATION_TYPE_Higher education,187.4
YEARS_BEGINEXPLUATATION_AVG,186.2
NEW_NUM_DOCS,185.4
FLAG_WORK_PHONE,183.4
LIVINGAREA_MEDI,182.8
COMMONAREA_AVG,182.4
REGION_RATING_CLIENT_W_CITY,180.6
APARTMENTS_MEDI,179.6
NAME_FAMILY_STATUS_Married,174.8
NONLIVINGAREA_MEDI,169.4
COMMONAREA_MEDI,165.8
OBS_30_CNT_SOCIAL_CIRCLE,164.6
OBS_60_CNT_SOCIAL_CIRCLE,151.8
