feature,importance
EXT_SOURCE_3,1903.4
NEW_CREDIT_TO_ANNUITY_RATIO,1801.6
EXT_SOURCE_1,1637.6
EXT_SOURCE_2,1631.4
DAYS_BIRTH,1224.4
NEW_CREDIT_TO_GOODS_RATIO,1003.4
AMT_ANNUITY,923.6
DAYS_ID_PUBLISH,820.2
DAYS_EMPLOYED,756.8
PREV_CNT_PAYMENT_MEAN,698.4
DAYS_REGISTRATION,667.2
APPROVED_DAYS_DECISION_MAX,616.6
DAYS_LAST_PHONE_CHANGE,613.4
NEW_AGE_DAYS_REGISTRATION,596.6
AMT_GOODS_PRICE,531.6
REGION_POPULATION_RELATIVE,525.6
APPROVED_DAYS_DECISION_MEAN,501.8
APPROVED_AMT_ANNUITY_MEAN,496.4
PREV_DAYS_DECISION_MAX,496.2
AMT_CREDIT,483.2
OWN_CAR_AGE,476.4
PREV_APP_CREDIT_PERC_MEAN,465.2
PREV_DAYS_DECISION_MEAN,462.4
APPROVED_CNT_PAYMENT_MEAN,434.8
PREV_AMT_ANNUITY_MEAN,414.4
APPROVED_APP_CREDIT_PERC_MEAN,404.0
NEW_INC_PER_CHLD,384.8
PREV_HOUR_APPR_PROCESS_START_MEAN,376.2
APPROVED_CNT_PAYMENT_SUM,374.2
AMT_INCOME_TOTAL,360.4
APPROVED_AMT_ANNUITY_MAX,353.8
APPROVED_AMT_CREDIT_MAX,344.2
PREV_NAME_YIELD_GROUP_high_MEAN,337.2
APPROVED_AMT_DOWN_PAYMENT_MAX,332.6
CODE_GENDER_M,320.4
APPROVED_HOUR_APPR_PROCESS_START_MEAN,297.2
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,294.2
PREV_RATE_DOWN_PAYMENT_MEAN,284.8
PREV_AMT_CREDIT_MEAN,279.4
HOUR_APPR_PROCESS_START,264.2
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,263.8
AMT_REQ_CREDIT_BUREAU_YEAR,262.2
PREV_CNT_PAYMENT_SUM,260.2
APPROVED_APP_CREDIT_PERC_MAX,259.6
PREV_AMT_ANNUITY_MAX,259.4
PREV_AMT_DOWN_PAYMENT_MAX,255.0
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,243.2
PREV_AMT_DOWN_PAYMENT_MEAN,242.8
PREV_NAME_YIELD_GROUP_middle_MEAN,239.6
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,236.6
PREV_AMT_APPLICATION_MEAN,234.2
TOTALAREA_MODE,231.2
PREV_APP_CREDIT_PERC_MAX,227.6
PREV_NAME_CLIENT_TYPE_New_MEAN,227.0
NEW_DEF/OBS_30,224.4
APPROVED_RATE_DOWN_PAYMENT_MEAN,222.8
PREV_NAME_YIELD_GROUP_low_normal_MEAN,222.0
PREV_AMT_CREDIT_MAX,218.4
APPROVED_AMT_DOWN_PAYMENT_MEAN,215.6
APPROVED_AMT_CREDIT_MEAN,214.4
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,212.2
APPROVED_AMT_APPLICATION_MAX,210.6
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,208.4
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,208.0
PREV_AMT_GOODS_PRICE_MEAN,203.4
PREV_NAME_YIELD_GROUP_XNA_MEAN,202.2
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,199.4
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,198.2
PREV_CHANNEL_TYPE_Country-wide_MEAN,196.6
APPROVED_AMT_APPLICATION_MEAN,189.6
PREV_RATE_DOWN_PAYMENT_MAX,186.6
APPROVED_RATE_DOWN_PAYMENT_MAX,183.2
PREV_REFUSED_RATIO,181.0
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,177.0
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,176.4
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,172.6
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,172.4
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,168.6
PREV_NAME_YIELD_GROUP_low_action_MEAN,165.6
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,162.0
PREV_NAME_TYPE_SUITE_Family_MEAN,161.2
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,158.4
AMT_REQ_CREDIT_BUREAU_QRT,156.4
LANDAREA_MODE,155.2
APPROVED_HOUR_APPR_PROCESS_START_MAX,153.8
APPROVED_AMT_GOODS_PRICE_MEAN,153.4
PREV_HOUR_APPR_PROCESS_START_MAX,148.0
PREV_CODE_REJECT_REASON_XAP_MEAN,147.4
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,147.2
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,147.0
PREV_NAME_PORTFOLIO_Cards_MEAN,145.2
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,142.6
NAME_FAMILY_STATUS_Married,142.4
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,141.6
PREV_AMT_APPLICATION_MAX,139.6
YEARS_BEGINEXPLUATATION_MODE,138.2
PREV_CHANNEL_TYPE_Stone_MEAN,138.0
FLAG_WORK_PHONE,137.2
APARTMENTS_MODE,136.2
NAME_EDUCATION_TYPE_Higher education,135.6
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,135.4
LANDAREA_AVG,135.0
BASEMENTAREA_MODE,133.8
APPROVED_AMT_GOODS_PRICE_MAX,133.0
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,129.8
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,129.2
YEARS_BEGINEXPLUATATION_MEDI,127.4
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,124.6
NONLIVINGAREA_AVG,124.6
PREV_CODE_REJECT_REASON_HC_MEAN,124.2
PREV_NAME_PORTFOLIO_Cash_MEAN,124.0
LIVINGAREA_MODE,123.8
FLAG_DOCUMENT_3,122.8
REGION_RATING_CLIENT_W_CITY,120.2
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,119.4
NONLIVINGAREA_MODE,118.4
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,118.2
BASEMENTAREA_AVG,117.2
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,116.6
NEW_DEF/OBS_60,116.6
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,115.8
APARTMENTS_AVG,115.4
YEARS_BEGINEXPLUATATION_AVG,115.4
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,112.0
LANDAREA_MEDI,111.4
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,108.4
LIVINGAREA_AVG,107.0
PREV_NAME_PORTFOLIO_XNA_MEAN,107.0
APARTMENTS_MEDI,101.4
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,99.6
COMMONAREA_MODE,99.4
PREV_REFUSED_CNT,98.8
LIVINGAREA_MEDI,98.4
OBS_60_CNT_SOCIAL_CIRCLE,97.4
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,96.6
PREV_NAME_PORTFOLIO_POS_MEAN,94.4
COMMONAREA_MEDI,94.2
OBS_30_CNT_SOCIAL_CIRCLE,94.2
NAME_INCOME_TYPE_Working,92.2
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,90.4
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,89.6
BASEMENTAREA_MEDI,88.6
PREV_PRODUCT_COMBINATION_Cash_MEAN,88.4
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,88.4
PREV_CHANNEL_TYPE_Contact center_MEAN,87.6
PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,85.6
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,85.6
NONLIVINGAREA_MEDI,84.0
REG_CITY_NOT_LIVE_CITY,84.0
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,83.2
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,80.0
COMMONAREA_AVG,79.8
PREV_AMT_GOODS_PRICE_MAX,78.8
LIVINGAPARTMENTS_AVG,77.6
PREV_CNT,77.2
YEARS_BUILD_MODE,76.6
ORGANIZATION_TYPE_Self-employed,76.0
NAME_EDUCATION_TYPE_Secondary / secondary special,75.8
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,74.8
PREV_CHANNEL_TYPE_Regional / Local_MEAN,74.6
LIVINGAPARTMENTS_MODE,73.8
"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",72.8
PREV_PRODUCT_COMBINATION_Card Street_MEAN,71.4
PREV_CODE_REJECT_REASON_LIMIT_MEAN,69.6
AMT_REQ_CREDIT_BUREAU_MON,68.0
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,68.0
PREV_CODE_REJECT_REASON_SCO_MEAN,67.2
ENTRANCES_AVG,65.2
PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,64.0
YEARS_BUILD_AVG,63.2
PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,60.8
LIVINGAPARTMENTS_MEDI,60.4
ORGANIZATION_TYPE_Business Entity Type 3,59.2
NEW_60/30_OBS,58.8
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,56.6
NONLIVINGAPARTMENTS_AVG,56.0
OCCUPATION_TYPE_Drivers,52.2
ORGANIZATION_TYPE_Construction,52.2
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,52.0
FLOORSMAX_AVG,51.2
FLOORSMIN_AVG,50.8
YEARS_BUILD_MEDI,48.8
OCCUPATION_TYPE_Laborers,48.0
PREV_CODE_REJECT_REASON_SCOFR_MEAN,46.2
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,43.4
PREV_NAME_TYPE_SUITE_Children_MEAN,43.0
ORGANIZATION_TYPE_Military,43.0
ORGANIZATION_TYPE_Transport: type 3,42.2
ENTRANCES_MEDI,40.0
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,39.0
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,39.0
DEF_30_CNT_SOCIAL_CIRCLE,38.6
ENTRANCES_MODE,37.6
"WALLSMATERIAL_MODE_Stone, brick",37.2
OCCUPATION_TYPE_Core staff,37.2
FLAG_PHONE,36.8
WEEKDAY_APPR_PROCESS_START_MONDAY,36.4
ORGANIZATION_TYPE_Industry: type 9,36.2
FLAG_DOCUMENT_16,34.6
CNT_FAM_MEMBERS,34.4
FLAG_DOCUMENT_18,33.8
CNT_CHILDREN,33.8
ORGANIZATION_TYPE_School,33.0
ELEVATORS_AVG,33.0
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,32.0
