feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3377.4
EXT_SOURCE_3,2886.2
EXT_SOURCE_2,2416.6
EXT_SOURCE_1,2352.8
DAYS_BIRTH,1919.0
NEW_CREDIT_TO_GOODS_RATIO,1570.0
DAYS_ID_PUBLISH,1450.8
DAYS_LAST_PHONE_CHANGE,1416.2
DAYS_EMPLOYED,1395.6
AMT_ANNUITY,1364.6
DAYS_REGISTRATION,1290.0
NEW_AGE_DAYS_REGISTRATION,1156.4
REGION_POPULATION_RELATIVE,1013.8
AMT_GOODS_PRICE,1011.0
AMT_CREDIT,839.4
NEW_INC_PER_CHLD,817.0
OWN_CAR_AGE,748.2
AMT_INCOME_TOTAL,738.0
AMT_REQ_CREDIT_BUREAU_YEAR,670.4
BASEMENTAREA_AVG,597.0
HOUR_APPR_PROCESS_START,548.4
TOTALAREA_MODE,532.2
CODE_GENDER_M,403.6
LANDAREA_AVG,395.2
LANDAREA_MEDI,364.4
YEARS_BEGINEXPLUATATION_MEDI,350.2
NONLIVINGAREA_AVG,338.6
NEW_DEF/OBS_30,337.0
APARTMENTS_AVG,312.8
YEARS_BEGINEXPLUATATION_AVG,304.2
APARTMENTS_MEDI,301.2
COMMONAREA_MEDI,295.6
NONLIVINGAREA_MEDI,294.0
LIVINGAREA_AVG,289.6
LIVINGAREA_MEDI,287.0
COMMONAREA_AVG,281.6
AMT_REQ_CREDIT_BUREAU_QRT,243.6
LIVINGAPARTMENTS_AVG,212.4
NEW_DEF/OBS_60,210.8
LIVINGAPARTMENTS_MEDI,203.6
NAME_EDUCATION_TYPE_Higher education,195.8
YEARS_BUILD_AVG,195.2
OBS_30_CNT_SOCIAL_CIRCLE,194.0
ENTRANCES_AVG,193.0
NAME_FAMILY_STATUS_Married,191.4
FLAG_WORK_PHONE,187.2
REGION_RATING_CLIENT_W_CITY,183.4
OBS_60_CNT_SOCIAL_CIRCLE,171.8
NEW_NUM_DOCS,163.6
YEARS_BUILD_MEDI,161.0
FLAG_DOCUMENT_3,150.0
FLOORSMIN_AVG,144.2
NAME_INCOME_TYPE_Working,138.0
AMT_REQ_CREDIT_BUREAU_MON,136.6
FLOORSMAX_AVG,134.6
NONLIVINGAPARTMENTS_AVG,134.4
NAME_EDUCATION_TYPE_Secondary / secondary special,123.2
REG_CITY_NOT_LIVE_CITY,115.6
ORGANIZATION_TYPE_Self-employed,113.0
NEW_60/30_OBS,106.2
ENTRANCES_MEDI,104.2
ELEVATORS_AVG,93.8
NAME_CONTRACT_TYPE_Revolving loans,91.4
ORGANIZATION_TYPE_Business Entity Type 3,88.6
CNT_FAM_MEMBERS,87.0
FLAG_PHONE,82.6
FLOORSMIN_MEDI,80.6
FLAG_OWN_REALTY_Y,77.0
CNT_CHILDREN,76.8
NONLIVINGAPARTMENTS_MEDI,75.0
OCCUPATION_TYPE_Drivers,67.0
OCCUPATION_TYPE_Laborers,65.4
WEEKDAY_APPR_PROCESS_START_MONDAY,64.4
FLOORSMAX_MEDI,64.0
ORGANIZATION_TYPE_Construction,61.6
ORGANIZATION_TYPE_Transport: type 3,58.0
NEW_60/30_DEF,57.2
OCCUPATION_TYPE_Core staff,54.6
ORGANIZATION_TYPE_Military,52.6
"WALLSMATERIAL_MODE_Stone, brick",52.4
NAME_HOUSING_TYPE_House / apartment,51.4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,51.0
ELEVATORS_MEDI,49.8
DEF_30_CNT_SOCIAL_CIRCLE,49.4
REGION_RATING_CLIENT,49.2
NEW_CNT_PARENT_MEMBERS,48.8
ORGANIZATION_TYPE_Industry: type 9,47.4
WEEKDAY_APPR_PROCESS_START_TUESDAY,47.0
LIVE_CITY_NOT_WORK_CITY,46.6
REG_CITY_NOT_WORK_CITY,46.4
NAME_TYPE_SUITE_Unaccompanied,44.8
WEEKDAY_APPR_PROCESS_START_SATURDAY,42.0
AMT_REQ_CREDIT_BUREAU_WEEK,41.6
NAME_FAMILY_STATUS_Single / not married,39.6
ORGANIZATION_TYPE_School,37.6
NAME_HOUSING_TYPE_Office apartment,35.8
OCCUPATION_TYPE_High skill tech staff,35.6
DEF_60_CNT_SOCIAL_CIRCLE,35.0
WALLSMATERIAL_MODE_Panel,34.2
WEEKDAY_APPR_PROCESS_START_SUNDAY,32.8
OCCUPATION_TYPE_Sales staff,32.8
NAME_HOUSING_TYPE_Municipal apartment,31.2
AMT_REQ_CREDIT_BUREAU_DAY,30.2
ORGANIZATION_TYPE_Security Ministries,29.6
NAME_EDUCATION_TYPE_Lower secondary,28.8
NAME_INCOME_TYPE_Commercial associate,28.8
ORGANIZATION_TYPE_Bank,28.4
WEEKDAY_APPR_PROCESS_START_THURSDAY,28.0
NAME_INCOME_TYPE_State servant,28.0
ORGANIZATION_TYPE_Police,26.4
"NAME_TYPE_SUITE_Spouse, partner",23.8
FLAG_DOCUMENT_8,22.8
NAME_FAMILY_STATUS_Separated,20.4
FLAG_EMAIL,20.4
OCCUPATION_TYPE_Private service staff,20.2
ORGANIZATION_TYPE_Kindergarten,19.8
REG_REGION_NOT_WORK_REGION,19.6
FONDKAPREMONT_MODE_reg oper spec account,19.4
NAME_FAMILY_STATUS_Widow,19.2
NAME_EDUCATION_TYPE_Incomplete higher,18.8
OCCUPATION_TYPE_Medicine staff,18.8
NAME_HOUSING_TYPE_With parents,18.6
WALLSMATERIAL_MODE_Others,17.8
NAME_TYPE_SUITE_Family,17.0
ORGANIZATION_TYPE_Hotel,16.2
ORGANIZATION_TYPE_Medicine,15.8
FONDKAPREMONT_MODE_org spec account,15.6
OCCUPATION_TYPE_Low-skill Laborers,15.4
ORGANIZATION_TYPE_Trade: type 3,14.8
ORGANIZATION_TYPE_Government,14.4
FLAG_OWN_CAR_Y,14.2
FONDKAPREMONT_MODE_reg oper account,13.2
LIVE_REGION_NOT_WORK_REGION,13.2
ORGANIZATION_TYPE_Trade: type 7,12.8
FLAG_DOCUMENT_5,12.8
OCCUPATION_TYPE_Security staff,12.6
REG_REGION_NOT_LIVE_REGION,12.4
OCCUPATION_TYPE_Managers,12.2
NAME_HOUSING_TYPE_Rented apartment,12.2
NAME_TYPE_SUITE_Other_B,12.2
FLAG_DOCUMENT_6,11.6
ORGANIZATION_TYPE_Trade: type 2,11.0
OCCUPATION_TYPE_Cleaning staff,10.4
NAME_INCOME_TYPE_Pensioner,10.4
AMT_REQ_CREDIT_BUREAU_HOUR,9.6
ORGANIZATION_TYPE_Business Entity Type 1,9.6
HOUSETYPE_MODE_specific housing,9.4
ORGANIZATION_TYPE_Industry: type 3,8.8
FLAG_DOCUMENT_11,8.6
ORGANIZATION_TYPE_Other,8.2
ORGANIZATION_TYPE_University,8.0
ORGANIZATION_TYPE_Transport: type 4,7.2
OCCUPATION_TYPE_Secretaries,7.2
OCCUPATION_TYPE_Cooking staff,7.2
ORGANIZATION_TYPE_Restaurant,6.2
ORGANIZATION_TYPE_Business Entity Type 2,5.8
OCCUPATION_TYPE_Waiters/barmen staff,5.2
ORGANIZATION_TYPE_Postal,5.0
WALLSMATERIAL_MODE_Mixed,4.0
ORGANIZATION_TYPE_Services,4.0
ORGANIZATION_TYPE_Industry: type 1,3.8
NAME_TYPE_SUITE_Other_A,3.6
FLAG_DOCUMENT_18,3.4
EMERGENCYSTATE_MODE_Yes,2.6
ORGANIZATION_TYPE_Housing,2.6
WALLSMATERIAL_MODE_Monolithic,2.2
ORGANIZATION_TYPE_Industry: type 4,2.0
ORGANIZATION_TYPE_Electricity,1.8
ORGANIZATION_TYPE_Security,1.8
ORGANIZATION_TYPE_Industry: type 7,1.6
FLAG_EMP_PHONE,1.4
FLAG_DOCUMENT_9,1.2
FLAG_DOCUMENT_16,1.0
WALLSMATERIAL_MODE_Wooden,0.8
HOUSETYPE_MODE_terraced house,0.8
ORGANIZATION_TYPE_Agriculture,0.6
ORGANIZATION_TYPE_Transport: type 2,0.2
FLAG_DOCUMENT_17,0.0
NAME_FAMILY_STATUS_Unknown,0.0
FLAG_DOCUMENT_15,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
CODE_GENDER_XNA,0.0
ORGANIZATION_TYPE_XNA,0.0
OCCUPATION_TYPE_IT staff,0.0
OCCUPATION_TYPE_HR staff,0.0
FLAG_DOCUMENT_7,0.0
ORGANIZATION_TYPE_Culture,0.0
ORGANIZATION_TYPE_Emergency,0.0
FLAG_DOCUMENT_19,0.0
FLAG_DOCUMENT_2,0.0
FLAG_DOCUMENT_20,0.0
FLAG_DOCUMENT_21,0.0
ORGANIZATION_TYPE_Cleaning,0.0
FLAG_DOCUMENT_4,0.0
FLAG_MOBIL,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
FLAG_CONT_MOBILE,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
FLAG_DOCUMENT_10,0.0
ORGANIZATION_TYPE_Insurance,0.0
ORGANIZATION_TYPE_Legal Services,0.0
FLAG_DOCUMENT_12,0.0
FLAG_DOCUMENT_13,0.0
ORGANIZATION_TYPE_Mobile,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
FLAG_DOCUMENT_14,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Religion,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
ORGANIZATION_TYPE_Industry: type 11,0.0
NAME_TYPE_SUITE_Group of people,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
NAME_INCOME_TYPE_Unemployed,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
NAME_INCOME_TYPE_Student,0.0
OCCUPATION_TYPE_Realty agents,0.0
