feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3275.2
EXT_SOURCE_3,2762.6
EXT_SOURCE_2,2403.6
EXT_SOURCE_1,2314.8
DAYS_BIRTH,1847.0
NEW_CREDIT_TO_GOODS_RATIO,1535.6
DAYS_ID_PUBLISH,1404.0
DAYS_EMPLOYED,1366.4
DAYS_LAST_PHONE_CHANGE,1327.6
AMT_ANNUITY,1324.6
DAYS_REGISTRATION,1228.4
NEW_AGE_DAYS_REGISTRATION,1093.0
AMT_GOODS_PRICE,945.4
REGION_POPULATION_RELATIVE,932.0
AMT_INCOME_TOTAL,876.6
AMT_CREDIT,804.6
OWN_CAR_AGE,743.0
AMT_REQ_CREDIT_BUREAU_YEAR,642.8
HOUR_APPR_PROCESS_START,520.8
TOTALAREA_MODE,455.0
CODE_GENDER_M,397.8
LANDAREA_MODE,310.6
BASEMENTAREA_MODE,307.8
LIVINGAREA_MODE,284.0
NONLIVINGAREA_AVG,282.6
LANDAREA_AVG,280.6
APARTMENTS_MODE,280.0
BASEMENTAREA_AVG,272.8
OBS_30_CNT_SOCIAL_CIRCLE,251.8
YEARS_BEGINEXPLUATATION_MODE,251.2
NONLIVINGAREA_MODE,243.6
OBS_60_CNT_SOCIAL_CIRCLE,241.2
COMMONAREA_MODE,238.0
AMT_REQ_CREDIT_BUREAU_QRT,237.0
YEARS_BEGINEXPLUATATION_MEDI,227.2
LANDAREA_MEDI,225.6
YEARS_BEGINEXPLUATATION_AVG,223.2
APARTMENTS_AVG,216.8
BASEMENTAREA_MEDI,215.4
LIVINGAREA_AVG,212.6
APARTMENTS_MEDI,209.6
LIVINGAREA_MEDI,199.0
NAME_EDUCATION_TYPE_Higher education,197.8
COMMONAREA_AVG,196.2
NAME_FAMILY_STATUS_Married,195.2
NONLIVINGAREA_MEDI,194.6
FLAG_WORK_PHONE,191.6
REGION_RATING_CLIENT_W_CITY,191.0
FLAG_DOCUMENT_3,185.0
COMMONAREA_MEDI,182.2
LIVINGAPARTMENTS_MODE,168.6
DEF_30_CNT_SOCIAL_CIRCLE,165.8
YEARS_BUILD_MODE,163.6
LIVINGAPARTMENTS_AVG,162.6
YEARS_BUILD_AVG,142.6
ENTRANCES_AVG,141.4
AMT_REQ_CREDIT_BUREAU_MON,134.6
NAME_INCOME_TYPE_Working,131.4
NAME_EDUCATION_TYPE_Secondary / secondary special,129.2
LIVINGAPARTMENTS_MEDI,127.2
CNT_FAM_MEMBERS,116.4
NONLIVINGAPARTMENTS_AVG,116.0
DEF_60_CNT_SOCIAL_CIRCLE,114.8
REG_CITY_NOT_LIVE_CITY,114.6
YEARS_BUILD_MEDI,108.6
FLOORSMIN_AVG,106.2
ORGANIZATION_TYPE_Self-employed,104.0
FLOORSMAX_AVG,103.4
CNT_CHILDREN,96.4
ORGANIZATION_TYPE_Business Entity Type 3,89.8
ENTRANCES_MODE,85.6
ENTRANCES_MEDI,79.0
FLAG_PHONE,72.0
ELEVATORS_AVG,68.8
FLAG_OWN_REALTY_Y,68.4
OCCUPATION_TYPE_Drivers,67.6
OCCUPATION_TYPE_Laborers,65.4
FLOORSMIN_MODE,64.0
WEEKDAY_APPR_PROCESS_START_MONDAY,60.2
ORGANIZATION_TYPE_Construction,60.0
OCCUPATION_TYPE_Core staff,56.8
ORGANIZATION_TYPE_Transport: type 3,55.6
"WALLSMATERIAL_MODE_Stone, brick",55.4
NAME_FAMILY_STATUS_Single / not married,54.0
NAME_HOUSING_TYPE_House / apartment,52.2
ORGANIZATION_TYPE_Military,51.4
REGION_RATING_CLIENT,49.2
ORGANIZATION_TYPE_Industry: type 9,49.2
FLOORSMIN_MEDI,49.0
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,48.8
WEEKDAY_APPR_PROCESS_START_TUESDAY,47.6
NONLIVINGAPARTMENTS_MEDI,47.4
NAME_TYPE_SUITE_Unaccompanied,45.8
AMT_REQ_CREDIT_BUREAU_WEEK,44.0
NONLIVINGAPARTMENTS_MODE,42.6
FLAG_DOCUMENT_16,42.0
WEEKDAY_APPR_PROCESS_START_SATURDAY,41.2
LIVE_CITY_NOT_WORK_CITY,40.6
REG_CITY_NOT_WORK_CITY,39.2
FLAG_DOCUMENT_18,37.8
NAME_HOUSING_TYPE_Office apartment,37.2
ORGANIZATION_TYPE_School,37.2
FLOORSMAX_MEDI,37.0
ELEVATORS_MODE,36.2
FLOORSMAX_MODE,35.8
WEEKDAY_APPR_PROCESS_START_SUNDAY,35.2
OCCUPATION_TYPE_High skill tech staff,33.6
NAME_INCOME_TYPE_State servant,31.2
OCCUPATION_TYPE_Sales staff,31.2
WALLSMATERIAL_MODE_Panel,31.2
ELEVATORS_MEDI,31.0
ORGANIZATION_TYPE_Security Ministries,30.0
ORGANIZATION_TYPE_Bank,29.2
AMT_REQ_CREDIT_BUREAU_DAY,29.2
NAME_HOUSING_TYPE_Municipal apartment,28.8
NAME_EDUCATION_TYPE_Lower secondary,27.4
ORGANIZATION_TYPE_Police,26.2
WEEKDAY_APPR_PROCESS_START_THURSDAY,24.4
NAME_INCOME_TYPE_Commercial associate,24.0
NAME_FAMILY_STATUS_Separated,22.6
"NAME_TYPE_SUITE_Spouse, partner",22.4
FLAG_DOCUMENT_5,22.0
FLAG_EMAIL,19.4
FONDKAPREMONT_MODE_reg oper spec account,19.2
ORGANIZATION_TYPE_Kindergarten,19.2
NAME_HOUSING_TYPE_With parents,19.2
FLAG_DOCUMENT_6,19.0
