feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3212.2
EXT_SOURCE_3,2785.4
EXT_SOURCE_2,2294.0
EXT_SOURCE_1,2272.4
DAYS_BIRTH,1822.8
NEW_CREDIT_TO_GOODS_RATIO,1483.8
DAYS_ID_PUBLISH,1370.6
DAYS_EMPLOYED,1360.0
DAYS_LAST_PHONE_CHANGE,1319.6
AMT_ANNUITY,1283.0
DAYS_REGISTRATION,1168.0
NEW_AGE_DAYS_REGISTRATION,1081.8
REGION_POPULATION_RELATIVE,937.2
AMT_GOODS_PRICE,934.0
AMT_CREDIT,782.2
NEW_INC_PER_CHLD,771.8
OWN_CAR_AGE,727.0
AMT_INCOME_TOTAL,692.0
AMT_REQ_CREDIT_BUREAU_YEAR,630.2
HOUR_APPR_PROCESS_START,538.6
TOTALAREA_MODE,470.4
CODE_GENDER_M,396.8
LANDAREA_MEDI,347.4
LANDAREA_AVG,346.4
NEW_DEF/OBS_30,327.8
YEARS_BEGINEXPLUATATION_MEDI,317.8
NONLIVINGAREA_AVG,310.4
BASEMENTAREA_MODE,290.0
YEARS_BEGINEXPLUATATION_AVG,285.0
APARTMENTS_MEDI,278.8
APARTMENTS_AVG,274.4
NONLIVINGAREA_MEDI,267.2
COMMONAREA_MEDI,265.0
LIVINGAREA_AVG,260.2
LIVINGAREA_MEDI,254.8
BASEMENTAREA_AVG,249.2
COMMONAREA_AVG,238.4
AMT_REQ_CREDIT_BUREAU_QRT,230.4
BASEMENTAREA_MEDI,222.8
LIVINGAPARTMENTS_AVG,207.4
NEW_DEF/OBS_60,197.4
NAME_EDUCATION_TYPE_Higher education,192.2
LIVINGAPARTMENTS_MEDI,186.6
NAME_FAMILY_STATUS_Married,184.8
REGION_RATING_CLIENT_W_CITY,184.4
FLAG_WORK_PHONE,183.0
ENTRANCES_AVG,176.4
YEARS_BUILD_AVG,174.2
OBS_30_CNT_SOCIAL_CIRCLE,173.4
YEARS_BUILD_MEDI,162.2
OBS_60_CNT_SOCIAL_CIRCLE,160.4
NEW_NUM_DOCS,159.8
FLAG_DOCUMENT_3,148.4
NAME_INCOME_TYPE_Working,137.6
FLOORSMIN_AVG,135.2
NAME_EDUCATION_TYPE_Secondary / secondary special,127.0
NONLIVINGAPARTMENTS_AVG,126.4
FLOORSMAX_AVG,125.0
AMT_REQ_CREDIT_BUREAU_MON,122.4
REG_CITY_NOT_LIVE_CITY,117.8
ORGANIZATION_TYPE_Self-employed,108.2
ENTRANCES_MEDI,107.8
NEW_60/30_OBS,102.0
ORGANIZATION_TYPE_Business Entity Type 3,88.0
NAME_CONTRACT_TYPE_Revolving loans,87.8
ELEVATORS_AVG,84.6
CNT_FAM_MEMBERS,84.0
FLAG_OWN_REALTY_Y,75.6
FLOORSMIN_MEDI,75.2
FLAG_PHONE,73.8
CNT_CHILDREN,68.2
OCCUPATION_TYPE_Drivers,67.6
NONLIVINGAPARTMENTS_MEDI,65.2
WEEKDAY_APPR_PROCESS_START_MONDAY,62.8
ORGANIZATION_TYPE_Construction,59.8
OCCUPATION_TYPE_Laborers,58.4
OCCUPATION_TYPE_Core staff,56.8
ORGANIZATION_TYPE_Transport: type 3,56.2
NEW_60/30_DEF,52.8
ORGANIZATION_TYPE_Military,52.8
"WALLSMATERIAL_MODE_Stone, brick",52.6
WEEKDAY_APPR_PROCESS_START_TUESDAY,51.0
REGION_RATING_CLIENT,49.0
NAME_HOUSING_TYPE_House / apartment,48.6
DEF_30_CNT_SOCIAL_CIRCLE,47.4
NEW_CNT_PARENT_MEMBERS,46.8
ORGANIZATION_TYPE_Industry: type 9,46.4
FLOORSMAX_MEDI,45.4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,44.4
AMT_REQ_CREDIT_BUREAU_WEEK,43.0
REG_CITY_NOT_WORK_CITY,42.4
NAME_TYPE_SUITE_Unaccompanied,41.6
ELEVATORS_MEDI,40.4
LIVE_CITY_NOT_WORK_CITY,40.2
ORGANIZATION_TYPE_School,38.2
WEEKDAY_APPR_PROCESS_START_SATURDAY,37.2
NAME_FAMILY_STATUS_Single / not married,36.6
NAME_HOUSING_TYPE_Office apartment,35.4
WEEKDAY_APPR_PROCESS_START_SUNDAY,34.6
OCCUPATION_TYPE_High skill tech staff,34.4
DEF_60_CNT_SOCIAL_CIRCLE,34.2
WALLSMATERIAL_MODE_Panel,32.4
ORGANIZATION_TYPE_Security Ministries,29.6
NAME_HOUSING_TYPE_Municipal apartment,29.0
OCCUPATION_TYPE_Sales staff,29.0
ORGANIZATION_TYPE_Bank,28.2
NAME_INCOME_TYPE_State servant,28.0
WEEKDAY_APPR_PROCESS_START_THURSDAY,27.2
AMT_REQ_CREDIT_BUREAU_DAY,27.2
NAME_EDUCATION_TYPE_Lower secondary,26.2
ORGANIZATION_TYPE_Police,25.4
NAME_INCOME_TYPE_Commercial associate,25.2
"NAME_TYPE_SUITE_Spouse, partner",22.8
FLAG_DOCUMENT_8,22.0
FONDKAPREMONT_MODE_reg oper spec account,20.8
ORGANIZATION_TYPE_Kindergarten,19.2
OCCUPATION_TYPE_Private service staff,18.4
NAME_TYPE_SUITE_Family,18.2
FLAG_EMAIL,18.2
NAME_FAMILY_STATUS_Widow,18.2
REG_REGION_NOT_WORK_REGION,17.4
NAME_HOUSING_TYPE_With parents,17.4
OCCUPATION_TYPE_Medicine staff,17.4
WALLSMATERIAL_MODE_Others,17.2
NAME_FAMILY_STATUS_Separated,16.4
NAME_EDUCATION_TYPE_Incomplete higher,16.0
ORGANIZATION_TYPE_Medicine,15.8
ORGANIZATION_TYPE_Hotel,15.6
FONDKAPREMONT_MODE_org spec account,14.4
FLAG_OWN_CAR_Y,14.0
OCCUPATION_TYPE_Low-skill Laborers,13.8
FLAG_DOCUMENT_5,13.4
ORGANIZATION_TYPE_Trade: type 3,13.0
ORGANIZATION_TYPE_Government,13.0
OCCUPATION_TYPE_Managers,12.8
OCCUPATION_TYPE_Security staff,12.6
LIVE_REGION_NOT_WORK_REGION,12.2
NAME_TYPE_SUITE_Other_B,11.8
ORGANIZATION_TYPE_Trade: type 7,11.4
REG_REGION_NOT_LIVE_REGION,11.4
FONDKAPREMONT_MODE_reg oper account,11.4
FLAG_DOCUMENT_6,10.8
OCCUPATION_TYPE_Cleaning staff,10.6
NAME_HOUSING_TYPE_Rented apartment,10.2
ORGANIZATION_TYPE_Business Entity Type 1,9.8
HOUSETYPE_MODE_specific housing,9.4
AMT_REQ_CREDIT_BUREAU_HOUR,9.2
ORGANIZATION_TYPE_Trade: type 2,9.0
ORGANIZATION_TYPE_Industry: type 3,8.6
ORGANIZATION_TYPE_Transport: type 4,8.4
FLAG_DOCUMENT_11,8.2
NAME_INCOME_TYPE_Pensioner,8.0
OCCUPATION_TYPE_Secretaries,7.6
ORGANIZATION_TYPE_University,6.6
ORGANIZATION_TYPE_Other,6.6
OCCUPATION_TYPE_Cooking staff,6.2
ORGANIZATION_TYPE_Postal,5.8
ORGANIZATION_TYPE_Business Entity Type 2,5.4
ORGANIZATION_TYPE_Restaurant,5.2
OCCUPATION_TYPE_Waiters/barmen staff,4.6
NAME_TYPE_SUITE_Other_A,4.0
ORGANIZATION_TYPE_Industry: type 1,3.6
EMERGENCYSTATE_MODE_Yes,3.4
WALLSMATERIAL_MODE_Mixed,3.4
FLAG_DOCUMENT_18,3.0
ORGANIZATION_TYPE_Security,2.6
ORGANIZATION_TYPE_Services,2.4
ORGANIZATION_TYPE_Housing,2.2
FLAG_EMP_PHONE,2.2
ORGANIZATION_TYPE_Electricity,2.0
WALLSMATERIAL_MODE_Monolithic,2.0
ORGANIZATION_TYPE_Industry: type 4,1.6
ORGANIZATION_TYPE_Industry: type 7,1.4
FLAG_DOCUMENT_9,1.2
FLAG_DOCUMENT_16,1.2
WALLSMATERIAL_MODE_Wooden,1.0
HOUSETYPE_MODE_terraced house,0.8
ORGANIZATION_TYPE_Agriculture,0.6
ORGANIZATION_TYPE_Transport: type 2,0.4
ORGANIZATION_TYPE_Industry: type 11,0.2
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
CODE_GENDER_XNA,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
ORGANIZATION_TYPE_XNA,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
FLAG_CONT_MOBILE,0.0
ORGANIZATION_TYPE_Telecom,0.0
NAME_TYPE_SUITE_Group of people,0.0
NAME_INCOME_TYPE_Student,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
NAME_FAMILY_STATUS_Unknown,0.0
FLAG_MOBIL,0.0
FLAG_DOCUMENT_7,0.0
FLAG_DOCUMENT_4,0.0
FLAG_DOCUMENT_21,0.0
FLAG_DOCUMENT_20,0.0
FLAG_DOCUMENT_2,0.0
FLAG_DOCUMENT_19,0.0
FLAG_DOCUMENT_17,0.0
FLAG_DOCUMENT_15,0.0
FLAG_DOCUMENT_14,0.0
FLAG_DOCUMENT_13,0.0
FLAG_DOCUMENT_12,0.0
NAME_INCOME_TYPE_Unemployed,0.0
FLAG_DOCUMENT_10,0.0
ORGANIZATION_TYPE_Religion,0.0
OCCUPATION_TYPE_IT staff,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Mobile,0.0
ORGANIZATION_TYPE_Legal Services,0.0
ORGANIZATION_TYPE_Insurance,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
ORGANIZATION_TYPE_Emergency,0.0
ORGANIZATION_TYPE_Culture,0.0
ORGANIZATION_TYPE_Cleaning,0.0
OCCUPATION_TYPE_Realty agents,0.0
OCCUPATION_TYPE_HR staff,0.0
