feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3371.0
EXT_SOURCE_3,2955.8
EXT_SOURCE_2,2464.2
EXT_SOURCE_1,2372.6
DAYS_BIRTH,1924.2
NEW_CREDIT_TO_GOODS_RATIO,1567.8
DAYS_ID_PUBLISH,1472.8
DAYS_LAST_PHONE_CHANGE,1447.8
DAYS_EMPLOYED,1417.8
AMT_ANNUITY,1401.0
DAYS_REGISTRATION,1330.2
NEW_AGE_DAYS_REGISTRATION,1162.2
REGION_POPULATION_RELATIVE,1023.6
AMT_GOODS_PRICE,1015.6
AMT_CREDIT,857.0
NEW_INC_PER_CHLD,843.2
OWN_CAR_AGE,778.4
AMT_INCOME_TOTAL,747.8
AMT_REQ_CREDIT_BUREAU_YEAR,683.8
YEARS_BEGINEXPLUATATION_AVG,578.0
HOUR_APPR_PROCESS_START,578.0
BASEMENTAREA_AVG,577.0
TOTALAREA_MODE,527.6
CODE_GENDER_M,399.2
LANDAREA_AVG,394.6
LANDAREA_MEDI,380.4
YEARS_BUILD_AVG,357.8
NONLIVINGAREA_AVG,346.2
NEW_DEF/OBS_30,339.4
COMMONAREA_MEDI,312.6
APARTMENTS_AVG,304.8
APARTMENTS_MEDI,304.6
LIVINGAREA_MEDI,294.0
NONLIVINGAREA_MEDI,293.4
LIVINGAREA_AVG,293.0
COMMONAREA_AVG,279.6
AMT_REQ_CREDIT_BUREAU_QRT,242.2
LIVINGAPARTMENTS_AVG,226.4
LIVINGAPARTMENTS_MEDI,206.8
OBS_30_CNT_SOCIAL_CIRCLE,206.6
NEW_DEF/OBS_60,204.2
ENTRANCES_AVG,195.2
NAME_EDUCATION_TYPE_Higher education,195.2
NAME_FAMILY_STATUS_Married,194.2
FLAG_WORK_PHONE,192.6
REGION_RATING_CLIENT_W_CITY,184.2
OBS_60_CNT_SOCIAL_CIRCLE,170.0
NEW_NUM_DOCS,159.4
FLAG_DOCUMENT_3,157.6
FLOORSMIN_AVG,150.8
AMT_REQ_CREDIT_BUREAU_MON,144.2
NONLIVINGAPARTMENTS_AVG,141.4
NAME_INCOME_TYPE_Working,140.2
FLOORSMAX_AVG,128.2
NAME_EDUCATION_TYPE_Secondary / secondary special,124.2
REG_CITY_NOT_LIVE_CITY,124.0
NEW_60/30_OBS,118.2
ENTRANCES_MEDI,114.0
ORGANIZATION_TYPE_Self-employed,111.4
NAME_CONTRACT_TYPE_Revolving loans,92.4
ELEVATORS_AVG,92.2
CNT_FAM_MEMBERS,90.2
ORGANIZATION_TYPE_Business Entity Type 3,90.2
FLOORSMIN_MEDI,81.6
FLAG_OWN_REALTY_Y,80.4
NONLIVINGAPARTMENTS_MEDI,75.2
CNT_CHILDREN,74.0
FLAG_PHONE,71.0
OCCUPATION_TYPE_Drivers,69.8
WEEKDAY_APPR_PROCESS_START_MONDAY,63.2
OCCUPATION_TYPE_Laborers,62.6
ORGANIZATION_TYPE_Construction,61.4
OCCUPATION_TYPE_Core staff,60.2
