feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,3145.4
EXT_SOURCE_3,2685.8
EXT_SOURCE_2,2237.6
EXT_SOURCE_1,2211.6
DAYS_BIRTH,1745.8
NEW_CREDIT_TO_GOODS_RATIO,1472.4
DAYS_ID_PUBLISH,1313.6
DAYS_EMPLOYED,1260.0
AMT_ANNUITY,1247.8
DAYS_LAST_PHONE_CHANGE,1230.2
DAYS_REGISTRATION,1113.2
NEW_AGE_DAYS_REGISTRATION,1000.8
AMT_GOODS_PRICE,890.8
REGION_POPULATION_RELATIVE,792.8
AMT_CREDIT,763.6
OWN_CAR_AGE,695.6
NEW_INC_PER_CHLD,691.0
AMT_INCOME_TOTAL,652.6
AMT_REQ_CREDIT_BUREAU_YEAR,578.8
NEWENTRANCES_AVG_POPRAT,508.2
HOUR_APPR_PROCESS_START,478.8
TOTALAREA_MODE,417.6
NEWAPARTMENTS_AVG_POPRAT,415.6
CODE_GENDER_M,378.2
NEWLIVINGAREA_AVG_POPRAT,377.0
NEW_DEF/OBS_30,314.6
LANDAREA_MODE,289.2
BASEMENTAREA_MODE,274.0
LIVINGAREA_MEDI,264.2
APARTMENTS_MEDI,253.2
APARTMENTS_MODE,249.8
NONLIVINGAREA_AVG,244.4
LANDAREA_AVG,243.6
LIVINGAREA_MODE,243.0
BASEMENTAREA_AVG,242.2
AMT_REQ_CREDIT_BUREAU_QRT,222.2
NONLIVINGAREA_MODE,221.6
YEARS_BEGINEXPLUATATION_MODE,217.6
LANDAREA_MEDI,209.2
COMMONAREA_MODE,205.0
BASEMENTAREA_MEDI,201.4
YEARS_BEGINEXPLUATATION_MEDI,198.2
NEW_DEF/OBS_60,196.2
NAME_EDUCATION_TYPE_Higher education,191.0
YEARS_BEGINEXPLUATATION_AVG,188.6
FLAG_WORK_PHONE,187.2
NAME_FAMILY_STATUS_Married,182.8
REGION_RATING_CLIENT_W_CITY,178.6
FLAG_DOCUMENT_3,175.2
OBS_30_CNT_SOCIAL_CIRCLE,174.0
COMMONAREA_AVG,173.2
NONLIVINGAREA_MEDI,172.4
COMMONAREA_MEDI,170.0
LIVINGAPARTMENTS_MODE,159.4
OBS_60_CNT_SOCIAL_CIRCLE,155.8
LIVINGAPARTMENTS_AVG,152.0
YEARS_BUILD_MODE,147.4
NAME_INCOME_TYPE_Working,136.2
AMT_REQ_CREDIT_BUREAU_MON,122.8
YEARS_BUILD_AVG,119.6
LIVINGAPARTMENTS_MEDI,117.2
NAME_EDUCATION_TYPE_Secondary / secondary special,116.4
NONLIVINGAPARTMENTS_AVG,104.6
ENTRANCES_MEDI,104.0
REG_CITY_NOT_LIVE_CITY,102.8
ORGANIZATION_TYPE_Self-employed,102.0
FLOORSMIN_AVG,95.0
YEARS_BUILD_MEDI,94.2
NEW_60/30_OBS,90.4
FLOORSMAX_AVG,89.0
ORGANIZATION_TYPE_Business Entity Type 3,83.4
CNT_FAM_MEMBERS,77.6
ENTRANCES_MODE,77.6
FLAG_PHONE,70.2
OCCUPATION_TYPE_Drivers,67.0
CNT_CHILDREN,66.2
FLAG_OWN_REALTY_Y,64.0
OCCUPATION_TYPE_Laborers,62.2
ELEVATORS_AVG,60.6
ORGANIZATION_TYPE_Construction,59.6
FLOORSMIN_MODE,57.6
WEEKDAY_APPR_PROCESS_START_MONDAY,55.4
OCCUPATION_TYPE_Core staff,54.6
ORGANIZATION_TYPE_Transport: type 3,53.2
DEF_30_CNT_SOCIAL_CIRCLE,52.4
"WALLSMATERIAL_MODE_Stone, brick",52.0
NAME_HOUSING_TYPE_House / apartment,51.6
ORGANIZATION_TYPE_Military,49.4
NEW_60/30_DEF,48.4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,48.0
NONLIVINGAPARTMENTS_MEDI,47.6
FLOORSMIN_MEDI,47.2
ORGANIZATION_TYPE_Industry: type 9,47.0
AMT_REQ_CREDIT_BUREAU_WEEK,44.0
WEEKDAY_APPR_PROCESS_START_TUESDAY,43.2
NEW_CNT_PARENT_MEMBERS,42.8
FLAG_DOCUMENT_16,41.4
REGION_RATING_CLIENT,41.2
NAME_TYPE_SUITE_Unaccompanied,40.8
NAME_FAMILY_STATUS_Single / not married,38.6
LIVE_CITY_NOT_WORK_CITY,38.4
NONLIVINGAPARTMENTS_MODE,37.8
FLAG_DOCUMENT_18,37.6
ORGANIZATION_TYPE_School,37.2
WEEKDAY_APPR_PROCESS_START_SATURDAY,36.8
NAME_HOUSING_TYPE_Office apartment,36.2
REG_CITY_NOT_WORK_CITY,35.8
OCCUPATION_TYPE_High skill tech staff,34.8
DEF_60_CNT_SOCIAL_CIRCLE,34.0
WEEKDAY_APPR_PROCESS_START_SUNDAY,31.8
FLOORSMAX_MODE,30.0
OCCUPATION_TYPE_Sales staff,30.0
NAME_INCOME_TYPE_State servant,29.6
ELEVATORS_MEDI,29.6
WALLSMATERIAL_MODE_Panel,29.6
ELEVATORS_MODE,29.2
ORGANIZATION_TYPE_Security Ministries,28.8
FLOORSMAX_MEDI,28.4
ORGANIZATION_TYPE_Bank,27.8
NAME_HOUSING_TYPE_Municipal apartment,27.0
NAME_EDUCATION_TYPE_Lower secondary,25.6
AMT_REQ_CREDIT_BUREAU_DAY,25.2
ORGANIZATION_TYPE_Police,24.8
NAME_INCOME_TYPE_Commercial associate,24.2
WEEKDAY_APPR_PROCESS_START_THURSDAY,24.0
FLAG_DOCUMENT_5,20.2
"NAME_TYPE_SUITE_Spouse, partner",19.4
FLAG_EMAIL,18.4
NAME_HOUSING_TYPE_With parents,17.6
REG_REGION_NOT_WORK_REGION,16.8
NAME_EDUCATION_TYPE_Incomplete higher,16.4
NAME_FAMILY_STATUS_Separated,16.0
ORGANIZATION_TYPE_Kindergarten,15.8
NAME_FAMILY_STATUS_Widow,15.8
WALLSMATERIAL_MODE_Others,15.6
OCCUPATION_TYPE_Medicine staff,15.4
FONDKAPREMONT_MODE_org spec account,15.2
FONDKAPREMONT_MODE_reg oper spec account,15.2
FLAG_DOCUMENT_6,14.8
OCCUPATION_TYPE_Private service staff,14.6
ORGANIZATION_TYPE_Medicine,14.4
NAME_TYPE_SUITE_Family,14.2
LIVE_REGION_NOT_WORK_REGION,14.0
OCCUPATION_TYPE_Security staff,14.0
ORGANIZATION_TYPE_Hotel,14.0
OCCUPATION_TYPE_Low-skill Laborers,13.4
ORGANIZATION_TYPE_Trade: type 3,13.0
OCCUPATION_TYPE_Managers,12.6
ORGANIZATION_TYPE_Government,12.4
ORGANIZATION_TYPE_Trade: type 7,12.0
FLAG_OWN_CAR_Y,12.0
OCCUPATION_TYPE_Cleaning staff,11.8
REG_REGION_NOT_LIVE_REGION,11.6
FLAG_DOCUMENT_8,11.4
ORGANIZATION_TYPE_Transport: type 4,10.6
NAME_TYPE_SUITE_Other_B,10.0
ORGANIZATION_TYPE_Business Entity Type 1,9.8
FONDKAPREMONT_MODE_reg oper account,9.2
ORGANIZATION_TYPE_Other,9.0
ORGANIZATION_TYPE_Industry: type 3,8.8
HOUSETYPE_MODE_specific housing,8.2
NAME_HOUSING_TYPE_Rented apartment,8.0
ORGANIZATION_TYPE_University,7.2
ORGANIZATION_TYPE_Trade: type 2,7.2
AMT_REQ_CREDIT_BUREAU_HOUR,7.0
ORGANIZATION_TYPE_Restaurant,6.0
ORGANIZATION_TYPE_Business Entity Type 2,5.6
NAME_INCOME_TYPE_Pensioner,5.6
ORGANIZATION_TYPE_Postal,5.4
FLAG_DOCUMENT_11,4.8
