feature,importance
EXT_SOURCE_3,1339.8
EXT_SOURCE_2,1314.0
EXT_SOURCE_1,1210.4
NEW_CREDIT_TO_ANNUITY_RATIO,1100.4
DAYS_BIRTH,857.6
AMT_ANNUITY,686.6
NEW_CREDIT_TO_GOODS_RATIO,668.2
DAYS_ID_PUBLISH,524.8
DAYS_EMPLOYED,518.0
ACTIVE_DAYS_CREDIT_MEAN,477.4
INSTAL_DPD_MEAN,470.6
PREV_DAYS_TERMINATION_MAX,457.2
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,449.0
DAYS_REGISTRATION,434.6
INSTAL_DAYS_ENTRY_PAYMENT_MAX,397.4
REGION_POPULATION_RELATIVE,394.6
INSTAL_AMT_PAYMENT_SUM,383.2
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,380.0
INSTAL_DBD_SUM,378.4
DAYS_LAST_PHONE_CHANGE,366.6
ACTIVE_AMT_CREDIT_SUM_SUM,365.6
BURO_DAYS_CREDIT_MEAN,347.2
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,343.2
BURO_AMT_CREDIT_SUM_MEAN,340.2
AMT_CREDIT,339.8
NEW_AGE_DAYS_REGISTRATION,338.8
CLOSED_AMT_CREDIT_SUM_MEAN,334.0
AMT_GOODS_PRICE,332.8
APPROVED_DAYS_DECISION_MAX,326.4
OWN_CAR_AGE,325.4
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,320.6
INSTAL_AMT_PAYMENT_MIN,318.2
CLOSED_DAYS_CREDIT_VAR,317.0
INSTAL_DBD_MEAN,315.8
INSTAL_PAYMENT_DIFF_MEAN,314.0
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,313.8
BURO_AMT_CREDIT_SUM_DEBT_MEAN,310.0
BURO_DAYS_CREDIT_ENDDATE_MEAN,309.2
BURO_DAYS_CREDIT_VAR,307.8
ACTIVE_DAYS_CREDIT_VAR,305.0
PREV_CNT_PAYMENT_MEAN,304.0
CLOSED_AMT_CREDIT_SUM_SUM,302.0
PREV_DAYS_DECISION_MAX,300.2
BURO_AMT_CREDIT_SUM_SUM,298.6
ACTIVE_AMT_CREDIT_SUM_MEAN,297.4
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,295.8
INSTAL_DBD_MAX,288.8
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,287.2
CLOSED_DAYS_CREDIT_UPDATE_MEAN,280.0
POS_MONTHS_BALANCE_SIZE,274.2
INSTAL_PAYMENT_PERC_MEAN,272.2
CLOSED_DAYS_CREDIT_MEAN,270.0
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,265.6
CODE_GENDER_M,261.6
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,256.4
INSTAL_DAYS_ENTRY_PAYMENT_SUM,255.4
INSTAL_AMT_PAYMENT_MEAN,253.4
PREV_DAYS_TERMINATION_MEAN,249.0
PREV_HOUR_APPR_PROCESS_START_MEAN,248.6
POS_MONTHS_BALANCE_MEAN,247.6
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,245.2
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,242.4
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,241.8
APPROVED_AMT_ANNUITY_MEAN,233.8
AMT_INCOME_TOTAL,233.8
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,233.0
PREV_AMT_ANNUITY_MEAN,228.2
