feature,importance
EXT_SOURCE_3,1588.8
NEW_CREDIT_TO_ANNUITY_RATIO,1412.6
EXT_SOURCE_2,1399.6
EXT_SOURCE_1,1398.0
DAYS_BIRTH,990.0
NEW_CREDIT_TO_GOODS_RATIO,795.8
AMT_ANNUITY,754.0
DAYS_ID_PUBLISH,616.4
DAYS_EMPLOYED,587.6
PREV_DAYS_TERMINATION_MAX,507.4
DAYS_REGISTRATION,489.6
DAYS_LAST_PHONE_CHANGE,424.4
NEW_AGE_DAYS_REGISTRATION,417.0
AMT_GOODS_PRICE,409.8
REGION_POPULATION_RELATIVE,409.6
PREV_CNT_PAYMENT_MEAN,389.6
AMT_CREDIT,377.0
OWN_CAR_AGE,372.4
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,371.0
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,353.2
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MIN,342.4
APPROVED_AMT_ANNUITY_MEAN,325.8
POS_MONTHS_BALANCE_MEAN,312.8
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,305.6
CODE_GENDER_M,295.6
PREV_DAYS_DECISION_MAX,292.8
APPROVED_DAYS_DECISION_MAX,285.2
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,284.0
NEW_INC_PER_CHLD,279.0
PREV_DAYS_DECISION_MEAN,277.0
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,276.8
APPROVED_AMT_ANNUITY_MAX,270.2
PREV_HOUR_APPR_PROCESS_START_MEAN,265.8
PREV_AMT_ANNUITY_MEAN,263.4
AMT_INCOME_TOTAL,257.8
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,252.6
POS_NAME_CONTRACT_STATUS_Active_MEAN,245.0
PREV_DAYS_TERMINATION_MEAN,242.4
PREV_NAME_YIELD_GROUP_high_MEAN,238.8
PREV_DAYS_TERMINATION_MIN,238.8
APPROVED_AMT_DOWN_PAYMENT_MAX,234.6
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MAX,234.0
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,232.8
PREV_POS_PREV_MONTHS_BALANCE_<LAMBDA>_MEAN,229.2
APPROVED_HOUR_APPR_PROCESS_START_MEAN,223.6
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,223.0
POS_NAME_CONTRACT_STATUS_Completed_MEAN,218.2
APPROVED_NEW_APP_CREDIT_PERC_MEAN,217.2
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,215.8
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,213.6
PREV_POS_PREV_MONTHS_BALANCE_MAX_MAX,213.2
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,206.8
APPROVED_SELLERPLACE_AREA_MAX,205.8
APPROVED_DAYS_DECISION_MEAN,197.4
TOTALAREA_MODE,196.4
PREV_AMT_DOWN_PAYMENT_MAX,195.4
PREV_NEW_DAYS_LAST_DUE_DIFF_MIN,193.8
PREV_SELLERPLACE_AREA_MEAN,192.6
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MIN,191.8
APPROVED_AMT_CREDIT_MAX,191.0
PREV_NEW_CREDIT_SELLERPLACE_RATE_MEAN,190.6
PREV_NEW_APP_CREDIT_PERC_MEAN,188.6
LANDAREA_AVG,187.6
PREV_RATE_DOWN_PAYMENT_MEAN,187.0
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MEAN,186.8
NEW_DEF/OBS_30,186.4
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MEAN,185.8
APPROVED_SELLERPLACE_AREA_MEAN,184.6
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,183.4
HOUR_APPR_PROCESS_START,182.2
PREV_POS_PREV_MONTHS_BALANCE_MIN_MAX,180.6
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MAX,180.6
PREV_AMT_ANNUITY_MAX,179.4
PREV_NAME_YIELD_GROUP_middle_MEAN,178.6
PREV_AMT_CREDIT_MEAN,177.8
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,176.6
PREV_AMT_DOWN_PAYMENT_MEAN,175.8
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,174.0
BASEMENTAREA_AVG,172.2
AMT_REQ_CREDIT_BUREAU_YEAR,169.8
PREV_DAYS_DECISION_MIN,168.6
PREV_NEW_DAYS_FIRST_DUE_DIFF_MIN,164.0
APPROVED_CNT_PAYMENT_MEAN,161.6
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,161.4
PREV_POS_PREV_SK_DPD_DEF_MAX_MEAN,158.6
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,158.6
PREV_NEW_APP_CREDIT_PERC_MAX,157.8
PREV_NAME_CLIENT_TYPE_New_MEAN,152.2
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MAX,151.4
PREV_SELLERPLACE_AREA_MAX,150.0
PREV_AMT_APPLICATION_MEAN,148.6
PREV_NEW_CREDIT_SELLERPLACE_RATE_MIN,148.4
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,147.6
PREV_POS_PREV_MONTHS_BALANCE_MAX_MEAN,147.6
APPROVED_DAYS_DECISION_MIN,146.0
PREV_NAME_YIELD_GROUP_low_normal_MEAN,144.4
APPROVED_RATE_DOWN_PAYMENT_MEAN,144.2
APPROVED_AMT_DOWN_PAYMENT_MEAN,144.2
APPROVED_AMT_APPLICATION_MAX,140.6
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,139.6
APPROVED_NEW_APP_CREDIT_PERC_MAX,135.8
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,134.0
AMT_REQ_CREDIT_BUREAU_QRT,132.2
NAME_FAMILY_STATUS_Married,130.6
APPROVED_AMT_CREDIT_MEAN,130.4
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,130.0
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,128.8
APPROVED_RATE_DOWN_PAYMENT_MAX,127.2
PREV_AMT_CREDIT_MAX,127.2
NEW_NUM_DOCS,126.6
PREV_RATE_DOWN_PAYMENT_MAX,125.4
PREV_CHANNEL_TYPE_Country-wide_MEAN,124.6
PREV_NAME_YIELD_GROUP_XNA_MEAN,124.2
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,124.0
PREV_POS_PREV_MONTHS_BALANCE_<LAMBDA>_MAX,123.8
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MAX_MAX,123.6
APARTMENTS_AVG,123.0
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,122.6
PREV_CODE_REJECT_REASON_XAP_MEAN,119.8
FLAG_WORK_PHONE,119.2
PREV_AMT_GOODS_PRICE_MEAN,118.6
PREV_POS_PREV_SK_DPD_DEF_MEAN_MEAN,117.8
LIVINGAREA_AVG,116.4
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,116.4
APPROVED_AMT_APPLICATION_MEAN,116.2
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,115.2
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,115.0
NAME_EDUCATION_TYPE_Higher education,115.0
PREV_CODE_REJECT_REASON_HC_MEAN,112.0
PREV_NAME_TYPE_SUITE_Family_MEAN,111.8
PREV_NAME_YIELD_GROUP_low_action_MEAN,111.6
LIVINGAREA_MEDI,110.8
PREV_HOUR_APPR_PROCESS_START_MAX,110.8
PREV_NEW_DAYS_FIRST_DUE_DIFF_MAX,110.4
REGION_RATING_CLIENT_W_CITY,110.4
APPROVED_AMT_GOODS_PRICE_MEAN,109.4
APARTMENTS_MEDI,109.0
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,108.2
APPROVED_SELLERPLACE_AREA_MIN,106.0
PREV_POS_PREV_SK_DPD_MEAN_MIN,104.0
NONLIVINGAREA_AVG,103.6
APPROVED_HOUR_APPR_PROCESS_START_MAX,103.2
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,101.0
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,99.8
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,99.8
PREV_NEW_DAYS_FIRST_DUE_DIFF_MEAN,99.6
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,98.4
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,96.2
APPROVED_AMT_GOODS_PRICE_MAX,94.0
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,94.0
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,93.2
COMMONAREA_MEDI,93.2
PREV_POS_PREV_MONTHS_BALANCE_MIN_MIN,91.2
PREV_POS_PREV_CNT_INSTALMENT_NUNIQUE_MEAN,90.8
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,89.2
PREV_AMT_APPLICATION_MAX,88.4
POS_NAME_CONTRACT_STATUS_Signed_MEAN,87.4
POS_SK_DPD_DEF_MEAN,86.4
COMMONAREA_AVG,86.2
PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,86.2
NAME_INCOME_TYPE_Working,86.0
PREV_NEW_APPROVED_RATIO,85.4
PREV_CHANNEL_TYPE_Stone_MEAN,85.4
