feature,importance
NEW_CREDIT_TO_ANNUITY_RATIO,2848.4
EXT_SOURCE_3,2725.0
EXT_SOURCE_2,2348.8
EXT_SOURCE_1,2282.2
DAYS_BIRTH,1790.2
NEW_CREDIT_TO_GOODS_RATIO,1393.2
DAYS_EMPLOYED,1364.2
DAYS_ID_PUBLISH,1360.2
NEW_GOODS_TO_ANNUITY_RATIO,1318.4
DAYS_LAST_PHONE_CHANGE,1300.2
AMT_ANNUITY,1232.6
DAYS_REGISTRATION,1179.0
NEW_AGE_DAYS_REGISTRATION,1083.4
REGION_POPULATION_RELATIVE,918.4
AMT_GOODS_PRICE,876.0
AMT_INCOME_TOTAL,849.2
AMT_CREDIT,789.4
OWN_CAR_AGE,739.6
AMT_REQ_CREDIT_BUREAU_YEAR,623.4
HOUR_APPR_PROCESS_START,497.2
TOTALAREA_MODE,428.0
CODE_GENDER_M,393.6
LANDAREA_MODE,298.4
BASEMENTAREA_MODE,291.6
LANDAREA_AVG,279.6
NONLIVINGAREA_AVG,279.2
LIVINGAREA_MODE,264.4
BASEMENTAREA_AVG,264.2
APARTMENTS_MODE,262.4
YEARS_BEGINEXPLUATATION_MODE,245.0
OBS_60_CNT_SOCIAL_CIRCLE,244.6
NONLIVINGAREA_MODE,243.0
COMMONAREA_MODE,234.6
AMT_REQ_CREDIT_BUREAU_QRT,234.4
OBS_30_CNT_SOCIAL_CIRCLE,231.8
LANDAREA_MEDI,228.6
YEARS_BEGINEXPLUATATION_AVG,222.2
BASEMENTAREA_MEDI,219.0
LIVINGAREA_AVG,218.8
YEARS_BEGINEXPLUATATION_MEDI,217.4
APARTMENTS_AVG,217.2
APARTMENTS_MEDI,198.0
COMMONAREA_AVG,195.6
NAME_EDUCATION_TYPE_Higher education,192.4
FLAG_WORK_PHONE,189.8
REGION_RATING_CLIENT_W_CITY,189.6
NAME_FAMILY_STATUS_Married,186.6
COMMONAREA_MEDI,185.4
LIVINGAREA_MEDI,180.6
NONLIVINGAREA_MEDI,180.0
FLAG_DOCUMENT_3,165.6
DEF_30_CNT_SOCIAL_CIRCLE,161.8
LIVINGAPARTMENTS_MODE,161.4
YEARS_BUILD_MODE,158.0
LIVINGAPARTMENTS_AVG,157.6
ENTRANCES_AVG,141.6
YEARS_BUILD_AVG,135.6
NAME_EDUCATION_TYPE_Secondary / secondary special,130.0
NAME_INCOME_TYPE_Working,129.8
AMT_REQ_CREDIT_BUREAU_MON,128.6
LIVINGAPARTMENTS_MEDI,126.4
DEF_60_CNT_SOCIAL_CIRCLE,114.6
CNT_FAM_MEMBERS,113.6
NONLIVINGAPARTMENTS_AVG,110.2
REG_CITY_NOT_LIVE_CITY,110.2
ORGANIZATION_TYPE_Self-employed,108.2
FLOORSMIN_AVG,99.8
FLOORSMAX_AVG,99.4
CNT_CHILDREN,95.2
YEARS_BUILD_MEDI,94.4
ORGANIZATION_TYPE_Business Entity Type 3,86.8
ENTRANCES_MODE,84.2
ENTRANCES_MEDI,75.2
FLAG_PHONE,71.2
FLAG_OWN_REALTY_Y,68.2
OCCUPATION_TYPE_Drivers,66.4
OCCUPATION_TYPE_Laborers,65.4
ELEVATORS_AVG,65.0
ORGANIZATION_TYPE_Construction,61.2
FLOORSMIN_MODE,60.0
WEEKDAY_APPR_PROCESS_START_MONDAY,59.6
OCCUPATION_TYPE_Core staff,57.6
FLOORSMIN_MEDI,56.0
ORGANIZATION_TYPE_Transport: type 3,55.6
"WALLSMATERIAL_MODE_Stone, brick",54.2
ORGANIZATION_TYPE_Military,50.8
