SK_ID_CURR,TARGET
100001,0.013185812
100005,0.29219273
100013,0.09893336
100028,0.039464884
100038,0.2073367
100042,0.06521815
100057,0.0060243653
100065,0.047164015
100066,0.005063567
100067,0.075391956
100074,0.037806254
100090,0.019796576
100091,0.19427322
100092,0.07389575
100106,0.030990567
100107,0.21624716
100109,0.051796257
100117,0.015505751
100128,0.14346674
100141,0.11227758
100150,0.0322127
100168,0.006110606
100169,0.07371278
100170,0.118719384
100171,0.06356085
100172,0.1068847
100184,0.24685521
100187,0.069504976
100212,0.0127296
100222,0.033385657
100223,0.025509369
100232,0.005016872
100241,0.20791647
100245,0.02189914
100253,0.016152447
100256,0.071359985
100271,0.009696442
100278,0.41389275
100280,0.009199186
100306,0.21776715
100311,0.13793452
100312,0.007115324
100330,0.19626386
100331,0.036324643
100352,0.10067864
100358,0.0739977
100367,0.028381612
100382,0.08058961
100384,0.17814325
100385,0.052688908
100386,0.028572565
100399,0.008172682
100404,0.029800197
100416,0.018425863
100422,0.02519486
100426,0.06529389
100438,0.01079732
100444,0.10706981
100445,0.05743768
100446,0.046696387
100447,0.014451283
100450,0.079947814
100466,0.012754118
100483,0.0114036035
100484,0.012831368
100494,0.07331359
100510,0.08007304
100512,0.018190749
100517,0.026409823
100548,0.060755998
100551,0.1132475
100552,0.11106805
100553,0.011995351
100561,0.19452664
100568,0.2615014
100569,0.014586273
100591,0.168765
100592,0.039965518
100602,0.013405439
100607,0.047165945
100613,0.054567195
100617,0.041135598
100618,0.049419027
100622,0.13791499
100625,0.033226706
100677,0.15299985
100699,0.022924127
100702,0.26548207
100711,0.017131643
100729,0.1448787
100740,0.15199101
100744,0.088613406
100745,0.026808333
100747,0.13783713
100751,0.2920119
100752,0.05611419
100753,0.24322267
100754,0.32673702
100760,0.034913782
100762,0.054499842
100763,0.022487754
100765,0.022662727
100770,0.119314395
100772,0.035606507
100777,0.027247835
100791,0.027730603
100792,0.008236547
100797,0.035774134
100823,0.05863381
100826,0.07335105
100830,0.054686863
100836,0.13191186
100872,0.03802191
100910,0.06744577
100913,0.060544293
100918,0.01998669
100931,0.012461548
100952,0.021373482
100953,0.016723992
100965,0.23831502
100970,0.032885205
100982,0.22931655
100983,0.29174
100984,0.071824186
100987,0.0905926
100997,0.079903945
100998,0.2169894
101002,0.009448205
101005,0.2005641
101008,0.31438985
101020,0.033293918
101021,0.08716987
101024,0.039122637
101025,0.20479023
101026,0.013870152
101031,0.01604182
101041,0.0152986515
101051,0.0029824653
101055,0.086363755
101056,0.19199552
101057,0.04031331
101064,0.0389839
101079,0.029216345
101087,0.026260734
101090,0.060649943
101092,0.097914234
101097,0.1900926
101099,0.021933313
101107,0.08274791
101118,0.037475504
101125,0.09996398
101126,0.007557161
101128,0.014392497
101136,0.14352702
101140,0.11120472
101149,0.082186855
101160,0.18798603
101169,0.2541609
101181,0.04202557
101186,0.02503289
101190,0.023350384
101193,0.13449505
101194,0.109427646
101198,0.111676596
101200,0.00949811
101204,0.012082843
101211,0.08555407
101213,0.046736825
101223,0.02308978
101225,0.17587781
101237,0.08093269
101243,0.14206299
101244,0.13744242
101258,0.015136534
101259,0.163645
101268,0.18218176
101269,0.058181904
101271,0.042823415
101279,0.020806562
101281,0.20869684
101287,0.0282022
101292,0.108367756
101294,0.028896663
101296,0.18670733
101297,0.012666112
101299,0.02272434
101301,0.043296155
101305,0.10601352
101308,0.14440662
101318,0.0046720924
101327,0.1696123
101329,0.0078118383
101332,0.058823317
101337,0.028021777
101343,0.0508654
101345,0.014321817
101346,0.015785452
101353,0.020076543
101354,0.18754022
101355,0.28240806
101356,0.024525482
101362,0.11935375
101363,0.30150837
101365,0.010974921
101366,0.07159729
101367,0.2679153
101368,0.0032843607
101374,0.11721434
101380,0.014174633
101383,0.054220326
101398,0.01234817
101399,0.16023915
101401,0.2110455
101412,0.0810799
101426,0.067473546
101427,0.40201378
101428,0.13323912
101429,0.100073084
101434,0.012422534
101440,0.2650805
101448,0.0714225
101449,0.01773865
101465,0.09528965
101467,0.010749957
101472,0.122956954
101478,0.12352033
101497,0.082087114
101504,0.02299052
101547,0.0079833595
101548,0.04247279
101555,0.12543853
101570,0.012456242
101572,0.02788193
101578,0.029465288
101580,0.2142612
101588,0.09378183
101602,0.05051775
101610,0.20453644
101614,0.04036304
101616,0.08493251
101643,0.1147356
101644,0.04617895
101649,0.02102
101650,0.09904204
101665,0.018481534
101667,0.10724665
101669,0.11952452
101674,0.093443595
101675,0.005682258
101678,0.067843914
101682,0.054811697
101686,0.010133816
101697,0.3155041
101700,0.271743
101711,0.028295511
101714,0.04983438
101715,0.21984427
101728,0.009993158
101732,0.051837873
101757,0.20153907
101758,0.093877144
101759,0.06119395
101762,0.020893466
101764,0.0807297
101780,0.23418231
101784,0.00627523
101789,0.017685857
101816,0.088121876
101819,0.08796943
101827,0.0029121884
101863,0.06630437
101867,0.034490854
101870,0.0071020448
101873,0.107144095
101878,0.06957489
101879,0.15119311
101880,0.024942983
101887,0.045420423
101897,0.02326253
101901,0.09113251
101903,0.27991703
101920,0.04146982
101921,0.018826839
101922,0.043903846
101961,0.11455474
101962,0.017599909
101971,0.0485153
101976,0.25704804
102002,0.14154199
102005,0.011071367
102007,0.12866949
102017,0.031467635
102019,0.15441538
102029,0.0066712955
102051,0.106693424
102052,0.00403941
102054,0.01930906
102062,0.04400401
102067,0.1782039
102068,0.19938317
