SK_ID_CURR,TARGET
100001,0.15323515
100005,1.0977699
100013,0.20878819
100028,0.23268941
100038,0.8475276
100042,0.24071997
100057,0.03059332
100065,0.25058758
100066,0.09535043
100067,0.45653355
100074,0.32933912
100090,0.55594885
100091,0.8966577
100092,0.30648637
100106,0.19104782
100107,0.54256195
100109,0.69023705
100117,0.1425743
100128,0.4832533
100141,0.25863802
100150,0.12753895
100168,0.058671497
100169,0.15869807
100170,0.6153081
100171,0.26431558
100172,0.7044462
100184,0.5358009
100187,0.4683507
100212,0.15975127
100222,0.30593097
100223,0.08253598
100232,0.0410131
100241,0.76427996
100245,0.0433515
100253,0.15321729
100256,0.8976915
100271,0.0798343
100278,1.3477031
100280,0.07246732
100306,0.8207329
100311,0.47720963
100312,0.068574995
100330,0.46563542
100331,0.13210939
100352,0.39296725
100358,0.8105871
100367,0.14273264
100382,0.6132385
100384,0.18756385
100385,0.36744323
100386,0.28024676
100399,0.09115175
100404,0.21706855
100416,0.22830285
100422,0.6554644
100426,0.14850645
100438,0.20525678
100444,0.6527377
100445,0.6815761
100446,0.35721278
100447,0.1435191
100450,0.66551256
100466,0.047777385
100483,0.24035367
100484,0.08715024
100494,0.5338145
100510,0.8808626
100512,0.0707668
100517,0.22949508
100548,0.19123177
100551,0.52001745
100552,0.88799
100553,0.16752577
100561,0.6333196
100568,1.3570228
100569,0.090027586
100591,0.28862783
100592,0.16707823
100602,0.16479734
100607,0.40723193
100613,0.3014181
100617,0.43830678
100618,0.6146059
100622,0.67534643
100625,0.43422264
100677,0.5021281
100699,0.2170498
100702,1.4696645
100711,0.20067157
100729,0.77215326
100740,0.7575111
100744,0.6201905
100745,0.20168379
100747,0.41970557
100751,1.1639612
100752,0.29543242
100753,0.9660306
100754,1.0961757
100760,0.23390158
100762,0.6122775
100763,0.23580602
100765,0.12140508
100770,0.46330947
100772,0.16531557
100777,0.060230445
100791,0.16488963
100792,0.03389875
100797,0.11959594
100823,0.194828
100826,0.27136725
100830,0.24952725
100836,1.205201
100872,0.19068842
100910,0.36011678
100913,0.41193894
100918,0.15428194
100931,0.058537398
100952,0.26584688
100953,0.21464789
100965,0.9161489
100970,0.2654476
100982,0.952143
100983,0.7328975
100984,0.51419485
100987,0.44649637
100997,0.25217408
100998,0.853613
101002,0.22250298
101005,0.8237558
101008,1.1802026
101020,0.2313774
101021,0.3594687
