SK_ID_CURR,TARGET
100001,0.0113470685
100005,0.2392098
100013,0.10632775
100028,0.045831036
100038,0.1916593
100042,0.08179714
100057,0.005132361
100065,0.041414876
100066,0.006149793
100067,0.0684518
100074,0.038769364
100090,0.026507508
100091,0.22976711
100092,0.06265815
100106,0.030567642
100107,0.23987539
100109,0.05766329
100117,0.0152563285
100128,0.13898468
100141,0.09845804
100150,0.037677586
100168,0.0067924773
100169,0.06872221
100170,0.11532072
100171,0.06311488
100172,0.101789735
100184,0.22174737
100187,0.088385545
100212,0.014480291
100222,0.039758693
100223,0.023090586
100232,0.0052816654
100241,0.20271054
100245,0.023839373
100253,0.01712911
100256,0.08325097
100271,0.013215931
100278,0.40254778
100280,0.007841544
100306,0.19489457
100311,0.101448596
100312,0.008193911
100330,0.1994206
100331,0.047293104
100352,0.10097049
100358,0.090921685
100367,0.030173013
100382,0.07220755
100384,0.16874497
100385,0.05039661
100386,0.027091715
100399,0.012284523
100404,0.03422796
100416,0.018246349
100422,0.018000018
100426,0.06655855
100438,0.012274444
100444,0.12770802
100445,0.0604645
100446,0.045444813
100447,0.012431712
100450,0.09488809
100466,0.0103394445
100483,0.013549149
100484,0.015386164
100494,0.07251346
100510,0.091186956
100512,0.016895713
100517,0.028175246
100548,0.06467898
100551,0.10656854
100552,0.1301357
100553,0.013305804
100561,0.19763091
100568,0.24241395
100569,0.016714353
100591,0.18252788
100592,0.0415115
100602,0.014123266
100607,0.071432374
100613,0.053581942
100617,0.049746163
100618,0.070176676
100622,0.1200253
100625,0.035339523
100677,0.16086705
100699,0.014797953
100702,0.25459033
100711,0.021802742
100729,0.13879181
100740,0.13903448
100744,0.082506225
100745,0.032893796
100747,0.1677858
100751,0.277536
100752,0.06139191
100753,0.2602554
100754,0.33586925
100760,0.033424843
100762,0.07141639
100763,0.03241336
100765,0.016422708
100770,0.14339414
100772,0.045865085
100777,0.040633455
100791,0.028228927
100792,0.009263571
100797,0.032179244
100823,0.06859511
100826,0.076319695
100830,0.06098772
100836,0.12746458
100872,0.05073774
100910,0.07774774
100913,0.061894704
100918,0.013586285
100931,0.015613727
100952,0.017726624
100953,0.021826811
100965,0.22253256
100970,0.03262664
100982,0.22594154
100983,0.26496035
100984,0.0875988
100987,0.097133085
100997,0.072202705
100998,0.19153914
101002,0.010803387
101005,0.18928497
101008,0.30842248
101020,0.032259054
101021,0.09328814
101024,0.045712013
101025,0.2102844
101026,0.017389257
101031,0.015032293
101041,0.016349116
101051,0.0029894935
101055,0.085584536
101056,0.16331682
101057,0.044698097
101064,0.046752512
101079,0.03773589
101087,0.027218765
101090,0.058690976
101092,0.10377084
101097,0.18767789
101099,0.028667942
101107,0.07510698
101118,0.0387503
101125,0.11669519
101126,0.009534455
101128,0.013138844
101136,0.15736353
101140,0.0966688
101149,0.082127824
101160,0.1748405
101169,0.23904915
101181,0.046390716
101186,0.022900688
101190,0.0231383
101193,0.123384
101194,0.120777644
101198,0.1073059
101200,0.008698633
101204,0.013911406
101211,0.089152224
101213,0.050760675
101223,0.030087912
101225,0.1733383
101237,0.07776223
101243,0.14007182
101244,0.12647411
101258,0.015395129
101259,0.14274462
101268,0.14620566
101269,0.048472814
101271,0.031242963
101279,0.024350602
101281,0.1979065
101287,0.03549016
101292,0.114090785
101294,0.03024139
101296,0.18289524
101297,0.01425543
101299,0.029777804
101301,0.040157877
101305,0.09030249
101308,0.1306142
101318,0.0070883585
101327,0.20341381
101329,0.0074077947
101332,0.0471068
101337,0.03858247
101343,0.06413995
101345,0.013565448
101346,0.019362655
101353,0.024685744
101354,0.16236368
101355,0.29250163
101356,0.030259628
101362,0.12516816
101363,0.27521634
101365,0.014076528
101366,0.06505455
101367,0.24100235
101368,0.0031418535
101374,0.11330502
101380,0.016065799
101383,0.064117335
101398,0.013439414
101399,0.14980865
101401,0.17324816
101412,0.08997275
101426,0.05491979
101427,0.37912074
101428,0.15278813
101429,0.09018485
101434,0.013622105
101440,0.2757235
101448,0.050813835
101449,0.019152215
101465,0.09938588
101467,0.010779524
101472,0.11105393
101478,0.13065597
101497,0.10057652
101504,0.03194093
101547,0.009565713
101548,0.043020375
101555,0.13181587
101570,0.015982263
101572,0.0249678
101578,0.029145217
101580,0.19752166
101588,0.0997877
101602,0.04740281
101610,0.21060291
101614,0.03443363
101616,0.078164734
101643,0.1094268
101644,0.070375144
101649,0.024283905
101650,0.08695703
101665,0.01842997
101667,0.11547998
101669,0.11256105
101674,0.09907533
101675,0.009404309
101678,0.08177279
101682,0.07980434
101686,0.010209029
101697,0.28643394
101700,0.2988295
101711,0.023728583
101714,0.038066886
101715,0.22802794
101728,0.012184298
101732,0.055343054
101757,0.16788313
101758,0.1080514
101759,0.054611128
101762,0.030812973
101764,0.11314519
101780,0.25795674
101784,0.008348144
101789,0.019100714
101816,0.081621744
101819,0.098152
101827,0.0031711522
101863,0.069940895
101867,0.03726369
101870,0.011238347
101873,0.113470055
101878,0.084333815
101879,0.1199759
101880,0.02519294
101887,0.06600956
101897,0.02771416
101901,0.09547377
101903,0.26820466
101920,0.062309105
101921,0.02308334
101922,0.03662821
101961,0.13696788
101962,0.020103836
101971,0.058665954
101976,0.25979048
102002,0.14497228
102005,0.016748974
102007,0.12997006
102017,0.03461576
102019,0.17961079
102029,0.005335104
102051,0.11849968
102052,0.003303668
102054,0.022410765
102062,0.04579117
102067,0.18977584
102068,0.18597932
102070,0.06745759
102090,0.11741507
102092,0.053568937
102099,0.1379138
102100,0.029895213
102112,0.095163666
102113,0.033914853
102122,0.3143369
102123,0.016175544
102125,0.021360833
102126,0.1742864
102146,0.0048107887
102147,0.106277384
102151,0.044440825
102158,0.17593701
102159,0.02465252
102162,0.0853499
102165,0.08542102
102166,0.034286708
102174,0.010006314
102193,0.1784122
102198,0.025478682
102205,0.2598549
102206,0.0066761896
102218,0.014735433
102221,0.04976157
102230,0.058852423
102238,0.040195663
102248,0.033743776
102252,0.1846078
102259,0.06877154
102262,0.082454406
102273,0.035479546
102286,0.097828746
102293,0.013065676
102294,0.026961347
102296,0.13446859
102298,0.12337798
102303,0.015317646
102309,0.022854734
102315,0.058107685
102340,0.09071891
102342,0.08314122
102344,0.026065126
102346,0.08843688
102347,0.021757407
102374,0.07675411
102380,0.026621247
102387,0.012264105
102393,0.033928853
102403,0.030662347
102413,0.04006479
102414,0.0029145742
102415,0.047237683
102416,0.115697265
102439,0.03903734
102441,0.017116021
102443,0.05924816
102444,0.08406682
102445,0.13902822
102448,0.060870074
102449,0.06848721
102450,0.26790386
102456,0.05648033
102458,0.13188669
102459,0.13728762
102465,0.03521235
102470,0.22125769
102471,0.033890896
102475,0.021098766
102476,0.14635098
102506,0.039912406
102509,0.0706153
102519,0.03410949
102522,0.046649653
102545,0.057378687
102549,0.09061644
102562,0.0048216274
102563,0.016869912
102568,0.06290548
102582,0.04700767
102592,0.010280898
102597,0.089509256
102605,0.028762897
102614,0.047261663
102617,0.1995809
102634,0.036757506
102652,0.022508312
102655,0.008732124
102671,0.065806635
102694,0.26435184
102701,0.06577537
102703,0.013003178
102704,0.023233373
102713,0.012425196
102720,0.097519994
102731,0.025984963
102733,0.086714014
102749,0.018482221
102755,0.14089684
102763,0.0028499397
102770,0.046457104
102772,0.112737134
102799,0.11495473
102838,0.0069624884
102854,0.01050405
102862,0.2305024
102863,0.024118451
102867,0.009574789
102868,0.008193792
102878,0.043882005
102887,0.052713566
102898,0.239212
102904,0.11993183
102912,0.057366658
102919,0.04220239
102927,0.06621643
102932,0.05596506
102933,0.0788873
102935,0.019759092
102958,0.057894744
102969,0.21876255
102971,0.017609876
102975,0.12713875
102979,0.044434506
102982,0.0064228945
102987,0.26091185
102989,0.06724012
102995,0.050604064
102996,0.010362075
103000,0.044856742
103001,0.08967982
103004,0.040641256
103010,0.0077908635
103025,0.3143634
103029,0.0425542
103046,0.043271214
103056,0.030835792
103062,0.13136478
103078,0.013508883
103083,0.019644894
103092,0.09243764
103096,0.06219604
103097,0.08244091
103102,0.19007546
103112,0.07651936
103132,0.02896661
103144,0.047750108
103145,0.11659445
103146,0.016470643
103147,0.07135499
103158,0.04190608
103171,0.08427911
103173,0.045389064
103184,0.007118763
103195,0.10931466
103196,0.061116584
103206,0.015676046
103230,0.15682976
103231,0.24315552
103232,0.015885055
103239,0.12240498
103240,0.10618188
103243,0.010683409
103252,0.10210182
103258,0.051245015
103259,0.095512256
103279,0.016277285
103280,0.0058324835
103286,0.023523156
103287,0.3365857
103290,0.00472257
103298,0.021483164
103315,0.011516895
103319,0.009449002
103334,0.21124773
103336,0.02378947
103345,0.13839719
103368,0.00956626
103371,0.20506668
103377,0.019544186
103398,0.007894376
103404,0.08183843
103408,0.27140552
103410,0.055757977
103418,0.017185574
103420,0.13529584
103432,0.049925275
103433,0.009644647
103436,0.031185454
103440,0.029253673
103453,0.025893992
103459,0.09038323
103460,0.044187583
103461,0.008801995
103462,0.051490746
103473,0.13759926
103474,0.010821608
103475,0.23196745
103478,0.07007936
103480,0.07888874
103484,0.020635828
103494,0.22861639
103513,0.048508987
103515,0.03313098
103516,0.11146434
103525,0.098986484
103541,0.109087385
103544,0.003945725
103562,0.3810351
103570,0.23055008
103572,0.18889675
103574,0.013903794
103575,0.021947647
103591,0.21572378
103594,0.008294418
103609,0.05411198
103613,0.1265214
103614,0.03008237
103615,0.029710654
103624,0.029517481
103625,0.23145327
103628,0.19602974
103629,0.0074830703
103647,0.11472158
103648,0.09167643
103651,0.061437428
103658,0.01313602
103668,0.10247874
103669,0.02248803
103676,0.053668827
103682,0.0158211
103683,0.10870276
103689,0.017039113
103725,0.14325354
103733,0.12804036
103744,0.032884475
103762,0.12342657
103771,0.38005453
103773,0.0025237713
103783,0.036322854
103784,0.076449454
103808,0.012238003
103812,0.05538813
103813,0.13113728
103814,0.06849291
103818,0.094288066
103824,0.019495169
103828,0.014883274
103830,0.2856655
103840,0.015332883
103842,0.08917801
103847,0.25244045
103848,0.16378668
103851,0.018911589
103854,0.16497275
103857,0.194523
103861,0.017984468
103862,0.052362867
103865,0.027383527
103870,0.0060027493
103876,0.009183472
103891,0.18390086
103908,0.060676515
103914,0.07480201
103918,0.09505569
103940,0.039301377
103963,0.06341155
103966,0.019194528
103971,0.29347694
103980,0.09018862
103984,0.07157476
103985,0.043148536
103998,0.19678286
104019,0.009468077
104026,0.020760786
104035,0.060383976
104044,0.080907404
104045,0.097828224
104047,0.108071305
104051,0.016966702
104058,0.06209152
104063,0.016184505
104066,0.28806472
104087,0.04957698
104089,0.092197955
104095,0.110189036
104098,0.1883587
104104,0.042325325
104110,0.29748964
104120,0.03836875
104122,0.09700258
104131,0.02892131
104132,0.04985832
104135,0.011999086
104136,0.025597325
104149,0.049761377
104150,0.13441029
104156,0.25455064
104165,0.16763477
104175,0.019176308
104179,0.17846063
104184,0.1215232
104206,0.028177029
104216,0.20803913
104230,0.12906604
104257,0.03899476
104272,0.04019897
104273,0.060943276
104278,0.024855826
104294,0.057149984
104295,0.06640427
104297,0.07634546
104298,0.15036353
104308,0.012324657
104318,0.032137558
104319,0.13210373
104320,0.08289357
104327,0.13225617
104334,0.103762306
104344,0.016804008
104350,0.013086455
104351,0.15561375
104354,0.117700495
104369,0.11781967
104376,0.07571941
104381,0.07264862
104384,0.08547444
104391,0.03533426
104394,0.036435496
104398,0.15757546
104402,0.010499708
104408,0.0563483
104409,0.00886157
104410,0.47863483
104412,0.03395877
104417,0.095556006
104424,0.057953108
104426,0.015248051
104435,0.058771145
104445,0.029083887
104458,0.007093829
104460,0.017938122
104466,0.022500282
104472,0.081371956
104473,0.084910914
104479,0.024226034
104480,0.016654674
104482,0.024293303
104499,0.021554867
104501,0.0089946715
104502,0.02847156
104506,0.079021886
104510,0.006564687
104512,0.05662489
104520,0.12579629
104528,0.040853076
104529,0.011764761
104541,0.0658281
104578,0.012895407
104584,0.118779436
104588,0.10791552
104602,0.19119099
104610,0.011449483
104611,0.18186162
104618,0.08043958
104620,0.032268632
104622,0.018084425
104624,0.042272974
104625,0.15471223
104634,0.11740762
104639,0.068080045
104646,0.009295111
104647,0.06798663
104652,0.033905268
104670,0.032321565
104677,0.010826881
104685,0.08745287
104691,0.020743476
104696,0.10933192
104699,0.012629554
104712,0.14497432
104714,0.01476332
104717,0.10395185
104718,0.012430688
104740,0.03464418
104741,0.031695466
104743,0.004342552
104744,0.02239969
104747,0.050317634
104767,0.027500134
104772,0.1470021
104776,0.14664403
104779,0.046859045
104814,0.007388833
104815,0.031963345
104830,0.060475755
104831,0.10402969
104833,0.03081001
104839,0.019243916
104840,0.030154396
104860,0.19614728
104861,0.02289785
104866,0.08405809
104870,0.0062313494
104877,0.119380295
104878,0.02131867
104879,0.029200148
104880,0.09613622
104899,0.009718679
104906,0.054535694
104907,0.044289198
104913,0.06736152
104916,0.1669409
104921,0.02185167
104930,0.04590286
104931,0.2373631
104936,0.02314489
104937,0.022634817
104942,0.019224232
104943,0.03474871
104969,0.031500507
104972,0.11573391
104988,0.126665
105013,0.022896772
105015,0.022054954
105019,0.089793816
105027,0.061060566
105030,0.04582942
105035,0.3198002
105041,0.020434987
105051,0.21750996
105056,0.02665918
105067,0.2521718
105071,0.063402586
105072,0.014930678
105074,0.20348063
105091,0.027438998
105101,0.011096385
105103,0.096606396
105134,0.041545577
105139,0.013328676
105142,0.1976237
105146,0.031086797
105163,0.1476992
105168,0.10208863
105172,0.017050382
105176,0.27458876
105195,0.05575586
105196,0.16799061
105197,0.009965265
105203,0.07858728
105223,0.089082725
105227,0.23179083
105228,0.010102198
105230,0.09553391
105231,0.17963925
105239,0.02189059
105242,0.1419855
105244,0.049039245
105245,0.025540162
105248,0.04009245
105249,0.034745365
105266,0.16638875
105271,0.24018362
105276,0.035737727
105282,0.03833644
105292,0.08683608
105297,0.00541202
105332,0.06707503
105333,0.040327482
105343,0.053006046
105344,0.011050394
105345,0.15859847
105357,0.062206972
105359,0.14909786
105366,0.047646176
105367,0.045542896
105370,0.0032863047
105377,0.047231827
105390,0.013871983
105399,0.010548202
105403,0.19382921
105404,0.042362355
105414,0.015492733
105417,0.07860009
105425,0.19530249
105452,0.13790536
105454,0.059280455
105456,0.090055086
105470,0.033410918
105471,0.047936242
105483,0.07088341
105493,0.089312226
105508,0.042916134
105514,0.08870814
105515,0.026090551
105528,0.15706395
105529,0.009340209
105531,0.030923802
105532,0.023142286
105558,0.019295791
105574,0.02262218
105578,0.008907558
105584,0.36977017
105595,0.028532857
105617,0.1720709
105618,0.04068353
105621,0.020532947
105625,0.045082655
105629,0.051611423
105630,0.008832882
105634,0.023091476
105635,0.008912878
105641,0.1588681
105647,0.17832442
105648,0.111339614
105655,0.03782648
105657,0.01783305
105672,0.08495468
105678,0.11616997
105682,0.081562534
105691,0.024474008
105692,0.028332585
105706,0.035628513
105712,0.022724759
105720,0.024767455
105734,0.016848926
105735,0.019404469
105736,0.14402255
105737,0.020246133
105738,0.10011606
105740,0.3359395
105744,0.091860496
105747,0.026228303
105749,0.16227213
105754,0.06337818
105758,0.063703194
105760,0.03102504
105767,0.28851765
105784,0.11198904
105791,0.014581785
105802,0.094607405
105807,0.11169295
105809,0.086525545
105816,0.056662686
105817,0.018456936
105824,0.10699322
105832,0.045481592
105856,0.018488277
105865,0.024404889
105899,0.17710587
105906,0.045005307
105916,0.08742172
105923,0.12774241
105937,0.10714495
105965,0.03414821
105966,0.10058101
105968,0.03168121
105973,0.051475305
105976,0.122839674
105978,0.12809785
105979,0.01634019
105991,0.036873974
105998,0.12755093
105999,0.011789167
106000,0.13580523
106001,0.024421439
106010,0.25385353
106011,0.02106916
106013,0.06229533
106015,0.007064202
106026,0.016885702
106032,0.015981067
106035,0.20015828
106040,0.035412725
106041,0.23246205
106044,0.017333684
106053,0.23028299
106054,0.0054354034
106065,0.088494524
106081,0.046817124
106083,0.120176315
106087,0.013662127
106090,0.04865736
106101,0.055399925
106102,0.06302865
106109,0.03499011
106116,0.12589309
106150,0.0044478048
106155,0.12289858
106166,0.027187118
106176,0.18817964
106189,0.022173405
106199,0.14866357
106205,0.15778661
106206,0.189909
106211,0.007540992
106214,0.053212322
106216,0.062245686
106217,0.100142576
106225,0.028539374
106249,0.03825882
106256,0.027619248
106258,0.057568442
106261,0.08968847
106262,0.07133349
106264,0.016473843
106271,0.022662317
106276,0.0032619587
106277,0.056115888
106286,0.071867935
106293,0.044641532
106295,0.022642482
106296,0.009368209
106297,0.110789515
106298,0.024691794
106311,0.062127896
106314,0.008899677
106320,0.04499054
106334,0.16635123
106346,0.03603237
106347,0.03662751
106349,0.17532443
106354,0.12144923
106360,0.011627755
106373,0.07704003
106377,0.035794444
106386,0.20861502
106387,0.07312244
106391,0.023122853
106401,0.26189435
106411,0.09677339
106413,0.28181377
106426,0.2993448
106427,0.17262931
106428,0.17114273
106434,0.041289978
106438,0.0188938
106440,0.010447441
106441,0.021769319
106452,0.23900238
106453,0.06610786
106454,0.062227517
106457,0.08469142
106484,0.02808932
106488,0.059749775
106491,0.21805382
106514,0.12853512
106527,0.07996758
106528,0.044641193
106529,0.023912223
106534,0.23143129
106550,0.262496
106577,0.09740162
106585,0.08006759
106590,0.012586507
106607,0.046501003
106610,0.10679968
106611,0.044145633
106612,0.10729959
106624,0.041786887
106631,0.010480466
106647,0.16439313
106660,0.12227769
106674,0.021337584
106687,0.012328106
106712,0.04282017
106713,0.03165903
106717,0.0753693
106720,0.06904954
106721,0.07283153
106724,0.0676101
106735,0.15147214
106739,0.080586456
106740,0.07640143
106754,0.1276729
106760,0.27072126
106761,0.029750362
106784,0.11735611
106787,0.067076266
106797,0.008984743
106798,0.050703388
106802,0.1313182
106803,0.070866786
106804,0.18934801
106805,0.0066663786
106810,0.12579672
106812,0.07076015
106813,0.049079448
106817,0.059742708
106822,0.070108674
106823,0.07353907
106827,0.012522204
106841,0.05284022
106851,0.10733259
106852,0.08092037
106853,0.24175525
106854,0.5320656
106861,0.030865025
106873,0.024099287
106877,0.01625717
106878,0.008294259
106881,0.16090253
106900,0.038139343
106906,0.034894716
106907,0.1094501
106914,0.107949056
106916,0.101613924
106924,0.012977773
106931,0.018234339
106936,0.07641511
106937,0.19199018
106938,0.015951421
106939,0.046366937
106943,0.03852091
106944,0.115949914
106967,0.09894776
106980,0.012395155
106986,0.09692063
106987,0.02917341
106990,0.019699778
107013,0.006326556
107023,0.09253566
107033,0.049058177
107037,0.08688557
107048,0.026464682
107071,0.051500905
107081,0.008051509
107113,0.088427626
107130,0.0722504
107131,0.020296618
107145,0.024290461
107156,0.0640564
107219,0.11483079
107222,0.16777822
107223,0.22071704
107232,0.29707277
107245,0.04349169
107246,0.0759737
107247,0.0690618
107256,0.012568563
107259,0.010840207
107260,0.0154973
107279,0.26169175
107280,0.090714596
107281,0.027816098
107285,0.12490845
107329,0.00858916
107337,0.113543674
107349,0.1237935
107350,0.027820695
107351,0.00617411
