SK_ID_CURR,TARGET
100001,0.02535131314773989
100005,0.1337790797953205
100013,0.04356518580623462
100028,0.026622137436623127
100038,0.15812128160575248
100042,0.04480553870565099
100057,0.007450717770451096
100065,0.026424135159896965
100066,0.015079322961520463
100067,0.03356277125801229
100074,0.05150298379584291
100090,0.03405898551562295
100091,0.2559149665195662
100092,0.033503203021369256
100106,0.040740210689326616
100107,0.19185703548431898
100109,0.043666460220721154
100117,0.01754322798161914
100128,0.11687991392846504
100141,0.03189233020938409
100150,0.037902635421571684
100168,0.015727825726203813
100169,0.041096696952158875
100170,0.15369507793676224
100171,0.0496984520093051
100172,0.12383065380512484
100184,0.08573108750974222
100187,0.06568607995325418
100212,0.022183332282628372
100222,0.03682209557570968
100223,0.028443083191175732
100232,0.01060336177290325
100241,0.13287119433721858
100245,0.022357817876875557
100253,0.015280645674070378
100256,0.06237644029037952
100271,0.006124365906374886
100278,0.43592287605528773
100280,0.018084112494098376
100306,0.20309532103080738
100311,0.09851316332287091
100312,0.008308345065521704
100330,0.1632614108513116
100331,0.03144549725638432
100352,0.08116350943178799
100358,0.05887929043943977
100367,0.019111609372311412
100382,0.051034301948367944
100384,0.14387290233416267
100385,0.05504129025629221
100386,0.018803863206275712
100399,0.030187597427742928
100404,0.030684895889318487
100416,0.017240498000775324
100422,0.017129260293722796
100426,0.04203050638527177
100438,0.026491169241059886
100444,0.13671833920831636
100445,0.06942256872071832
100446,0.050351230205998534
100447,0.024946029490919445
100450,0.09720049017574128
100466,0.018193778676525472
100483,0.01154839717758019
100484,0.01315560287379348
100494,0.043245913535899745
100510,0.07991727438162512
100512,0.014432411308563509
100517,0.0367992511990957
100548,0.027595402737907955
100551,0.06782973650515944
100552,0.040877937138485844
100553,0.011741741670394342
100561,0.15045447668321335
100568,0.24863227207124533
100569,0.012245656378148598
100591,0.10141575927115806
100592,0.030038894096939835
100602,0.021628064964005194
100607,0.0663217660576294
100613,0.06550778597352801
100617,0.04828369503411877
100618,0.064440732228229
100622,0.05967714836658866
100625,0.04156151376905766
100677,0.14479363323929478
100699,0.029651911246723322
100702,0.3304772354051071
100711,0.023228307120452246
100729,0.14895875680444876
100740,0.2035006083472642
100744,0.11536095662542786
100745,0.051187067436750056
100747,0.1208138371058635
100751,0.30959297136763736
100752,0.029073104146240158
100753,0.14411026481027334
100754,0.37984706586365097
100760,0.04209854446700727
100762,0.10421445188259529
100763,0.027795800091541367
100765,0.016781093247947958
100770,0.15756679990091244
100772,0.02592009803659699
100777,0.036251894908322146
100791,0.03240630900237019
100792,0.011835261610229783
100797,0.030089754220871012
100823,0.04905089797999758
100826,0.027182963628656603
100830,0.024576292620000207
100836,0.1453195953947563
100872,0.07305534029908721
100910,0.039680799128393646
100913,0.06211112260605152
100918,0.015967708506505657
100931,0.01132863651258143
100952,0.025621083208516755
100953,0.01944162282807877
100965,0.18607872732191938
100970,0.024343993421358758
100982,0.1326964280653596
100983,0.1775697041720048
100984,0.08057863483875138
100987,0.0487532532537858
100997,0.050776828481036505
100998,0.2731289363662989
101002,0.014908468425197002
101005,0.09236531236099868
101008,0.4487116905594874
101020,0.030226110457537914
101021,0.08220609990451735
101024,0.0242319674172001
101025,0.2583393898661509
101026,0.021865481290881377
101031,0.012436405827014548
101041,0.016895167951767896
101051,0.0055969977827279764
101055,0.05678293469865427
101056,0.19855146864050008
101057,0.027339022521648753
101064,0.01574367710037407
101079,0.037315075059496626
101087,0.01117385551047903
101090,0.03846741360119073
101092,0.08311974820175258
101097,0.1351967690390949
101099,0.03929123132017913
101107,0.12463219709470448
101118,0.02629496046822379
101125,0.0750454166164041
101126,0.01390447745160806
101128,0.009303019344742657
101136,0.0704716887698194
101140,0.19298040666390098
101149,0.0676962019174047
101160,0.155244205280719
101169,0.27433366320532393
101181,0.023708661005428615
101186,0.01648697173355141
101190,0.016850209593923516
101193,0.08385946573419459
101194,0.1015089035157584
101198,0.1744584873745481
101200,0.018472321259772023
101204,0.015129658541237179
101211,0.08228236227473332
101213,0.034701073682232506
101223,0.01769924867194126
101225,0.13328637966584161
101237,0.048749520773766396
101243,0.14466843009784772
101244,0.08215420198399358
101258,0.01860767580062364
101259,0.17638732682407787
101268,0.18596202637672957
101269,0.035154826277962924
101271,0.02871479805994836
101279,0.0180282376053083
101281,0.17556967309275173
101287,0.014826773360148015
101292,0.06322727077098347
101294,0.034604976417410394
101296,0.14392301565580043
101297,0.016019377565752838
101299,0.02203156632035595
101301,0.028268996204900566
101305,0.05259218785806413
101308,0.14734947575260215
101318,0.006279427116186587
101327,0.1807098977721328
101329,0.009171127080783164
101332,0.057800801201202255
101337,0.030244400130603567
101343,0.03197284573778693
101345,0.021424038724456737
101346,0.011626785152671255
101353,0.012229257716237008
101354,0.12301163453415376
101355,0.2436016890936928
101356,0.01986573602332813
101362,0.05726000443810138
101363,0.5007773753041965
101365,0.009677964851752884
101366,0.0441632175360409
101367,0.20913789548763
101368,0.008257544279739145
101374,0.12915920969609057
101380,0.014853650134265432
101383,0.04476603340430882
101398,0.013717347585876121
101399,0.14672288070094333
101401,0.1929778478273421
101412,0.0597903342968674
101426,0.0597326577825926
101427,0.3114710381529364
101428,0.21355590159852111
101429,0.13573023704355006
101434,0.022282503249139475
101440,0.1888243474467292
101448,0.05027570377482987
101449,0.024530571843799902
101465,0.03726724828612808
101467,0.014660981219042982
101472,0.05752031843610622
101478,0.21090839958761567
101497,0.0614040730225026
101504,0.026116484759635135
101547,0.01025019751346669
101548,0.07096609752668867
101555,0.057268316687873334
101570,0.012395758516402946
101572,0.04249746656905584
101578,0.02992496082366331
