SK_ID_CURR,TARGET
100001,0.034396045
100005,0.17097738
100013,0.05335614
100028,0.033497404
100038,0.13427831
100042,0.012860073
100057,0.033079587
100065,0.09682722
100066,0.008967727
100067,0.09570659
100074,0.06203128
100090,0.09497249
100091,0.15405317
100092,0.09148352
100106,0.040934946
100107,0.07722361
100109,0.059904594
100117,0.046035923
100128,0.029387398
100141,0.042332605
100150,0.023924364
100168,0.0032948533
100169,0.01928545
100170,0.05645379
100171,0.03916641
100172,0.10794065
100184,0.095477335
100187,0.053648558
100212,0.03736533
100222,0.08365769
100223,0.0024341794
100232,0.016558737
100241,0.14238793
100245,0.016657421
100253,0.02029828
100256,0.105122045
100271,0.01375742
100278,0.17292945
100280,0.015611456
100306,0.16928212
100311,0.08910082
100312,0.023093099
100330,0.06842777
100331,0.07806799
100352,0.05448113
100358,0.121285506
100367,0.0304652
100382,0.09428482
100384,0.08411483
100385,0.09235256
100386,0.069274545
100399,0.017303817
100404,0.040152438
100416,0.027866542
100422,0.090204954
100426,0.048381306
100438,0.044540096
100444,0.12609297
100445,0.106556855
100446,0.059221882
100447,0.035566732
100450,0.052968223
100466,0.04598726
100483,0.028956022
100484,0.018239632
100494,0.044014446
100510,0.12907408
100512,0.025464125
100517,0.046664022
100548,0.051266994
100551,0.056529745
100552,0.10812909
100553,0.020552265
100561,0.14894983
100568,0.26704067
100569,0.009462382
100591,0.09985122
100592,0.01541318
100602,0.07070743
100607,0.07833499
100613,0.08391729
100617,0.13926715
100618,0.09815131
100622,0.1326364
100625,0.092786215
100677,0.10504617
100699,0.058076218
100702,0.31892592
100711,0.046430975
100729,0.1298234
100740,0.0994017
100744,0.13818653
100745,0.06264903
100747,0.05605042
100751,0.16167203
100752,0.037525658
100753,0.20082708
100754,0.14560415
100760,0.047881395
100762,0.07724531
100763,0.035212073
100765,0.028702864
100770,0.080509745
100772,0.042156123
100777,0.033402808
100791,0.023987012
100792,0.005967362
100797,0.038120426
100823,0.05172564
100826,0.07027678
100830,0.03700718
100836,0.21597315
100872,0.05093532
100910,0.07742944
100913,0.09433467
100918,0.034588452
100931,0.015886214
100952,0.1059027
100953,0.048547186
100965,0.15349814
100970,0.05917576
100982,0.15014037
100983,0.13142875
100984,0.06227497
100987,0.07679269
100997,0.08730529
100998,0.08541032
101002,0.10220409
101005,0.18848899
101008,0.16082938
101020,0.091766976
101021,0.06608916
101024,0.07384862
101025,0.13439585
101026,0.025730047
101031,0.04553063
101041,0.027528562
101051,0.004163454
101055,0.096730165
101056,0.15277942
101057,0.07154474
101064,0.05032716
101079,0.10600532
101087,0.05832881
101090,0.023572812
101092,0.12302956
101097,0.07304285
101099,0.020762557
101107,0.05532093
101118,0.09546713
101125,0.124832615
101126,0.029069344
101128,0.048235834
101136,0.10563931
101140,0.084941335
101149,0.115359366
101160,0.07489475
101169,0.12054734
101181,0.022286985
101186,0.040211637
101190,0.13264209
101193,0.11525397
101194,0.08506492
101198,0.08297615
101200,0.027249193
101204,0.04174419
101211,0.058494218
101213,0.0933643
101223,0.07118713
101225,0.111228146
101237,0.08477374
101243,0.08507631
101244,0.15746333
101258,0.048008855
101259,0.16515382
101268,0.12221083
101269,0.033298735
101271,0.09816186
101279,0.04894702
101281,0.14110154
101287,0.05202457
101292,0.037377004
101294,0.040094167
101296,0.077282384
101297,0.03416447
101299,0.020370785
101301,0.05106254
101305,0.08017377
101308,0.07120943
101318,0.026461076
101327,0.1508181
101329,0.05793525
101332,0.06400563
101337,0.10819949
101343,0.0070407754
101345,0.022558145
101346,0.038802747
101353,0.026024843
101354,0.15082484
101355,0.24498163
101356,0.031134212
101362,0.10224293
101363,0.23770253
101365,0.02865861
101366,0.13625683
101367,0.17833704
101368,0.009287096
101374,0.11064481
101380,0.0219654
101383,0.033271197
101398,0.032672968
101399,0.1675409
101401,0.17684142
101412,0.08073618
101426,0.05452835
101427,0.34178606
101428,0.10058902
101429,0.12796225
101434,0.011449574
101440,0.09421605
101448,0.08041142
101449,0.026420703
101465,0.054385487
101467,0.017103225
101472,0.13915096
101478,0.13089861
101497,0.057216488
101504,0.08225049
101547,0.048704818
101548,0.08328765
101555,0.08694079
101570,0.02965219
101572,0.04689037
101578,0.026354184
101580,0.17473134
101588,0.1149625
101602,0.025065335
101610,0.149291
101614,0.06890103
101616,0.043552786
101643,0.09776187
101644,0.04315001
101649,0.15933777
101650,0.085655615
101665,0.011349776
101667,0.10104511
101669,0.04759989
101674,0.042662244
101675,0.060893636
101678,0.108649306
101682,0.10591512
101686,0.08505393
101697,0.12279243
101700,0.19400956
101711,0.0328194
101714,0.03195446
101715,0.1401595
101728,0.038673222
101732,0.07616025
101757,0.14134324
101758,0.13037321
101759,0.075628884
101762,0.016980955
101764,0.055137537
101780,0.3282401
101784,0.02906873
101789,0.034206513
101816,0.0763863
101819,0.016667314
101827,0.015163215
101863,0.13396141
101867,0.098540455
101870,0.007956735
101873,0.1336277
101878,0.08784725
101879,0.017856471
101880,0.03953937
101887,0.095220596
101897,0.013526447
101901,0.07819589
101903,0.22879149
101920,0.03786661
101921,0.04724396
101922,0.03836548
101961,0.18145803
101962,0.018438336
101971,0.05471403
101976,0.14453933
102002,0.12293719
102005,0.04509144
102007,0.23211433
102017,0.005708681
102019,0.12255836
102029,0.012875633
102051,0.19947454
102052,0.028826762
102054,0.02926279
102062,0.106003135
102067,0.1282111
102068,0.049834974
102070,0.06325383
102090,0.06688744
102092,0.05877831
102099,0.123695105
